기준일,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
2023-06-04,3,롯데,48,29,19,0,0.604,2.0,6승0무4패,1패,16-0-9,13-0-10
2023-06-04,4,NC,49,26,23,0,0.531,5.5,6승0무4패,3승,9-0-11,17-0-12
2023-06-04,5,두산,49,24,24,1,0.5,7.0,4승0무6패,2패,12-1-8,12-0-16
2023-06-04,6,KIA,47,23,24,0,0.489,7.5,5승0무5패,1승,14-0-11,9-0-13
2023-06-04,7,삼성,50,22,28,0,0.44,10.0,4승0무6패,1패,10-0-13,12-0-15
2023-06-04,8,키움,54,22,32,0,0.407,12.0,3승0무7패,1승,14-0-12,8-0-20
2023-06-04,9,한화,51,19,29,3,0.396,12.0,5승0무5패,1승,11-0-17,8-3-12
2023-06-04,10,KT,50,18,30,2,0.375,13.0,6승0무4패,2승,11-1-14,7-1-16
2023-06-06,1,SSG,52,33,18,1,0.647,0.0,7승0무3패,1승,16-1-10,17-0-8
2023-06-06,2,LG,54,33,20,1,0.623,1.0,5승0무5패,1승,17-1-12,16-0-8
2023-06-06,3,롯데,49,29,20,0,0.592,3.0,5승0무5패,2패,16-0-10,13-0-10
2023-06-06,4,NC,50,26,24,0,0.52,6.5,6승0무4패,1패,9-0-11,17-0-13
2023-06-06,5,두산,50,25,24,1,0.51,7.0,5승0무5패,1승,13-1-8,12-0-16
2023-06-06,6,KIA,48,23,25,0,0.479,8.5,4승0무6패,1패,14-0-12,9-0-13
2023-06-06,7,삼성,51,23,28,0,0.451,10.0,5승0무5패,1승,11-0-13,12-0-15
2023-06-06,8,키움,55,22,33,0,0.4,13.0,3승0무7패,1패,14-0-13,8-0-20
2023-06-06,9,KT,51,19,30,2,0.388,13.0,6승0무4패,3승,11-1-14,8-1-16
2023-06-06,9,한화,52,19,30,3,0.388,13.0,5승0무5패,1패,11-0-17,8-3-13
2023-06-07,1,SSG,53,34,18,1,0.654,0.0,7승0무3패,2승,16-1-10,18-0-8
2023-06-07,2,LG,55,33,20,2,0.623,1.5,4승1무5패,1승,17-1-12,16-1-8
2023-06-07,3,롯데,50,29,21,0,0.58,4.0,4승0무6패,3패,16-0-11,13-0-10
2023-06-07,4,NC,51,27,24,0,0.529,6.5,6승0무4패,1승,9-0-11,18-0-13
2023-06-07,5,두산,51,26,24,1,0.52,7.0,5승0무5패,2승,14-1-8,12-0-16
2023-06-07,6,KIA,49,23,26,0,0.469,9.5,4승0무6패,2패,14-0-13,9-0-13
2023-06-07,7,삼성,52,23,29,0,0.442,11.0,5승0무5패,1패,11-0-14,12-0-15
2023-06-07,8,키움,56,22,33,1,0.4,13.5,3승1무6패,1패,14-1-13,8-0-20
2023-06-07,8,KT,52,20,30,2,0.4,13.0,6승0무4패,4승,11-1-14,9-1-16
2023-06-07,10,한화,53,19,31,3,0.38,14.0,4승0무6패,2패,11-0-17,8-3-14
2023-06-08,1,SSG,54,35,18,1,0.66,0.0,8승0무2패,3승,16-1-10,19-0-8
2023-06-08,2,LG,56,33,21,2,0.611,2.5,4승1무5패,1패,17-1-12,16-1-9
2023-06-08,3,롯데,51,29,22,0,0.569,5.0,3승0무7패,4패,16-0-12,13-0-10
2023-06-08,4,NC,52,28,24,0,0.538,6.5,7승0무3패,2승,9-0-11,19-0-13
2023-06-08,5,두산,52,27,24,1,0.529,7.0,6승0무4패,3승,15-1-8,12-0-16
2023-06-08,6,KIA,50,23,27,0,0.46,10.5,4승0무6패,3패,14-0-14,9-0-13
2023-06-08,7,삼성,53,23,30,0,0.434,12.0,5승0무5패,2패,11-0-15,12-0-15
2023-06-08,8,KT,53,21,30,2,0.412,13.0,6승0무4패,5승,11-1-14,10-1-16
2023-06-08,9,키움,57,23,33,1,0.411,13.5,4승1무5패,1승,15-1-13,8-0-20
2023-06-08,10,한화,54,19,32,3,0.373,15.0,4승0무6패,3패,11-0-17,8-3-15
2023-06-09,1,SSG,55,35,19,1,0.648,0.0,7승0무3패,1패,16-1-10,19-0-9
2023-06-09,2,LG,57,33,22,2,0.6,2.5,3승1무6패,2패,17-1-12,16-1-10
2023-06-09,3,롯데,52,30,22,0,0.577,4.0,4승0무6패,1승,16-0-12,14-0-10
2023-06-09,4,NC,53,29,24,0,0.547,5.5,7승0무3패,3승,10-0-11,19-0-13
2023-06-09,5,두산,53,27,25,1,0.519,7.0,5승0무5패,1패,15-1-9,12-0-16
2023-06-09,6,KIA,51,24,27,0,0.471,9.5,4승0무6패,1승,14-0-14,10-0-13
2023-06-09,7,삼성,54,23,31,0,0.426,12.0,4승0무6패,3패,11-0-16,12-0-15
2023-06-09,8,KT,54,22,30,2,0.423,12.0,6승0무4패,6승,12-1-14,10-1-16
2023-06-09,9,키움,58,23,34,1,0.404,13.5,3승1무6패,1패,15-1-13,8-0-21
2023-06-09,10,한화,55,20,32,3,0.385,14.0,4승0무6패,1승,12-0-17,8-3-15
2023-06-10,1,SSG,56,35,20,1,0.636,0.0,6승0무4패,2패,16-1-10,19-0-10
2023-06-10,2,LG,58,33,23,2,0.589,2.5,2승1무7패,3패,17-1-12,16-1-11
2023-06-10,3,롯데,53,30,23,0,0.566,4.0,4승0무6패,1패,16-0-12,14-0-11
2023-06-10,4,NC,54,30,24,0,0.556,4.5,8승0무2패,4승,11-0-11,19-0-13
2023-06-10,5,두산,54,27,26,1,0.509,7.0,5승0무5패,2패,15-1-10,12-0-16
2023-06-10,6,KIA,52,25,27,0,0.481,8.5,5승0무5패,2승,14-0-14,11-0-13
2023-06-10,7,삼성,55,24,31,0,0.436,11.0,5승0무5패,1승,12-0-16,12-0-15
2023-06-10,8,KT,55,22,31,2,0.415,12.0,6승0무4패,1패,12-1-15,10-1-16
2023-06-10,9,키움,59,24,34,1,0.414,12.5,4승1무5패,1승,15-1-13,9-0-21
2023-06-10,10,한화,56,21,32,3,0.396,13.0,4승0무6패,2승,13-0-17,8-3-15
2023-06-11,1,SSG,57,35,21,1,0.625,0.0,6승0무4패,3패,16-1-10,19-0-11
2023-06-11,2,LG,59,34,23,2,0.596,1.5,3승1무6패,1승,17-1-12,17-1-11
2023-06-11,3,NC,55,31,24,0,0.564,3.5,8승0무2패,5승,12-0-11,19-0-13
2023-06-11,4,롯데,54,30,24,0,0.556,4.0,3승0무7패,2패,16-0-12,14-0-12
2023-06-11,5,두산,55,28,26,1,0.519,6.0,6승0무4패,1승,16-1-10,12-0-16
2023-06-11,6,KIA,53,25,28,0,0.472,8.5,4승0무6패,1패,14-0-14,11-0-14
2023-06-11,7,삼성,56,25,31,0,0.446,10.0,5승0무5패,2승,13-0-16,12-0-15
2023-06-11,8,키움,60,25,34,1,0.424,11.5,4승1무5패,2승,15-1-13,10-0-21
2023-06-11,9,KT,56,22,32,2,0.407,12.0,6승0무4패,2패,12-1-16,10-1-16
2023-06-11,10,한화,57,21,33,3,0.389,13.0,4승0무6패,1패,13-0-18,8-3-15
2023-06-13,1,SSG,58,36,21,1,0.632,0.0,6승0무4패,1승,17-1-10,19-0-11
2023-06-13,2,LG,60,35,23,2,0.603,1.5,3승1무6패,2승,18-1-12,17-1-11
2023-06-13,3,롯데,55,31,24,0,0.564,4.0,4승0무6패,1승,17-0-12,14-0-12
2023-06-13,4,NC,56,31,25,0,0.554,4.5,8승0무2패,1패,12-0-12,19-0-13
2023-06-13,5,두산,56,29,26,1,0.527,6.0,6승0무4패,2승,16-1-10,13-0-16
2023-06-13,6,KIA,54,25,29,0,0.463,9.5,3승0무7패,2패,14-0-14,11-0-15
2023-06-13,7,삼성,57,25,32,0,0.439,11.0,5승0무5패,1패,13-0-16,12-0-16
2023-06-13,8,키움,61,26,34,1,0.433,11.5,5승1무4패,3승,16-1-13,10-0-21
2023-06-13,9,KT,57,22,33,2,0.4,13.0,6승0무4패,3패,12-1-16,10-1-17
2023-06-13,10,한화,58,21,34,3,0.382,14.0,3승0무7패,2패,13-0-18,8-3-16
2023-06-14,1,SSG,59,36,22,1,0.621,0.0,5승0무5패,1패,17-1-11,19-0-11
2023-06-14,2,LG,61,36,23,2,0.61,0.5,4승1무5패,3승,19-1-12,17-1-11
2023-06-14,3,NC,57,32,25,0,0.561,3.5,8승0무2패,1승,13-0-12,19-0-13
2023-06-14,4,롯데,56,31,25,0,0.554,4.0,3승0무7패,1패,17-0-13,14-0-12
2023-06-14,5,두산,57,29,27,1,0.518,6.0,5승0무5패,1패,16-1-10,13-0-17
2023-06-14,6,KIA,55,25,30,0,0.455,9.5,3승0무7패,3패,14-0-14,11-0-16
2023-06-14,7,키움,62,27,34,1,0.443,10.5,6승1무3패,4승,17-1-13,10-0-21
2023-06-14,8,삼성,58,25,33,0,0.431,11.0,4승0무6패,2패,13-0-16,12-0-17
2023-06-14,9,KT,58,23,33,2,0.411,12.0,7승0무3패,1승,12-1-16,11-1-17
2023-06-14,10,한화,59,22,34,3,0.393,13.0,4승0무6패,1승,13-0-18,9-3-16
2023-06-15,1,LG,62,37,23,2,0.617,0.0,5승1무4패,4승,20-1-12,17-1-11
2023-06-15,2,SSG,60,36,23,1,0.61,0.5,4승0무6패,2패,17-1-12,19-0-11
2023-06-15,3,NC,58,33,25,0,0.569,3.0,8승0무2패,2승,14-0-12,19-0-13
2023-06-15,4,롯데,57,31,26,0,0.544,4.5,2승0무8패,2패,17-0-14,14-0-12
2023-06-15,5,두산,58,29,28,1,0.509,6.5,5승0무5패,2패,16-1-10,13-0-18
2023-06-15,6,KIA,56,26,30,0,0.464,9.0,4승0무6패,1승,14-0-14,12-0-16
2023-06-15,7,키움,63,27,35,1,0.435,11.0,6승1무3패,1패,17-1-14,10-0-21
2023-06-15,8,삼성,59,25,34,0,0.424,11.5,3승0무7패,3패,13-0-16,12-0-18
2023-06-15,9,KT,59,24,33,2,0.421,11.5,7승0무3패,2승,12-1-16,12-1-17
2023-06-15,10,한화,60,23,34,3,0.404,12.5,5승0무5패,2승,13-0-18,10-3-16
2023-06-16,1,LG,63,38,23,2,0.623,0.0,6승1무3패,5승,21-1-12,17-1-11
2023-06-16,2,SSG,61,37,23,1,0.617,0.5,5승0무5패,1승,18-1-12,19-0-11
2023-06-16,3,NC,59,33,26,0,0.559,4.0,7승0무3패,1패,14-0-12,19-0-14
2023-06-16,4,롯데,58,31,27,0,0.534,5.5,2승0무8패,3패,17-0-14,14-0-13
2023-06-16,5,두산,59,29,29,1,0.5,7.5,5승0무5패,3패,16-1-10,13-0-19
2023-06-16,6,KIA,57,27,30,0,0.474,9.0,4승0무6패,2승,15-0-14,12-0-16
2023-06-16,7,키움,64,27,35,2,0.435,11.5,5승2무3패,1패,17-1-14,10-1-21
2023-06-16,8,KT,60,25,33,2,0.431,11.5,7승0무3패,3승,13-1-16,12-1-17
2023-06-16,9,삼성,60,25,35,0,0.417,12.5,3승0무7패,4패,13-0-16,12-0-19
2023-06-16,10,한화,61,23,34,4,0.404,13.0,4승1무5패,2승,13-1-18,10-3-16
2023-06-17,1,SSG,62,38,23,1,0.623,0.0,5승0무5패,2승,19-1-12,19-0-11
2023-06-17,2,LG,64,38,24,2,0.613,0.5,5승1무4패,1패,21-1-13,17-1-11
2023-06-17,3,NC,60,34,26,0,0.567,3.5,8승0무2패,1승,14-0-12,20-0-14
2023-06-17,4,롯데,59,31,28,0,0.525,6.0,2승0무8패,4패,17-0-14,14-0-14
2023-06-17,5,두산,60,30,29,1,0.508,7.0,5승0무5패,1승,16-1-10,14-0-19
2023-06-17,6,KIA,58,27,31,0,0.466,9.5,4승0무6패,1패,15-0-15,12-0-16
2023-06-17,7,키움,65,28,35,2,0.444,11.0,6승2무2패,1승,17-1-14,11-1-21
2023-06-17,8,KT,61,26,33,2,0.441,11.0,7승0무3패,4승,14-1-16,12-1-17
2023-06-17,9,삼성,61,25,36,0,0.41,13.0,2승0무8패,5패,13-0-16,12-0-20
2023-06-17,10,한화,62,23,35,4,0.397,13.5,4승1무5패,1패,13-1-19,10-3-16
2023-06-18,1,LG,65,39,24,2,0.619,0.0,6승0무4패,1승,22-1-13,17-1-11
2023-06-18,2,SSG,63,38,24,1,0.613,0.5,4승0무6패,1패,19-1-13,19-0-11
2023-06-18,3,NC,61,34,26,1,0.567,3.5,7승1무2패,1승,14-0-12,20-1-14
2023-06-18,4,롯데,60,32,28,0,0.533,5.5,3승0무7패,1승,17-0-14,15-0-14
2023-06-18,5,두산,61,30,30,1,0.5,7.5,4승0무6패,1패,16-1-10,14-0-20
2023-06-18,6,KIA,59,27,31,1,0.466,9.5,4승1무5패,1패,15-1-15,12-0-16
2023-06-18,7,키움,66,29,35,2,0.453,10.5,7승1무2패,2승,17-1-14,12-1-21
2023-06-18,8,KT,62,26,34,2,0.433,11.5,6승0무4패,1패,14-1-17,12-1-17
2023-06-18,9,삼성,62,26,36,0,0.419,12.5,3승0무7패,1승,13-0-16,13-0-20
2023-06-18,10,한화,63,23,36,4,0.39,14.0,4승1무5패,2패,13-1-20,10-3-16
2023-06-20,1,SSG,64,39,24,1,0.619,0.0,4승0무6패,1승,19-1-13,20-0-11
2023-06-20,2,LG,66,39,25,2,0.609,0.5,6승0무4패,1패,22-1-13,17-1-12
2023-06-20,3,NC,62,35,26,1,0.574,3.0,7승1무2패,2승,15-0-12,20-1-14
2023-06-20,4,롯데,61,32,29,0,0.525,6.0,3승0무7패,1패,17-0-14,15-0-15
2023-06-20,5,두산,62,30,31,1,0.492,8.0,3승0무7패,2패,16-1-11,14-0-20
2023-06-20,6,KIA,60,28,31,1,0.475,9.0,5승1무4패,1승,15-1-15,13-0-16
2023-06-20,7,키움,67,30,35,2,0.462,10.0,7승1무2패,3승,17-1-14,13-1-21
2023-06-20,8,KT,63,27,34,2,0.443,11.0,6승0무4패,1승,15-1-17,12-1-17
2023-06-20,9,삼성,63,26,37,0,0.413,13.0,3승0무7패,1패,13-0-17,13-0-20
2023-06-20,10,한화,64,23,37,4,0.383,14.5,4승1무5패,3패,13-1-21,10-3-16
2023-06-21,1,SSG,65,40,24,1,0.625,0.0,5승0무5패,2승,19-1-13,21-0-11
2023-06-21,2,LG,67,40,25,2,0.615,0.5,7승0무3패,1승,22-1-13,18-1-12
2023-06-21,3,NC,63,35,27,1,0.565,4.0,6승1무3패,1패,15-0-13,20-1-14
2023-06-21,4,롯데,62,32,30,0,0.516,7.0,2승0무8패,2패,17-0-14,15-0-16
2023-06-21,5,두산,63,30,32,1,0.484,9.0,3승0무7패,3패,16-1-12,14-0-20
2023-06-21,6,키움,68,31,35,2,0.47,10.0,8승1무1패,4승,17-1-14,14-1-21
2023-06-21,7,KIA,61,28,32,1,0.467,10.0,4승1무5패,1패,15-1-15,13-0-17
2023-06-21,8,KT,64,28,34,2,0.452,11.0,6승0무4패,2승,16-1-17,12-1-17
2023-06-21,9,삼성,64,26,38,0,0.406,14.0,3승0무7패,2패,13-0-18,13-0-20
2023-06-21,10,한화,65,24,37,4,0.393,14.5,4승1무5패,1승,14-1-21,10-3-16
2023-06-22,1,SSG,66,41,24,1,0.631,0.0,6승0무4패,3승,19-1-13,22-0-11
2023-06-22,2,LG,68,41,25,2,0.621,0.5,8승0무2패,2승,22-1-13,19-1-12
2023-06-22,3,NC,64,35,28,1,0.556,5.0,5승1무4패,2패,15-0-14,20-1-14
2023-06-22,4,롯데,63,32,31,0,0.508,8.0,2승0무8패,3패,17-0-14,15-0-17
2023-06-22,5,키움,69,32,35,2,0.478,10.0,8승1무1패,5승,17-1-14,15-1-21
2023-06-22,6,두산,64,30,33,1,0.476,10.0,3승0무7패,4패,16-1-13,14-0-20
2023-06-22,7,KT,65,29,34,2,0.46,11.0,7승0무3패,3승,17-1-17,12-1-17
2023-06-22,8,KIA,62,28,33,1,0.459,11.0,3승1무6패,2패,15-1-15,13-0-18
2023-06-22,9,한화,66,25,37,4,0.403,14.5,4승1무5패,2승,15-1-21,10-3-16
2023-06-22,10,삼성,65,26,39,0,0.4,15.0,2승0무8패,3패,13-0-19,13-0-20
2023-06-23,1,SSG,67,42,24,1,0.636,0.0,7승0무3패,4승,20-1-13,22-0-11
2023-06-23,2,LG,69,41,26,2,0.612,1.5,7승0무3패,1패,22-1-14,19-1-12
2023-06-23,3,NC,65,35,29,1,0.547,6.0,4승1무5패,3패,15-0-15,20-1-14
2023-06-23,4,롯데,64,33,31,0,0.516,8.0,3승0무7패,1승,17-0-14,16-0-17
2023-06-23,5,두산,65,31,33,1,0.484,10.0,3승0무7패,1승,16-1-13,15-0-20
2023-06-23,6,키움,70,32,36,2,0.471,11.0,7승1무2패,1패,17-1-15,15-1-21
2023-06-23,7,KT,66,30,34,2,0.469,11.0,8승0무2패,4승,17-1-17,13-1-17
2023-06-23,8,KIA,63,28,34,1,0.452,12.0,3승1무6패,3패,15-1-16,13-0-18
2023-06-23,9,한화,67,26,37,4,0.413,14.5,5승1무4패,3승,15-1-21,11-3-16
2023-06-23,10,삼성,66,26,40,0,0.394,16.0,1승0무9패,4패,13-0-19,13-0-21
2023-06-24,1,SSG,68,43,24,1,0.642,0.0,7승0무3패,5승,21-1-13,22-0-11
2023-06-24,2,LG,70,42,26,2,0.618,1.5,7승0무3패,1승,23-1-14,19-1-12
2023-06-24,3,NC,66,35,30,1,0.538,7.0,4승1무5패,4패,15-0-16,20-1-14
2023-06-24,4,롯데,65,33,32,0,0.508,9.0,2승0무8패,1패,17-0-14,16-0-18
2023-06-24,5,키움,71,33,36,2,0.478,11.0,7승1무2패,1승,18-1-15,15-1-21
2023-06-24,6,두산,66,31,34,1,0.477,11.0,2승0무8패,1패,16-1-13,15-0-21
2023-06-24,7,KT,67,30,35,2,0.462,12.0,8승0무2패,1패,17-1-17,13-1-18
2023-06-24,8,KIA,64,29,34,1,0.46,12.0,4승1무5패,1승,16-1-16,13-0-18
2023-06-24,9,한화,68,27,37,4,0.422,14.5,6승1무3패,4승,15-1-21,12-3-16
2023-06-24,10,삼성,67,26,41,0,0.388,17.0,1승0무9패,5패,13-0-19,13-0-22
2023-06-25,1,SSG,69,43,25,1,0.632,0.0,7승0무3패,1패,21-1-14,22-0-11
2023-06-25,2,LG,71,43,26,2,0.623,0.5,7승0무3패,2승,24-1-14,19-1-12
2023-06-25,3,NC,66,35,30,1,0.538,6.5,4승1무5패,4패,15-0-16,20-1-14
2023-06-25,4,롯데,66,33,33,0,0.5,9.0,2승0무8패,2패,17-0-14,16-0-19
2023-06-25,5,두산,67,32,34,1,0.485,10.0,3승0무7패,1승,16-1-13,16-0-21
2023-06-25,6,키움,72,33,37,2,0.471,11.0,6승1무3패,1패,18-1-16,15-1-21
2023-06-25,7,KT,67,30,35,2,0.462,11.5,8승0무2패,1패,17-1-17,13-1-18
2023-06-25,8,KIA,64,29,34,1,0.46,11.5,4승1무5패,1승,16-1-16,13-0-18
2023-06-25,9,한화,68,27,37,4,0.422,14.0,6승1무3패,4승,15-1-21,12-3-16
2023-06-25,10,삼성,68,27,41,0,0.397,16.0,2승0무8패,1승,13-0-19,14-0-22
2023-06-27,1,LG,72,44,26,2,0.629,0.0,7승0무3패,3승,24-1-14,20-1-12
2023-06-27,2,SSG,70,43,26,1,0.623,0.5,7승0무3패,2패,21-1-15,22-0-11
2023-06-27,3,NC,67,35,31,1,0.53,7.0,3승1무6패,5패,15-0-16,20-1-15
2023-06-27,4,롯데,67,34,33,0,0.507,8.5,3승0무7패,1승,18-0-14,16-0-19
2023-06-27,5,두산,68,33,34,1,0.493,9.5,4승0무6패,2승,17-1-13,16-0-21
2023-06-27,6,키움,73,34,37,2,0.479,10.5,7승1무2패,1승,18-1-16,16-1-21
2023-06-27,7,KT,68,30,36,2,0.455,12.0,7승0무3패,2패,17-1-17,13-1-19
2023-06-27,8,KIA,65,29,35,1,0.453,12.0,4승1무5패,1패,16-1-17,13-0-18
2023-06-27,9,한화,69,28,37,4,0.431,13.5,6승1무3패,5승,16-1-21,12-3-16
2023-06-27,10,삼성,69,27,42,0,0.391,16.5,2승0무8패,1패,13-0-19,14-0-23
2023-06-28,1,LG,73,45,26,2,0.634,0.0,7승0무3패,4승,24-1-14,21-1-12
2023-06-28,2,SSG,71,43,27,1,0.614,1.5,6승0무4패,3패,21-1-16,22-0-11
2023-06-28,3,NC,68,36,31,1,0.537,7.0,3승1무6패,1승,15-0-16,21-1-15
2023-06-28,4,롯데,68,35,33,0,0.515,8.5,4승0무6패,2승,19-0-14,16-0-19
2023-06-28,5,키움,74,35,37,2,0.486,10.5,8승0무2패,2승,18-1-16,17-1-21
2023-06-28,6,두산,69,33,35,1,0.485,10.5,4승0무6패,1패,17-1-14,16-0-21
2023-06-28,7,KT,69,30,37,2,0.448,13.0,6승0무4패,3패,17-1-17,13-1-20
2023-06-28,8,KIA,66,29,36,1,0.446,13.0,3승1무6패,2패,16-1-18,13-0-18
2023-06-28,9,한화,70,29,37,4,0.439,13.5,6승1무3패,6승,17-1-21,12-3-16
2023-06-28,10,삼성,70,27,43,0,0.386,17.5,2승0무8패,2패,13-0-19,14-0-24
2023-06-30,1,LG,74,46,26,2,0.639,0.0,8승0무2패,5승,25-1-14,21-1-12
2023-06-30,2,SSG,72,44,27,1,0.62,1.5,6승0무4패,1승,21-1-16,23-0-11
2023-06-30,3,NC,69,36,32,1,0.529,8.0,3승1무6패,1패,15-0-16,21-1-16
2023-06-30,4,롯데,69,36,33,0,0.522,8.5,5승0무5패,3승,20-0-14,16-0-19
2023-06-30,5,키움,75,35,38,2,0.479,11.5,7승0무3패,1패,18-1-17,17-1-21
2023-06-30,6,두산,70,33,36,1,0.478,11.5,3승0무7패,2패,17-1-14,16-0-22
2023-06-30,7,KT,70,31,37,2,0.456,13.0,6승0무4패,1승,18-1-17,13-1-20
2023-06-30,8,한화,71,30,37,4,0.448,13.5,7승0무3패,7승,17-1-21,13-3-16
2023-06-30,9,KIA,67,29,37,1,0.439,14.0,2승1무7패,3패,16-1-18,13-0-19
2023-06-30,10,삼성,71,27,44,0,0.38,18.5,2승0무8패,3패,13-0-20,14-0-24
2023-07-01,1,LG,75,46,27,2,0.63,0.0,7승0무3패,1패,25-1-15,21-1-12
2023-07-01,2,SSG,73,44,28,1,0.611,1.5,6승0무4패,1패,21-1-16,23-0-12
2023-07-01,3,NC,70,36,33,1,0.522,8.0,2승1무7패,2패,15-0-16,21-1-17
2023-07-01,4,롯데,70,36,34,0,0.514,8.5,4승0무6패,1패,20-0-15,16-0-19
2023-07-01,5,키움,76,36,38,2,0.486,10.5,7승0무3패,1승,19-1-17,17-1-21
2023-07-01,6,두산,71,34,36,1,0.486,10.5,4승0무6패,1승,17-1-14,17-0-22
2023-07-01,7,KT,71,32,37,2,0.464,12.0,6승0무4패,2승,19-1-17,13-1-20
2023-07-01,8,한화,72,31,37,4,0.456,12.5,8승0무2패,8승,17-1-21,14-3-16
2023-07-01,9,KIA,68,30,37,1,0.448,13.0,3승1무6패,1승,16-1-18,14-0-19
2023-07-01,10,삼성,72,27,45,0,0.375,18.5,1승0무9패,4패,13-0-21,14-0-24
2023-07-02,1,LG,76,47,27,2,0.635,0.0,8승0무2패,1승,26-1-15,21-1-12
2023-07-02,2,SSG,74,45,28,1,0.616,1.5,6승0무4패,1승,21-1-16,24-0-12
2023-07-02,3,NC,71,36,34,1,0.514,9.0,2승0무8패,3패,15-0-16,21-1-18
2023-07-02,4,롯데,71,36,35,0,0.507,9.5,4승0무6패,2패,20-0-16,16-0-19
2023-07-02,5,두산,72,35,36,1,0.493,10.5,5승0무5패,2승,17-1-14,18-0-22
2023-07-02,6,키움,77,36,39,2,0.48,11.5,6승0무4패,1패,19-1-18,17-1-21
2023-07-02,7,KT,72,33,37,2,0.471,12.0,7승0무3패,3승,20-1-17,13-1-20
2023-07-02,8,한화,73,31,38,4,0.449,13.5,8승0무2패,1패,17-1-21,14-3-17
2023-07-02,9,KIA,69,30,38,1,0.441,14.0,3승0무7패,1패,16-1-18,14-0-20
2023-07-02,10,삼성,73,28,45,0,0.384,18.5,2승0무8패,1승,14-0-21,14-0-24
2023-07-04,1,LG,76,47,27,2,0.635,0.0,8승0무2패,1승,26-1-15,21-1-12
2023-07-04,2,SSG,74,45,28,1,0.616,1.5,6승0무4패,1승,21-1-16,24-0-12
2023-07-04,3,NC,72,36,35,1,0.507,9.5,1승0무9패,4패,15-0-16,21-1-19
2023-07-04,3,롯데,71,36,35,0,0.507,9.5,4승0무6패,2패,20-0-16,16-0-19
2023-07-04,5,두산,73,36,36,1,0.5,10.0,6승0무4패,3승,17-1-14,19-0-22
2023-07-04,6,키움,78,37,39,2,0.487,11.0,6승0무4패,1승,20-1-18,17-1-21
2023-07-04,7,KT,72,33,37,2,0.471,12.0,7승0무3패,3승,20-1-17,13-1-20
2023-07-04,8,한화,73,31,38,4,0.449,13.5,8승0무2패,1패,17-1-21,14-3-17
2023-07-04,9,KIA,69,30,38,1,0.441,14.0,3승0무7패,1패,16-1-18,14-0-20
2023-07-04,10,삼성,74,28,46,0,0.378,19.0,2승0무8패,1패,14-0-22,14-0-24
2023-07-05,1,LG,77,47,28,2,0.627,0.0,7승0무3패,1패,26-1-16,21-1-12
2023-07-05,2,SSG,75,45,29,1,0.608,1.5,5승0무5패,1패,21-1-17,24-0-12
2023-07-05,3,두산,74,37,36,1,0.507,9.0,7승0무3패,4승,17-1-14,20-0-22
2023-07-05,4,NC,73,36,36,1,0.5,9.5,1승0무9패,5패,15-0-16,21-1-20
2023-07-05,4,롯데,72,36,36,0,0.5,9.5,4승0무6패,3패,20-0-16,16-0-20
2023-07-05,6,키움,79,38,39,2,0.494,10.0,6승0무4패,2승,21-1-18,17-1-21
2023-07-05,7,KT,73,34,37,2,0.479,11.0,7승0무3패,4승,20-1-17,14-1-20
2023-07-05,8,한화,74,32,38,4,0.457,12.5,9승0무1패,1승,18-1-21,14-3-17
2023-07-05,9,KIA,70,31,38,1,0.449,13.0,3승0무7패,1승,16-1-18,15-0-20
2023-07-05,10,삼성,75,28,47,0,0.373,19.0,2승0무8패,2패,14-0-23,14-0-24
2023-07-06,1,LG,78,48,28,2,0.632,0.0,7승0무3패,1승,27-1-16,21-1-12
2023-07-06,2,SSG,76,45,30,1,0.6,2.5,4승0무6패,2패,21-1-18,24-0-12
2023-07-06,3,두산,75,38,36,1,0.514,9.0,7승0무3패,5승,17-1-14,21-0-22
2023-07-06,4,NC,74,37,36,1,0.507,9.5,2승0무8패,1승,15-0-16,22-1-20
2023-07-06,4,롯데,73,37,36,0,0.507,9.5,5승0무5패,1승,20-0-16,17-0-20
2023-07-06,6,키움,80,38,40,2,0.487,11.0,6승0무4패,1패,21-1-19,17-1-21
2023-07-06,7,KT,74,34,38,2,0.472,12.0,6승0무4패,1패,20-1-17,14-1-21
2023-07-06,8,KIA,71,32,38,1,0.457,13.0,4승0무6패,2승,16-1-18,16-0-20
2023-07-06,9,한화,75,32,39,4,0.451,13.5,8승0무2패,1패,18-1-22,14-3-17
2023-07-06,10,삼성,76,28,48,0,0.368,20.0,2승0무8패,3패,14-0-24,14-0-24
2023-07-07,1,LG,78,48,28,2,0.632,0.0,7승0무3패,1승,27-1-16,21-1-12
2023-07-07,2,SSG,76,45,30,1,0.6,2.5,4승0무6패,2패,21-1-18,24-0-12
2023-07-07,3,두산,76,39,36,1,0.52,8.5,8승0무2패,6승,18-1-14,21-0-22
2023-07-07,4,NC,74,37,36,1,0.507,9.5,2승0무8패,1승,15-0-16,22-1-20
2023-07-07,4,롯데,73,37,36,0,0.507,9.5,5승0무5패,1승,20-0-16,17-0-20
2023-07-07,6,키움,81,38,41,2,0.481,11.5,5승0무5패,2패,21-1-19,17-1-22
2023-07-07,7,KT,75,34,39,2,0.466,12.5,5승0무5패,2패,20-1-18,14-1-21
2023-07-07,8,KIA,72,33,38,1,0.465,12.5,5승0무5패,3승,16-1-18,17-0-20
