date,stadium,team_away,team_home,status,crowd,time_start,time_end,time_run,score_away,score_home
2024-06-07,사직,SSG,롯데,finished,20678.0,18:31,22:32,241,7.0,11.0
2024-06-07,수원,LG,KT,finished,13154.0,18:30,21:30,180,8.0,7.0
2024-06-07,고척,삼성,키움,finished,12636.0,18:31,21:42,191,5.0,7.0
2024-06-08,한밭,NC,한화,finished,12000.0,17:00,19:27,147,4.0,2.0
2024-06-08,잠실,KIA,두산,finished,23750.0,16:59,20:55,236,8.0,9.0
2024-06-08,잠실,SSG,롯데,canceled,,,,,,
2024-06-08,수원,LG,KT,finished,18700.0,17:00,19:48,168,8.0,2.0
2024-06-08,고척,삼성,키움,finished,16000.0,17:01,19:51,170,3.0,10.0
2024-06-09,고척,삼성,키움,finished,13509.0,14:01,17:12,191,7.0,1.0
2024-06-09,한밭,NC,한화,finished,12000.0,17:00,21:52,292,3.0,3.0
2024-06-09,잠실,KIA,두산,finished,23750.0,17:00,20:05,185,8.0,2.0
2024-06-09,수원,LG,KT,finished,13642.0,17:01,19:43,162,2.0,11.0
2024-06-09,사직,SSG,롯데,finished,13700.0,14:01,16:49,168,5.0,1.0
2024-06-09,사직,SSG,롯데,finished,22758.0,17:51,20:31,160,3.0,5.0
2024-06-11,잠실,한화,두산,finished,18475.0,18:30,21:25,175,6.0,1.0
2024-06-11,문학,KIA,SSG,finished,16007.0,18:29,22:37,248,6.0,7.0
2024-06-11,사직,키움,롯데,finished,9948.0,18:31,21:31,180,5.0,2.0
2024-06-11,대구,LG,삼성,finished,12436.0,18:30,22:06,216,4.0,6.0
2024-06-11,창원,KT,NC,finished,4279.0,18:30,21:57,207,6.0,8.0
2024-06-12,잠실,한화,두산,finished,21630.0,18:30,21:45,195,4.0,3.0
2024-06-12,문학,KIA,SSG,finished,16483.0,18:30,22:23,233,13.0,7.0
2024-06-12,사직,키움,롯데,finished,11390.0,18:31,21:21,170,2.0,9.0
2024-06-12,대구,LG,삼성,finished,13511.0,18:30,21:25,175,4.0,5.0
2024-06-12,창원,KT,NC,finished,4123.0,18:31,21:52,201,11.0,8.0
2024-06-13,잠실,한화,두산,finished,20253.0,18:30,21:34,184,6.0,9.0
2024-06-13,문학,KIA,SSG,finished,18290.0,18:30,21:23,173,1.0,7.0
2024-06-13,사직,키움,롯데,finished,11941.0,18:31,21:59,208,10.0,18.0
2024-06-13,대구,LG,삼성,finished,14485.0,18:29,21:06,157,3.0,6.0
2024-06-13,창원,KT,NC,finished,3764.0,18:30,20:55,145,3.0,5.0
2024-06-14,한밭,SSG,한화,finished,12000.0,18:30,21:44,194,11.0,4.0
2024-06-14,잠실,롯데,LG,finished,23750.0,18:31,21:22,171,3.0,5.0
2024-06-14,창원,삼성,NC,finished,12394.0,18:30,21:45,195,7.0,4.0
2024-06-14,수원,KIA,KT,finished,18420.0,18:30,21:31,181,11.0,1.0
2024-06-14,고척,두산,키움,finished,8680.0,18:30,21:33,183,6.0,4.0
2024-06-15,한밭,SSG,한화,finished,12000.0,17:00,20:25,205,9.0,1.0
2024-06-15,잠실,롯데,LG,finished,23750.0,17:00,21:55,295,9.0,8.0
2024-06-15,창원,삼성,NC,finished,17891.0,16:59,20:37,218,4.0,6.0
2024-06-15,수원,KIA,KT,finished,18700.0,17:00,20:09,189,2.0,1.0
2024-06-15,고척,두산,키움,finished,13954.0,17:00,20:06,186,4.0,1.0
2024-06-16,고척,두산,키움,finished,13184.0,14:01,16:56,175,2.0,8.0
2024-06-16,한밭,SSG,한화,finished,12000.0,17:00,20:10,190,1.0,4.0
2024-06-16,잠실,롯데,LG,finished,23750.0,17:00,21:25,265,8.0,9.0
2024-06-16,창원,삼성,NC,finished,12860.0,17:00,20:10,190,4.0,5.0
2024-06-16,수원,KIA,KT,finished,18700.0,17:00,20:07,187,3.0,1.0
2024-06-18,잠실,NC,두산,finished,9026.0,18:30,21:53,203,2.0,6.0
2024-06-18,대구,SSG,삼성,finished,10426.0,18:30,22:04,214,8.0,3.0
2024-06-18,수원,롯데,KT,finished,8491.0,18:30,21:14,164,4.0,6.0
2024-06-18,광주,LG,KIA,finished,18131.0,18:30,21:48,198,4.0,11.0
2024-06-18,청주,키움,한화,finished,9000.0,18:29,21:04,155,0.0,3.0
2024-06-19,잠실,NC,두산,finished,11984.0,18:30,21:48,198,7.0,5.0
2024-06-19,대구,SSG,삼성,finished,11488.0,18:30,21:45,195,2.0,13.0
2024-06-19,수원,롯데,KT,finished,9106.0,18:30,21:46,196,13.0,5.0
2024-06-19,광주,LG,KIA,finished,15056.0,18:30,21:57,207,7.0,5.0
2024-06-19,청주,키움,한화,finished,9000.0,18:30,22:17,227,11.0,14.0
2024-06-20,잠실,NC,두산,finished,10909.0,18:30,20:54,144,0.0,2.0
2024-06-20,대구,SSG,삼성,finished,13024.0,18:30,21:48,198,0.0,4.0
2024-06-20,수원,롯데,KT,finished,10496.0,18:30,22:02,212,6.0,7.0
2024-06-20,광주,LG,KIA,finished,14009.0,18:30,21:29,179,5.0,6.0
2024-06-20,청주,키움,한화,finished,9000.0,18:30,21:14,164,7.0,0.0
2024-06-21,잠실,KT,LG,finished,15537.0,18:30,21:49,199,3.0,2.0
2024-06-21,문학,NC,SSG,finished,13560.0,18:29,21:47,198,3.0,2.0
2024-06-21,대구,두산,삼성,finished,24000.0,18:30,21:39,189,4.0,7.0
2024-06-21,광주,한화,KIA,finished,20500.0,18:29,21:23,174,3.0,8.0
2024-06-21,고척,롯데,키움,finished,11974.0,18:31,21:57,206,2.0,5.0
2024-06-22,잠실,KT,LG,canceled,,,,,,
2024-06-22,문학,NC,SSG,finished,19789.0,17:29,20:41,192,4.0,12.0
2024-06-22,문학,두산,삼성,canceled,,,,,,
2024-06-22,문학,한화,KIA,canceled,,,,,,
2024-06-22,고척,롯데,키움,finished,16000.0,17:01,20:01,180,6.0,1.0
2024-06-23,고척,롯데,키움,finished,16000.0,14:01,17:33,212,10.0,2.0
2024-06-23,문학,NC,SSG,finished,17200.0,16:59,21:12,253,18.0,6.0
2024-06-23,잠실,KT,LG,finished,11417.0,14:00,16:45,165,2.0,7.0
2024-06-23,대구,두산,삼성,finished,20680.0,14:00,17:40,220,4.0,7.0
2024-06-23,광주,한화,KIA,finished,19085.0,14:00,17:31,211,9.0,8.0
2024-06-23,잠실,KT,LG,finished,15418.0,17:45,21:19,214,4.0,3.0
2024-06-23,대구,두산,삼성,finished,24000.0,18:21,21:27,186,4.0,10.0
2024-06-23,광주,한화,KIA,finished,18860.0,18:09,21:24,195,1.0,4.0
2024-06-25,한밭,두산,한화,finished,11556.0,18:29,21:34,185,4.0,5.0
2024-06-25,잠실,삼성,LG,finished,21989.0,18:31,20:35,124,0.0,4.0
2024-06-25,문학,KT,SSG,finished,9629.0,18:30,21:17,167,6.0,1.0
2024-06-25,사직,KIA,롯데,finished,19110.0,18:30,23:50,320,15.0,15.0
2024-06-25,고척,NC,키움,finished,5159.0,18:31,21:58,207,5.0,6.0
2024-06-26,한밭,두산,한화,finished,11564.0,18:30,22:26,236,15.0,8.0
2024-06-26,잠실,삼성,LG,finished,23281.0,18:30,21:12,162,1.0,2.0
2024-06-26,문학,KT,SSG,finished,10229.0,18:29,22:03,214,5.0,10.0
2024-06-26,사직,KIA,롯데,finished,19755.0,18:32,22:10,218,4.0,6.0
2024-06-26,고척,NC,키움,finished,4698.0,18:30,22:06,216,7.0,10.0
2024-06-27,한밭,두산,한화,finished,11128.0,18:30,21:16,166,3.0,8.0
2024-06-27,잠실,삼성,LG,finished,22114.0,18:30,21:10,160,2.0,1.0
2024-06-27,문학,KT,SSG,finished,10684.0,18:29,22:18,229,16.0,8.0
2024-06-27,사직,KIA,롯데,finished,12867.0,18:31,21:38,187,2.0,11.0
2024-06-27,고척,NC,키움,finished,4726.0,18:31,21:55,204,7.0,9.0
2024-06-28,잠실,SSG,두산,finished,17367.0,18:30,21:11,161,0.0,10.0
2024-06-28,사직,한화,롯데,finished,22758.0,18:31,21:45,194,4.0,6.0
2024-06-28,창원,LG,NC,finished,13506.0,18:30,21:27,177,2.0,8.0
2024-06-28,수원,삼성,KT,finished,14678.0,18:30,21:15,165,4.0,5.0
2024-06-28,광주,키움,KIA,finished,18601.0,18:30,22:15,225,17.0,6.0
2024-06-29,잠실,SSG,두산,finished,20020.0,17:00,19:38,118,6.0,0.0
2024-06-29,잠실,한화,롯데,canceled,,,,,,
2024-06-29,잠실,LG,NC,canceled,,,,,,
2024-06-29,잠실,삼성,KT,canceled,,,,,,
2024-06-29,잠실,키움,KIA,canceled,,,,,,
2024-06-30,잠실,SSG,두산,finished,13985.0,16:59,20:38,219,3.0,1.0
2024-06-30,잠실,한화,롯데,canceled,,,,,,
2024-06-30,창원,LG,NC,finished,6991.0,17:00,20:32,212,9.0,6.0
2024-06-30,창원,키움,KIA,canceled,,,,,,
2024-06-30,창원,한화,롯데,canceled,,,,,,
2024-06-30,창원,LG,NC,canceled,,,,,,
2024-06-30,수원,삼성,KT,finished,8357.0,14:01,17:15,194,2.0,2.0
2024-06-30,수원,키움,KIA,canceled,,,,,,
2024-06-30,수원,삼성,KT,finished,12253.0,17:55,20:32,157,1.0,2.0
2024-07-02,한밭,KT,한화,finished,6794.0,18:30,22:13,223,6.0,5.0
2024-07-02,한밭,롯데,두산,canceled,,,,,,
2024-07-02,대구,KIA,삼성,finished,13230.0,18:30,22:40,250,9.0,5.0
2024-07-02,대구,SSG,NC,canceled,,,,,,
2024-07-02,고척,LG,키움,finished,10185.0,18:30,21:14,164,2.0,4.0
2024-07-03,한밭,KT,한화,finished,9009.0,18:30,21:22,172,3.0,2.0
2024-07-03,잠실,롯데,두산,finished,19727.0,18:29,22:45,256,8.0,13.0
2024-07-03,대구,KIA,삼성,finished,17472.0,18:30,22:00,210,6.0,4.0
2024-07-03,창원,SSG,NC,finished,6384.0,18:30,21:13,163,1.0,4.0
2024-07-03,고척,LG,키움,finished,11135.0,18:31,21:12,161,1.0,4.0
2024-07-04,한밭,KT,한화,finished,8330.0,18:30,21:54,204,5.0,13.0
2024-07-04,잠실,롯데,두산,finished,19372.0,18:30,22:09,207,3.0,6.0
2024-07-04,대구,KIA,삼성,finished,17093.0,18:29,21:34,185,8.0,3.0
