player_id,구분,AVG,AB,H,2B,3B,HR,RBI,BB,HBP,SO,GDP
69517,0아웃,0.308,143,44,12,0,1,9,14,1,23,6
69517,1아웃,0.297,182,54,5,1,2,16,20,1,34,2
69517,2아웃,0.201,144,29,4,1,1,20,22,1,26,0
54908,주자없음,0.333,3,1,0,0,0,0,1,0,1,0
54908,1루,0.250,4,1,0,0,0,0,0,0,2,0
54908,2루,0.000,1,0,0,0,0,0,0,0,1,0
54908,3루,0.000,1,0,0,0,0,0,0,0,0,0
54908,"1,2루",0.000,1,0,0,0,0,0,0,0,1,0
54908,주자있음,0.143,7,1,0,0,0,0,0,0,4,0
54908,득점권,0.000,3,0,0,0,0,0,0,0,2,0
54908,0-0,0.000,2,0,0,0,0,0,0,0,0,0
54908,2-1,0.000,1,0,0,0,0,0,0,0,0,0
54908,0-2,0.000,1,0,0,0,0,0,0,0,1,0
54908,1-2,0.500,4,2,0,0,0,0,0,0,2,0
54908,2-2,0.000,1,0,0,0,0,0,0,0,1,0
54908,3-2,0.000,1,0,0,0,0,0,1,0,1,0
54908,3회,1.000,2,2,0,0,0,0,0,0,0,0
54908,4회,0.000,2,0,0,0,0,0,0,0,1,0
54908,5회,0.000,1,0,0,0,0,0,0,0,1,0
54908,7회,0.000,1,0,0,0,0,0,1,0,1,0
54908,8회,0.000,1,0,0,0,0,0,0,0,1,0
54908,9회,0.000,3,0,0,0,0,0,0,0,1,0
54908,1~3회,1.000,2,2,0,0,0,0,0,0,0,0
54908,4~6회,0.000,3,0,0,0,0,0,0,0,2,0
54908,7회이후,0.000,5,0,0,0,0,0,1,0,3,0
54908,1번타자,0.333,3,1,0,0,0,0,1,0,1,0
54908,2번타자,0.000,1,0,0,0,0,0,0,0,0,0
54908,3번타자,0.000,2,0,0,0,0,0,0,0,2,0
54908,5번타자,0.000,1,0,0,0,0,0,0,0,1,0
54908,9번타자,0.333,3,1,0,0,0,0,0,0,1,0
