game_id,player_id,일자,상대,구분,결과,ERA1,TBF,IP,H,HR,BB,HBP,SO,R,ER,ERA2
20210503HHSK0,79847,2021-05-03,한화,구원,홀,0,3,1,0,0,1,0,0,0,0,2.96
20210602SSSK0,79847,2021-06-02,삼성,구원,,0,2,01월 03일,0,0,1,0,1,0,0,2.92
20210611WOSK0,79847,2021-06-11,키움,구원,,0,3,1,0,0,1,0,0,0,0,2.81
20210612WOSK0,79847,2021-06-12,키움,구원,,54,3,01월 03일,1,1,1,0,1,2,2,3.46
20210616HTSK0,79847,2021-06-16,KIA,구원,,0,4,1,1,0,0,0,0,0,0,3.33
20210617HTSK0,79847,2021-06-17,KIA,구원,홀,0,4,1,1,0,0,0,0,0,0,3.21
20210618HHSK0,79847,2021-06-18,한화,구원,,0,5,1,1,0,1,0,1,0,0,3.1
20210623LGSK0,79847,2021-06-23,LG,구원,홀,0,4,1,0,0,1,0,0,0,0,3
20210626NCSK0,79847,2021-06-26,NC,구원,,0,4,1,0,0,1,0,1,0,0,2.9
20210627NCSK0,79847,2021-06-27,NC,구원,패,27,4,01월 03일,2,0,1,0,0,1,1,3.16
20210629SSSK0,79847,2021-06-29,삼성,구원,홀,0,3,01월 03일,1,0,1,0,1,0,0,3.13
20210603SSSK0,79847,2021-06-03,삼성,구원,홀,0,4,1,1,0,0,0,1,0,0,3.03
20210704LTSK0,79847,2021-07-04,롯데,구원,,0,4,1,0,0,1,0,1,0,0,2.94
20210708WOSK0,79847,2021-07-08,키움,구원,,0,2,0,0,0,2,0,0,1,1,3.21
20210709HHSK0,79847,2021-07-09,한화,구원,,15.43,15,2 1/3,4,1,1,2,1,4,4,4
20210801LGSK0,79847,2021-08-01,LG,구원,,0,2,02월 03일,0,0,0,0,0,0,0,3.93
20210814HTSK0,79847,2021-08-14,KIA,구원,,0,2,01월 03일,0,0,0,1,0,0,0,3.89
20210818NCSK0,79847,2021-08-18,NC,구원,,0,3,1,0,0,0,0,0,0,0,3.79
20210824SSSK0,79847,2021-08-24,삼성,구원,홀,0,3,1,1,0,0,0,1,0,0,3.69
20210826KTSK0,79847,2021-08-26,KT,구원,,0,5,1,1,0,0,0,0,1,0,3.6
20210827KTSK0,79847,2021-08-27,KT,구원,패,40.5,5,02월 03일,2,0,1,0,2,3,3,4.2
20210904WOSK0,79847,2021-09-04,키움,구원,,0,1,01월 03일,0,0,0,0,0,0,0,4.17
20210905WOSK0,79847,2021-09-05,키움,구원,패,81,4,01월 03일,3,0,0,0,0,3,3,4.79
20210908LGSK0,79847,2021-09-08,LG,구원,,0,4,02월 03일,0,0,2,0,1,0,0,4.71
20210911KTSK0,79847,2021-09-11,KT,구원,,0,5,1 2/3,0,0,0,0,1,0,0,4.53
20210912KTSK0,79847,2021-09-12,KT,구원,,67.5,7,02월 03일,4,1,1,0,2,5,5,5.48
20210919SSSK0,79847,2021-09-19,삼성,구원,,0,1,02월 03일,0,0,0,0,0,0,0,5.4
20210921WOSK0,79847,2021-09-21,키움,구원,,0,5,1,1,0,0,1,0,0,0,5.28
20210922WOSK0,79847,2021-09-22,키움,구원,,0,3,01월 03일,1,0,0,1,0,0,0,5.24
20210924LTSK0,79847,2021-09-24,롯데,구원,,0,6,1,0,0,2,0,2,1,0,5.13
20210924LTSK0,79847,2021-09-24,롯데,구원,,0,4,1 1/3,0,0,0,0,2,0,0,4.99
20210928SSSK0,79847,2021-09-28,삼성,구원,,0,3,1,0,0,1,0,0,0,0,4.89
20211001NCSK0,79847,2021-10-01,NC,구원,,0,3,1,0,0,0,0,2,0,0,4.8
20211002KTSK0,79847,2021-10-02,KT,구원,,0,2,02월 03일,0,0,0,0,0,0,0,4.73
20211006LGSK0,79847,2021-10-06,LG,구원,홀,0,3,02월 03일,1,0,1,0,0,0,0,4.67
20211007HHSK0,79847,2021-10-07,한화,구원,,6.75,6,1 1/3,2,1,0,0,0,1,1,4.73
20211008HHSK0,79847,2021-10-08,한화,구원,홀,0,2,02월 03일,0,0,0,0,2,0,0,4.67
20211012LGSK0,79847,2021-10-12,LG,구원,,0,4,02월 03일,1,0,0,1,0,0,0,4.61
20211016LTSK0,79847,2021-10-16,롯데,구원,,0,2,0,0,0,2,0,0,1,1,4.77
20211002NCSK0,79847,2021-10-02,NC,구원,,0,6,1 2/3,1,0,0,0,2,0,0,4.63
20211022OBSK0,79847,2021-10-22,두산,구원,,9,4,1,2,0,0,0,0,1,1,4.71
20211024SSSK0,79847,2021-10-24,삼성,구원,,13.5,4,02월 03일,1,1,0,0,0,2,1,4.81
20211003KTSK0,79847,2021-10-03,KT,구원,,0,1,0,1,0,0,0,0,1,1,4.97
20210407HHSK0,65343,2021-04-07,한화,구원,,27,8,1,2,0,2,0,0,4,3,27
20210421SSSK0,65343,2021-04-21,삼성,구원,,0,5,1,1,0,0,0,1,0,0,13.5
20210427KTSK0,65343,2021-04-27,KT,구원,,4.5,9,2,2,0,1,0,3,1,1,9
20210403OBSK0,65343,2021-04-03,두산,구원,,6,16,3,5,1,2,0,3,2,2,7.71
20210506NCSK0,65343,2021-05-06,NC,구원,,0,5,1,1,0,1,0,1,0,0,6.75
20210508WOSK0,65343,2021-05-08,키움,구원,,4.5,7,2,2,0,1,0,1,1,1,6.3
20210517OBSK0,65343,2021-05-17,두산,구원,,6.75,7,1 1/3,2,0,2,0,0,1,1,6.35
20210523LGSK0,65343,2021-05-23,LG,구원,,0,4,1,1,0,0,0,2,0,0,5.84
20210526KTSK0,65343,2021-05-26,KT,구원,,0,1,01월 03일,0,0,0,0,0,0,0,5.68
20210527KTSK0,65343,2021-05-27,KT,구원,,0,1,0,0,0,1,0,0,0,0,5.68
20210602SSSK0,65343,2021-06-02,삼성,구원,,0,5,1,1,0,1,0,1,0,0,5.27
20210604OBSK0,65343,2021-06-04,두산,구원,,0,3,1,0,0,0,0,1,0,0,4.91
20210608KTSK0,65343,2021-06-08,KT,구원,,0,4,1,1,0,0,0,1,0,0,4.6
20210609KTSK0,65343,2021-06-09,KT,구원,,0,10,1 2/3,4,0,2,0,1,1,0,4.15
20210612WOSK0,65343,2021-06-12,키움,구원,,0,8,2 1/3,0,0,1,0,3,0,0,3.66
20210616HTSK0,65343,2021-06-16,KIA,구원,,0,4,1,1,0,0,0,2,0,0,3.48
20210617HTSK0,65343,2021-06-17,KIA,구원,승,0,4,1,1,0,0,0,1,0,0,3.32
20210618HHSK0,65343,2021-06-18,한화,구원,,0,4,1,0,0,1,0,1,0,0,3.18
20210602HHSK0,65343,2021-06-02,한화,구원,승,0,3,1,1,0,0,0,1,0,0,3.04
20210623LGSK0,65343,2021-06-23,LG,구원,홀,0,3,1,0,0,1,0,0,0,0,2.92
20210624LGSK0,65343,2021-06-24,LG,구원,승,0,4,1,1,0,0,0,2,0,0,2.81
20210626NCSK0,65343,2021-06-26,NC,구원,,0,3,1,1,0,0,0,0,0,0,2.7
20210627NCSK0,65343,2021-06-27,NC,구원,,27,7,1,4,1,0,0,1,3,3,3.58
20210603SSSK0,65343,2021-06-03,삼성,구원,,0,5,1,1,0,1,0,1,0,0,3.45
20210701SSSK0,65343,2021-07-01,삼성,구원,,0,9,3,2,0,0,0,2,0,0,3.13
20210704LTSK0,65343,2021-07-04,롯데,구원,,27,5,02월 03일,3,0,1,0,0,2,2,3.62
20210708WOSK0,65343,2021-07-08,키움,구원,승,0,7,2,1,0,1,0,1,0,0,3.41
20210701HHSK0,65343,2021-07-01,한화,구원,,0,6,2,0,0,1,0,0,0,0,3.22
20210711HHSK0,65343,2021-07-11,한화,구원,,0,4,1,1,0,0,0,0,0,0,3.13
20210801LGSK0,65343,2021-08-01,LG,구원,,0,5,1,1,0,1,0,2,0,0,3.05
20210813HTSK0,65343,2021-08-13,KIA,구원,,27,7,1,2,0,3,0,0,3,3,3.66
20210815HTSK0,65343,2021-08-15,KIA,구원,,0,4,1 2/3,0,0,0,0,1,0,0,3.51
20210818NCSK0,65343,2021-08-18,NC,구원,홀,0,4,1,1,0,0,0,0,0,0,3.43
20210802SSSK0,65343,2021-08-02,삼성,구원,,0,4,1 2/3,0,0,0,0,0,0,0,3.3
20210822SSSK0,65343,2021-08-22,삼성,구원,,0,4,1 1/3,0,0,0,0,1,0,0,3.2
20210827KTSK0,65343,2021-08-27,KT,구원,홀,0,8,2,2,0,1,0,2,0,0,3.06
20210828HTSK0,65343,2021-08-28,KIA,구원,홀,0,5,1 1/3,0,0,1,0,1,0,0,2.98
20210901NCSK0,65343,2021-09-01,NC,구원,,0,3,1,0,0,0,0,3,0,0,2.92
20210903OBSK0,65343,2021-09-03,두산,구원,세,0,4,1,0,0,1,0,1,0,0,2.86
20210905WOSK0,65343,2021-09-05,키움,구원,,18,8,1,3,0,2,0,0,2,2,3.16
20210908LGSK0,65343,2021-09-08,LG,구원,세,0,6,2,0,0,0,0,1,0,0,3.04
20210911KTSK0,65343,2021-09-11,KT,구원,,0,6,1 2/3,1,0,1,0,0,0,0,2.95
20210915HHSK0,65343,2021-09-15,한화,구원,세,0,3,1,0,0,0,0,2,0,0,2.89
20210916OBSK0,65343,2021-09-16,두산,구원,,0,3,1,0,0,0,0,0,0,0,2.84
20210919SSSK0,65343,2021-09-19,삼성,구원,,0,5,1,1,0,3,0,0,0,0,2.79
20210922WOSK0,65343,2021-09-22,키움,구원,,0,5,1,0,0,1,1,0,0,0,2.75
20210923LTSK0,65343,2021-09-23,롯데,구원,승,0,5,1,0,0,1,0,1,0,0,2.7
20210924LTSK0,65343,2021-09-24,롯데,구원,,0,6,1 1/3,1,0,1,0,2,0,0,2.64
20211001NCSK0,65343,2021-10-01,NC,구원,,0,4,1 1/3,0,0,0,0,0,0,0,2.59
20211002KTSK0,65343,2021-10-02,KT,구원,,0,5,1,1,0,1,0,0,0,0,2.54
20211007HHSK0,65343,2021-10-07,한화,구원,패,6.75,7,1 1/3,1,0,1,1,1,1,1,2.63
20211009LTSK0,65343,2021-10-09,롯데,구원,세,0,3,1,0,0,0,0,1,0,0,2.59
20211012LGSK0,65343,2021-10-12,LG,구원,,0,6,1 2/3,0,0,1,0,3,0,0,2.53
20211016LTSK0,65343,2021-10-16,롯데,구원,,0,4,1,2,0,0,0,1,0,0,2.49
20211002NCSK0,65343,2021-10-02,NC,구원,,0,3,1,0,0,0,1,1,0,0,2.45
20211022OBSK0,65343,2021-10-22,두산,구원,세,0,6,1 1/3,0,0,1,0,2,0,0,2.41
20211024SSSK0,65343,2021-10-24,삼성,구원,,6.75,7,1 1/3,3,1,0,0,0,1,1,2.49
20211026NCSK0,65343,2021-10-26,NC,구원,세,0,3,1,0,0,0,0,1,0,0,2.45
20211028OBSK0,65343,2021-10-28,두산,구원,세,0,12,2,3,0,2,0,5,1,0,2.39
20210407WOHT0,69516,2021-04-07,키움,선발,,10.8,18,3 1/3,5,0,1,1,4,6,4,10.8
20210429HHHT0,69516,2021-04-29,한화,구원,승,0,4,1,0,0,1,0,2,0,0,8.31
20210502KTHT0,69516,2021-05-02,KT,구원,,0,5,0,3,0,2,0,0,5,5,18.69
20210506LTHT0,69516,2021-05-06,롯데,구원,,3.86,11,2 1/3,4,0,0,0,0,1,1,13.5
20210509OBHT0,69516,2021-05-09,두산,구원,,0,13,2 1/3,3,0,3,0,0,0,0,10
20210601HHHT0,69516,2021-06-01,한화,구원,,18,11,2,2,2,2,1,1,4,4,11.45
20210613LTHT0,69516,2021-06-13,롯데,구원,,9,11,2,3,1,3,0,2,2,2,11.08
20210626WOHT0,69516,2021-06-26,키움,구원,,0,10,3,2,0,0,0,3,0,0,9
20210709KTHT0,69516,2021-07-09,KT,구원,,0,4,1,1,0,0,0,0,0,0,8.47
20210811HHHT0,69516,2021-08-11,한화,선발,,0,22,5 2/3,3,0,3,0,2,0,0,6.35
20210824WOHT0,69516,2021-08-24,키움,선발,패,7.71,21,4 2/3,3,1,4,0,1,4,4,6.59
20210829SKHT0,69516,2021-08-29,SSG,선발,패,11.25,18,4,5,3,2,0,2,5,5,7.18
20210903SSHT0,69516,2021-09-03,삼성,선발,패,13.5,19,3 1/3,4,0,6,0,4,5,5,7.79
20210909WOHT0,69516,2021-09-09,키움,선발,,1.8,23,5,5,1,2,1,4,1,1,7.03
20210915LTHT0,69516,2021-09-15,롯데,선발,패,10.8,21,3 1/3,8,0,3,0,2,5,4,7.33
20210921KTHT0,69516,2021-09-21,KT,선발,,22.5,15,2,5,0,4,0,0,5,5,8
20210928NCHT0,69516,2021-09-28,NC,구원,,0,3,02월 03일,1,0,0,0,0,0,0,7.88
20210417SKHT0,66630,2021-04-17,SSG,구원,,27,2,01월 03일,1,0,0,0,0,1,1,27
20210418SKHT0,66630,2021-04-18,SSG,구원,,18,5,1,2,2,0,0,2,2,2,20.25
20210423SSHT0,66630,2021-04-23,삼성,구원,홀,0,6,1 1/3,2,0,0,0,0,0,0,10.13
20210428HHHT0,66630,2021-04-28,한화,구원,,0,4,1,1,0,0,0,2,0,0,7.36
20210403KTHT0,66630,2021-04-03,KT,구원,,20.25,9,1 1/3,2,1,3,0,3,4,3,10.8
20210811HHHT0,66630,2021-08-11,한화,구원,,0,2,0,1,0,1,0,0,2,2,14.4
20210921KTHT0,66630,2021-09-21,KT,구원,,0,3,1,0,0,0,0,2,0,0,12
20210924OBHT0,66630,2021-09-24,두산,구원,,27,2,01월 03일,0,0,1,0,0,1,1,12.79
20210928NCHT0,66630,2021-09-28,NC,구원,,0,7,2,0,0,2,0,3,0,0,9.72
20211001WOHT0,66630,2021-10-01,키움,구원,,0,7,2,1,0,0,0,1,0,0,7.84
20211007LGHT0,66630,2021-10-07,LG,구원,,0,3,1,0,0,0,0,2,0,0,7.15
20211001HHHT0,66630,2021-10-01,한화,구원,,0,5,1,1,0,1,0,0,0,0,6.57
20211012SSHT0,66630,2021-10-12,삼성,구원,,0,3,1,0,0,0,0,1,0,0,6.08
20211014SSHT0,66630,2021-10-14,삼성,구원,,0,3,1,0,0,1,0,0,0,0,5.65
20211015KTHT0,66630,2021-10-15,KT,구원,,0,4,1,0,0,1,0,1,0,0,5.28
20211017OBHT0,66630,2021-10-17,두산,구원,홀,0,3,1,0,0,0,0,1,0,0,4.96
20211021HHHT0,66630,2021-10-21,한화,구원,,0,4,1,0,0,1,0,1,0,0,4.67
20211024NCHT0,66630,2021-10-24,NC,구원,패,27,6,1,3,1,0,0,0,3,3,5.89
20211003WOHT0,66630,2021-10-03,키움,구원,,0,5,1 1/3,1,0,1,0,0,0,0,5.49
20210505HTLT0,67539,2021-05-05,KIA,구원,,10.8,7,1 2/3,1,0,1,0,0,2,2,10.8
20210506HTLT0,67539,2021-05-06,KIA,구원,,0,4,1,1,0,0,0,1,0,0,6.75
20210508SSLT0,67539,2021-05-08,삼성,구원,,0,8,1 2/3,2,0,0,0,2,2,0,4.15
20210511SKLT0,67539,2021-05-11,SSG,구원,,9,5,1,1,0,1,0,1,1,1,5.06
20210515KTLT0,67539,2021-05-15,KT,선발,,0,19,5,4,0,0,0,4,0,0,2.61
20210526LGLT0,67539,2021-05-26,LG,선발,,6.23,23,4 1/3,8,1,3,0,1,3,3,3.68
20210601WOLT0,67539,2021-06-01,키움,선발,승,0,24,6 2/3,3,0,3,0,4,0,0,2.53
20210606KTLT0,67539,2021-06-06,KT,선발,,15,16,3,6,0,2,0,1,5,5,4.07
20210613HTLT0,67539,2021-06-13,KIA,선발,패,15,18,3,7,1,2,0,0,5,5,5.27
20210619SSLT0,67539,2021-06-19,삼성,선발,패,9,21,4,6,0,4,0,1,4,4,5.74
20210709SSLT0,67539,2021-07-09,삼성,구원,세,0,2,02월 03일,0,0,0,0,1,0,0,5.63
20210811NCLT0,67539,2021-08-11,NC,구원,홀,27,2,01월 03일,1,1,0,0,0,1,1,5.85
20210814LGLT0,67539,2021-08-14,LG,구원,,0,5,02월 03일,1,0,1,0,1,1,0,5.73
20210815LGLT0,67539,2021-08-15,LG,구원,,0,8,2,1,0,1,0,3,0,0,5.4
20210802KTLT0,67539,2021-08-02,KT,구원,,0,4,1,0,0,1,0,0,0,0,5.25
20210825HTLT0,67539,2021-08-25,KIA,구원,,13.5,5,02월 03일,2,0,1,0,1,1,1,5.4
20210909SKLT0,67539,2021-09-09,SSG,구원,,13.5,5,02월 03일,2,0,1,0,0,1,1,5.54
20210912WOLT0,67539,2021-09-12,키움,구원,,0,4,1,1,0,0,0,1,0,0,5.4
20210915HTLT0,67539,2021-09-15,KIA,선발,,9,17,3,5,0,1,0,2,3,3,5.66
20210921SSLT0,67539,2021-09-21,삼성,구원,,20.25,8,1 1/3,3,0,1,0,1,3,3,6.12
20210923SKLT0,67539,2021-09-23,SSG,구원,,0,10,2 1/3,3,0,1,0,0,0,0,5.8
20210924SKLT0,67539,2021-09-24,SSG,구원,,0,2,02월 03일,0,0,0,0,1,0,0,5.72
20210926WOLT0,67539,2021-09-26,키움,구원,,54,6,02월 03일,4,1,0,0,1,4,4,6.41
20210905NCLT0,67454,2021-09-05,NC,구원,,0,4,1,0,0,1,0,1,0,0,0
20211008OBLT0,67454,2021-10-08,두산,구원,,27,6,1,1,0,2,0,2,3,3,13.5
20210923KTHH0,50720,2021-09-23,KT,선발,,0,12,3,1,0,2,0,2,0,0,0
20211002HTHH0,50720,2021-10-02,KIA,선발,,7.71,15,2 1/3,5,0,1,2,0,2,2,3.38
20211008SKHH0,50720,2021-10-08,SSG,선발,패,18,14,2,3,1,4,1,1,4,4,7.36
20210415LTHT0,66660,2021-04-15,롯데,구원,홀,0,6,1 1/3,0,0,2,0,2,0,0,0
20210418SKHT0,66660,2021-04-18,SSG,선발,패,4.91,16,3 2/3,1,0,4,0,3,2,2,3.6
20210506LTHT0,66660,2021-05-06,롯데,구원,,27,8,1,2,0,3,0,0,3,3,7.5
20210508OBHT0,66660,2021-05-08,두산,구원,,27,6,1,2,1,1,0,0,3,3,10.29
20211005LTHT0,66660,2021-10-05,롯데,구원,,45,8,1,5,1,0,0,0,5,5,14.63
20210404HTOB0,69104,2021-04-04,KIA,구원,,0,1,01월 03일,0,0,0,0,0,0,0,0
20210408SSOB0,69104,2021-04-08,삼성,구원,,0,4,1,0,0,1,0,2,0,0,0
20210411HHOB0,69104,2021-04-11,한화,구원,,0,1,0,0,0,1,0,0,1,1,6.75
20210624WOOB0,69104,2021-06-24,키움,구원,패,27,3,01월 03일,1,0,1,0,0,1,1,10.8
20210625LTOB0,69104,2021-06-25,롯데,구원,,9,4,1,2,0,0,0,0,1,1,10.13
20210819HHSS0,62920,2021-08-19,한화,구원,,0,4,1,0,0,1,0,1,0,0,0
20210903HTSS0,62920,2021-09-03,KIA,구원,,0,3,1,0,0,0,0,0,0,0,0
20210904OBSS0,62920,2021-09-04,두산,구원,,0,4,1,0,0,0,1,2,0,0,0
20210907LTSS0,62920,2021-09-07,롯데,구원,,0,4,1,0,0,1,0,0,0,0,0
20210901KTSS0,62920,2021-09-01,KT,구원,,0,6,2,0,0,0,0,1,0,0,0
20210912HHSS0,62920,2021-09-12,한화,구원,,0,11,3,1,0,1,0,2,0,0,0
20210915LGSS0,62920,2021-09-15,LG,구원,,0,8,2,2,0,0,0,3,0,0,0
20210918SKSS0,62920,2021-09-18,SSG,구원,홀,0,4,1,0,0,1,0,1,0,0,0
20210922LTSS0,62920,2021-09-22,롯데,구원,패,27,10,1 2/3,2,0,3,0,1,5,5,3.29
20210928SKSS0,62920,2021-09-28,SSG,구원,패,54,6,02월 03일,2,2,2,0,0,4,4,5.65
20211002OBSS0,62920,2021-10-02,두산,구원,,0,4,1,0,0,1,0,3,0,0,5.28
20211003OBSS0,62920,2021-10-03,두산,구원,,0,5,02월 03일,0,0,3,0,0,0,0,5.06
20211005WOSS0,62920,2021-10-05,키움,구원,,0,4,1,1,0,0,0,2,0,0,4.76
20211014HTSS0,62920,2021-10-14,KIA,구원,,0,3,1,0,0,0,0,2,0,0,4.5
20211016WOSS0,62920,2021-10-16,키움,구원,,0,3,0,2,0,1,0,0,1,1,5
20211027WOSS0,62920,2021-10-27,키움,구원,,0,3,1,0,0,0,0,1,0,0,4.74
20210402OBLT0,73211,2021-04-02,두산,선발,승,4.5,26,6,6,3,2,1,2,3,3,4.5
20210427LGLT0,73211,2021-04-27,LG,선발,패,7.2,23,5,5,2,3,0,5,4,4,5.73
20210502HHLT0,73211,2021-05-02,한화,선발,,6.75,20,4,7,0,2,0,5,3,3,6
20210509SSLT0,73211,2021-05-09,삼성,선발,,3.6,24,5,9,0,2,0,1,6,2,5.4
20210514KTLT0,73211,2021-05-14,KT,선발,패,10.8,27,5,8,0,4,0,1,6,6,6.48
20210519HHLT0,73211,2021-05-19,한화,선발,패,27,12,2,4,2,2,0,0,6,6,8
20210605KTLT0,73211,2021-06-05,KT,선발,패,7.36,18,3 2/3,6,0,1,0,1,3,3,7.92
20210616HHLT0,73211,2021-06-16,한화,선발,,5.4,22,5,6,1,1,1,7,3,3,7.57
20210623NCLT0,73211,2021-06-23,NC,선발,승,3.18,24,5 2/3,4,1,2,1,4,2,2,6.97
20210629WOLT0,73211,2021-06-29,키움,선발,승,4.76,25,5 2/3,6,0,3,1,4,3,3,6.7
20210705SKLT0,73211,2021-07-05,SSG,선발,패,14.73,20,3 2/3,8,1,1,0,0,6,6,7.28
20210828OBLT0,73211,2021-08-28,두산,구원,,0,11,2 1/3,3,0,1,0,3,0,0,6.96
20210831LGLT0,73211,2021-08-31,LG,구원,,9,13,3,4,0,0,0,1,3,3,7.07
20210905NCLT0,73211,2021-09-05,NC,구원,,54,4,01월 03일,3,1,0,0,1,2,2,7.35
20210509KTNC0,69996,2021-05-09,KT,구원,,0,7,2,1,0,0,0,0,0,0,0
20210515HTNC0,69996,2021-05-15,KIA,구원,,0,4,02월 03일,2,0,0,0,1,0,0,0
20210502LGNC0,69996,2021-05-02,LG,구원,,0,3,1,0,0,0,0,1,0,0,0
20210521WONC0,69996,2021-05-21,키움,구원,,27,3,01월 03일,0,0,2,0,0,1,1,2.25
20210526SSNC0,69996,2021-05-26,삼성,구원,,13.5,5,02월 03일,1,1,2,0,0,1,1,3.86
20210925SKHT0,51636,2021-09-25,SSG,선발,,0,16,4,3,0,2,0,5,0,0,0
20211001WOHT0,51636,2021-10-01,키움,선발,승,0,21,6,2,0,1,0,6,0,0,0
20211007LGHT0,51636,2021-10-07,LG,선발,패,11.81,28,5 1/3,10,1,0,1,6,8,7,4.11
20211013SSHT0,51636,2021-10-13,삼성,선발,패,6,26,6,8,1,2,0,9,4,4,4.64
20211019SKHT0,51636,2021-10-19,SSG,선발,,7.2,25,5,8,1,2,2,6,4,4,5.13
20211024NCHT0,51636,2021-10-24,NC,선발,,0,26,6,5,0,2,1,10,1,0,4.18
20211003WOHT0,51636,2021-10-03,키움,선발,패,10.38,26,4 1/3,10,1,3,0,4,5,5,4.91
20210406LGKT0,50040,2021-04-06,LG,선발,패,2.57,24,7,3,0,1,0,5,2,2,2.57
20210411SSKT0,50040,2021-04-11,삼성,선발,패,4.5,25,6,6,2,2,0,6,3,3,3.46
20210417WOKT0,50040,2021-04-17,키움,선발,,3.18,25,5 2/3,5,0,4,1,5,3,2,3.38
20210422NCKT0,50040,2021-04-22,NC,선발,승,0,23,6,2,0,3,0,5,0,0,2.55
20210427SKKT0,50040,2021-04-27,SSG,선발,승,1.29,28,7,6,0,0,0,7,2,1,2.27
20210502HTKT0,50040,2021-05-02,KIA,선발,승,1.5,24,6,4,0,2,0,2,1,1,2.15
20210508NCKT0,50040,2021-05-08,NC,선발,,2.25,22,4,6,0,4,0,2,4,1,2.16
20210513SSKT0,50040,2021-05-13,삼성,선발,패,1.5,25,6,2,0,4,0,5,1,1,2.08
20210518OBKT0,50040,2021-05-18,두산,선발,승,0,24,6,3,0,3,0,6,0,0,1.84
20210523HHKT0,50040,2021-05-23,한화,선발,승,0,25,6,4,0,3,0,8,0,0,1.66
20210529HTKT0,50040,2021-05-29,KIA,선발,,7.2,25,5,9,0,3,0,6,4,4,2.09
20210604LTKT0,50040,2021-06-04,롯데,선발,패,7.36,22,3 2/3,4,1,4,1,5,5,3,2.37
20210612HHKT0,50040,2021-06-12,한화,선발,승,1.5,28,6,4,1,5,1,9,1,1,2.3
20210617NCKT0,50040,2021-06-17,NC,선발,패,4.5,24,6,5,1,1,0,9,3,3,2.46
20210622HTKT0,50040,2021-06-22,KIA,선발,승,1.5,22,6,3,0,1,0,7,1,1,2.4
20210627HHKT0,50040,2021-06-27,한화,선발,승,0,26,6,6,0,2,0,9,0,0,2.24
20210704WOKT0,50040,2021-07-04,키움,선발,,6.23,22,4 1/3,5,1,4,0,3,3,3,2.42
20210711HTKT0,50040,2021-07-11,KIA,선발,패,3,25,6,4,1,2,0,11,2,2,2.45
20210813SSKT0,50040,2021-08-13,삼성,선발,,16.2,20,3 1/3,7,0,2,1,0,6,6,2.89
20210818LGKT0,50040,2021-08-18,LG,선발,승,1.29,26,7,3,0,2,1,7,1,1,2.79
20210823LTKT0,50040,2021-08-23,롯데,선발,패,13.5,20,3 1/3,8,1,1,0,1,6,5,3.09
20210828SSKT0,50040,2021-08-28,삼성,선발,,4.5,26,6,5,0,3,1,5,4,3,3.16
20210902WOKT0,50040,2021-09-02,키움,선발,,0,28,7,6,0,2,0,5,0,0,2.99
20210908HTKT0,50040,2021-09-08,KIA,선발,,21.6,12,1 2/3,5,0,2,0,0,4,4,3.23
20210914OBKT0,50040,2021-09-14,두산,선발,,5.06,24,5 1/3,8,0,1,0,5,3,3,3.3
20210919NCKT0,50040,2021-09-19,NC,선발,승,0,28,7,3,0,2,1,8,1,0,3.14
20210924HHKT0,50040,2021-09-24,한화,선발,패,3,26,6,6,0,2,0,6,2,2,3.13
20210929OBKT0,50040,2021-09-29,두산,선발,패,10.29,34,7,14,1,0,0,2,8,8,3.45
20211005NCKT0,50040,2021-10-05,NC,선발,,2.57,27,7,5,1,1,0,3,2,2,3.42
20211011LGKT0,50040,2021-10-11,LG,선발,승,3.18,26,5 2/3,7,0,2,0,1,2,2,3.41
20211016HHKT0,50040,2021-10-16,한화,선발,승,2.35,30,7 2/3,6,0,2,0,7,2,2,3.36
20211024WOKT0,50040,2021-10-24,키움,선발,승,1.35,27,6 2/3,4,0,4,0,4,1,1,3.29
20211029WOKT0,50040,2021-10-29,키움,선발,패,6.75,26,5 1/3,7,0,4,0,1,4,4,3.39
20210404WOSS0,69439,2021-04-04,키움,선발,패,11.57,25,4 2/3,6,1,4,2,5,6,6,11.57
20210401KTSS0,69439,2021-04-01,KT,선발,,11.25,19,4,5,1,2,0,2,5,5,11.42
20210416LTSS0,69439,2021-04-16,롯데,선발,,1.5,23,6,4,0,2,0,6,1,1,7.36
20210422SKSS0,69439,2021-04-22,SSG,선발,,2.7,24,6 2/3,2,1,1,0,10,3,2,5.91
20210428NCSS0,69439,2021-04-28,NC,선발,,1.5,26,6,3,1,2,3,7,1,1,4.94
20210505HHSS0,69439,2021-05-05,한화,선발,,0,23,6,3,0,2,0,8,0,0,4.05
20210404HTOB0,51234,2021-04-04,KIA,선발,,1.59,23,5 2/3,7,0,1,0,2,1,1,1.59
20210401HHOB0,51234,2021-04-01,한화,선발,승,1.5,24,6,4,0,1,2,7,1,1,1.54
20210416LGOB0,51234,2021-04-16,LG,선발,패,1.59,24,5 2/3,5,0,4,0,1,1,1,1.56
20210422LTOB0,51234,2021-04-22,롯데,선발,승,1.29,28,7,5,0,3,0,7,1,1,1.48
20210428WOOB0,51234,2021-04-28,키움,선발,,1.5,26,6,6,0,0,1,5,1,1,1.48
20210505LGOB0,51234,2021-05-05,LG,선발,패,7.5,31,6,12,1,1,0,2,5,5,2.48
20210511WOOB0,51234,2021-05-11,키움,선발,승,1.5,28,6,4,0,5,1,3,1,1,2.34
20210518KTOB0,51234,2021-05-18,KT,선발,패,1.5,25,6,7,0,1,0,9,1,1,2.23
