기준일,순위,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
2023-08-22,1,104,64,38,2,0.627,0,7승0무3패,1패,2033-01-18,2031-01-20
2023-08-22,2,107,59,46,2,0.562,6.5,8승0무2패,3승,2030-01-22,2029-01-24
2023-08-22,3,103,56,46,1,0.549,8,4승0무6패,1승,2027-01-24,29-0-22
2023-08-22,4,102,52,48,2,0.52,11,4승1무5패,1승,2023-01-23,2029-01-25
2023-08-22,5,103,51,51,1,0.5,13,3승0무7패,1승,2024-01-26,27-0-25
2023-08-22,6,100,48,50,2,0.49,14,4승0무6패,2패,2024-02-22,24-0-28
2023-08-22,7,104,50,54,0,0.481,15,6승0무4패,3패,29-0-24,21-0-30
2023-08-22,8,107,46,60,1,0.434,20,6승0무4패,2승,24-0-32,2022-01-28
2023-08-22,9,104,42,56,6,0.429,20,4승1무5패,3패,2023-01-31,2019-05-25
2023-08-22,10,114,46,65,3,0.414,22.5,4승0무6패,1패,26-2-29,20-1-36
2023-08-23,1,104,64,38,2,0.627,0,7승0무3패,1패,2033-01-18,2031-01-20
2023-08-23,2,107,59,46,2,0.562,6.5,8승0무2패,3승,2030-01-22,2029-01-24
2023-08-23,3,103,56,46,1,0.549,8,4승0무6패,1승,2027-01-24,29-0-22
2023-08-23,4,102,52,48,2,0.52,11,4승1무5패,1승,2023-01-23,2029-01-25
2023-08-23,5,104,52,51,1,0.505,12.5,4승0무6패,2승,2024-01-26,28-0-25
2023-08-23,6,100,48,50,2,0.49,14,4승0무6패,2패,2024-02-22,24-0-28
2023-08-23,7,104,50,54,0,0.481,15,6승0무4패,3패,29-0-24,21-0-30
2023-08-23,8,107,46,60,1,0.434,20,6승0무4패,2승,24-0-32,2022-01-28
2023-08-23,9,104,42,56,6,0.429,20,4승1무5패,3패,2023-01-31,2019-05-25
2023-08-23,10,115,46,66,3,0.411,23,4승0무6패,2패,26-2-30,20-1-36
2023-08-24,1,105,65,38,2,0.631,0,7승0무3패,1승,2034-01-18,2031-01-20
2023-08-24,2,108,59,47,2,0.557,7.5,8승0무2패,1패,2030-01-23,2029-01-24
2023-08-24,3,104,57,46,1,0.553,8,4승0무6패,2승,2028-01-24,29-0-22
2023-08-24,4,103,52,49,2,0.515,12,3승1무6패,1패,2023-01-23,2029-01-26
2023-08-24,5,105,53,51,1,0.51,12.5,4승0무6패,3승,2024-01-26,29-0-25
2023-08-24,6,101,49,50,2,0.495,14,5승0무5패,1승,2024-02-22,25-0-28
2023-08-24,7,105,50,55,0,0.476,16,5승0무5패,4패,29-0-24,21-0-31
2023-08-24,8,107,46,60,1,0.434,20.5,6승0무4패,2승,24-0-32,2022-01-28
2023-08-24,9,104,42,56,6,0.429,20.5,4승1무5패,3패,2023-01-31,2019-05-25
2023-08-24,10,116,46,67,3,0.407,24,4승0무6패,3패,26-2-31,20-1-36
2023-08-25,1,106,65,39,2,0.625,0,6승0무4패,1패,2034-01-18,2031-01-21
2023-08-25,2,109,60,47,2,0.561,6.5,8승0무2패,1승,2030-01-23,2030-01-24
2023-08-25,3,105,57,47,1,0.548,8,4승0무6패,1패,2028-01-24,29-0-23
2023-08-25,4,104,53,49,2,0.52,11,4승1무5패,1승,2024-01-23,2029-01-26
2023-08-25,5,106,54,51,1,0.514,11.5,5승0무5패,4승,2025-01-26,29-0-25
2023-08-25,6,102,50,50,2,0.5,13,5승0무5패,2승,2025-02-22,25-0-28
2023-08-25,7,106,50,56,0,0.472,16,4승0무6패,5패,29-0-25,21-0-31
2023-08-25,8,108,46,61,1,0.43,20.5,5승0무5패,1패,24-0-33,2022-01-28
2023-08-25,9,105,42,57,6,0.424,20.5,4승1무5패,4패,2023-01-31,2019-05-26
2023-08-25,10,117,47,67,3,0.412,23,5승0무5패,1승,26-2-31,21-1-36
2023-08-26,1,107,65,40,2,0.619,0,5승0무5패,2패,2034-01-18,2031-01-22
2023-08-26,2,110,61,47,2,0.565,5.5,8승0무2패,2승,2030-01-23,2031-01-24
2023-08-26,3,106,58,47,1,0.552,7,4승0무6패,1승,2028-01-24,30-0-23
2023-08-26,4,105,54,49,2,0.524,10,4승1무5패,2승,2025-01-23,2029-01-26
2023-08-26,5,107,54,52,1,0.509,11.5,5승0무5패,1패,2025-01-27,29-0-25
2023-08-26,6,103,51,50,2,0.505,12,6승0무4패,3승,2026-02-22,25-0-28
2023-08-26,7,107,50,57,0,0.467,16,4승0무6패,6패,29-0-26,21-0-31
2023-08-26,8,109,47,61,1,0.435,19.5,6승0무4패,1승,25-0-33,2022-01-28
2023-08-26,9,106,42,58,6,0.42,20.5,3승1무6패,5패,2023-01-31,2019-05-27
2023-08-26,10,118,47,68,3,0.409,23,4승0무6패,1패,26-2-31,21-1-37
2023-08-27,1,108,65,41,2,0.613,0,4승0무6패,3패,2034-01-18,2031-01-23
2023-08-27,2,111,62,47,2,0.569,4.5,8승0무2패,3승,2030-01-23,2032-01-24
2023-08-27,3,107,59,47,1,0.557,6,4승0무6패,2승,2028-01-24,31-0-23
2023-08-27,4,106,55,49,2,0.529,9,5승1무4패,3승,2026-01-23,2029-01-26
2023-08-27,5,104,52,50,2,0.51,11,7승0무3패,4승,2027-02-22,25-0-28
2023-08-27,6,108,54,53,1,0.505,11.5,5승0무5패,2패,2025-01-28,29-0-25
2023-08-27,7,108,50,58,0,0.463,16,3승0무7패,7패,29-0-27,21-0-31
2023-08-27,8,110,48,61,1,0.44,18.5,7승0무3패,2승,26-0-33,2022-01-28
2023-08-27,9,107,42,59,6,0.416,20.5,2승1무7패,6패,2023-01-31,2019-05-28
2023-08-27,10,119,47,69,3,0.405,23,4승0무6패,2패,26-2-31,21-1-38
2023-08-30,1,108,65,41,2,0.613,0,4승0무6패,3패,2034-01-18,2031-01-23
2023-08-30,2,111,62,47,2,0.569,4.5,8승0무2패,3승,2030-01-23,2032-01-24
2023-08-30,3,108,60,47,1,0.561,5.5,5승0무5패,3승,2029-01-24,31-0-23
2023-08-30,4,106,55,49,2,0.529,9,5승1무4패,3승,2026-01-23,2029-01-26
2023-08-30,5,104,52,50,2,0.51,11,7승0무3패,4승,2027-02-22,25-0-28
2023-08-30,6,108,54,53,1,0.505,11.5,5승0무5패,2패,2025-01-28,29-0-25
2023-08-30,7,108,50,58,0,0.463,16,3승0무7패,7패,29-0-27,21-0-31
2023-08-30,8,110,48,61,1,0.44,18.5,7승0무3패,2승,26-0-33,2022-01-28
2023-08-30,9,107,42,59,6,0.416,20.5,2승1무7패,6패,2023-01-31,2019-05-28
2023-08-30,10,120,47,70,3,0.402,23.5,4승0무6패,3패,26-2-31,21-1-39
2023-08-31,1,109,66,41,2,0.617,0,5승0무5패,1승,2035-01-18,2031-01-23
2023-08-31,2,112,63,47,2,0.573,4.5,8승0무2패,4승,2031-01-23,2032-01-24
2023-08-31,3,109,60,48,1,0.556,6.5,5승0무5패,1패,2029-01-25,31-0-23
2023-08-31,4,107,55,50,2,0.524,10,5승1무4패,1패,2026-01-23,2029-01-27
2023-08-31,5,105,53,50,2,0.515,11,7승0무3패,5승,2028-02-22,25-0-28
2023-08-31,6,109,54,54,1,0.5,12.5,5승0무5패,3패,2025-01-28,29-0-26
2023-08-31,7,109,51,58,0,0.468,16,3승0무7패,1승,29-0-27,22-0-31
2023-08-31,8,111,48,62,1,0.436,19.5,6승0무4패,1패,26-0-33,2022-01-29
2023-08-31,9,108,42,60,6,0.412,21.5,2승0무8패,7패,23-1-32,2019-05-28
2023-08-31,10,121,48,70,3,0.407,23.5,4승0무6패,1승,26-2-31,22-1-39
2023-09-01,1,110,67,41,2,0.62,0,5승0무5패,2승,2036-01-18,2031-01-23
2023-09-01,2,113,63,48,2,0.568,5.5,7승0무3패,1패,2031-01-23,2032-01-25
2023-09-01,3,110,60,49,1,0.55,7.5,5승0무5패,2패,2029-01-26,31-0-23
2023-09-01,4,108,56,50,2,0.528,10,6승0무4패,1승,2026-01-23,2030-01-27
2023-09-01,5,106,54,50,2,0.519,11,7승0무3패,6승,2028-02-22,26-0-28
2023-09-01,6,109,54,54,1,0.5,13,5승0무5패,3패,2025-01-28,29-0-26
2023-09-01,7,109,51,58,0,0.468,16.5,3승0무7패,1승,29-0-27,22-0-31
2023-09-01,8,112,48,63,1,0.432,20.5,6승0무4패,2패,26-0-34,2022-01-29
2023-09-01,9,122,49,70,3,0.412,23.5,4승0무6패,2승,27-2-31,22-1-39
2023-09-01,10,109,42,61,6,0.408,22.5,1승0무9패,8패,23-1-32,2019-05-29
2023-09-02,1,111,67,42,2,0.615,0,5승0무5패,1패,2036-01-19,2031-01-23
2023-09-02,2,114,63,49,2,0.563,5.5,7승0무3패,2패,2031-01-23,2032-01-26
2023-09-02,3,111,60,50,1,0.545,7.5,5승0무5패,3패,2029-01-27,31-0-23
2023-09-02,4,109,57,50,2,0.533,9,7승0무3패,2승,2026-01-23,2031-01-27
2023-09-02,5,107,55,50,2,0.524,10,8승0무2패,7승,2028-02-22,27-0-28
2023-09-02,6,109,54,54,1,0.5,12.5,5승0무5패,3패,2025-01-28,29-0-26
2023-09-02,7,109,51,58,0,0.468,16,3승0무7패,1승,29-0-27,22-0-31
2023-09-02,8,113,48,64,1,0.429,20.5,5승0무5패,3패,26-0-35,2022-01-29
2023-09-02,9,123,50,70,3,0.417,22.5,4승0무6패,3승,28-2-31,22-1-39
2023-09-02,10,110,43,61,6,0.413,21.5,2승0무8패,1승,23-1-32,2020-05-29
2023-09-03,1,112,67,43,2,0.609,0,4승0무6패,2패,2036-01-20,2031-01-23
2023-09-03,2,115,63,50,2,0.558,5.5,6승0무4패,3패,2031-01-23,2032-01-27
2023-09-03,3,112,60,51,1,0.541,7.5,5승0무5패,4패,2029-01-28,31-0-23
2023-09-03,4,108,56,50,2,0.528,9,8승0무2패,8승,2028-02-22,28-0-28
2023-09-03,5,110,57,51,2,0.528,9,6승0무4패,1패,2026-01-23,2031-01-28
2023-09-03,6,110,55,54,1,0.505,11.5,6승0무4패,1승,2025-01-28,30-0-26
2023-09-03,7,110,51,59,0,0.464,16,2승0무8패,1패,29-0-28,22-0-31
2023-09-03,8,114,49,64,1,0.434,19.5,5승0무5패,1승,27-0-35,2022-01-29
2023-09-03,9,124,51,70,3,0.421,21.5,5승0무5패,4승,29-2-31,22-1-39
2023-09-03,10,111,44,61,6,0.419,20.5,2승0무8패,2승,23-1-32,2021-05-29
2023-09-04,1,112,67,43,2,0.609,0,4승0무6패,2패,2036-01-20,2031-01-23
2023-09-04,2,115,63,50,2,0.558,5.5,6승0무4패,3패,2031-01-23,2032-01-27
2023-09-04,3,112,60,51,1,0.541,7.5,5승0무5패,4패,2029-01-28,31-0-23
2023-09-04,4,108,56,50,2,0.528,9,8승0무2패,8승,2028-02-22,28-0-28
2023-09-04,5,110,57,51,2,0.528,9,6승0무4패,1패,2026-01-23,2031-01-28
2023-09-04,6,111,55,55,1,0.5,12,5승0무5패,1패,2025-01-28,30-0-27
2023-09-04,7,111,52,59,0,0.468,15.5,2승0무8패,1승,30-0-28,22-0-31
2023-09-04,8,114,49,64,1,0.434,19.5,5승0무5패,1승,27-0-35,2022-01-29
2023-09-04,9,124,51,70,3,0.421,21.5,5승0무5패,4승,29-2-31,22-1-39
2023-09-04,10,111,44,61,6,0.419,20.5,2승0무8패,2승,23-1-32,2021-05-29
2023-09-05,1,113,68,43,2,0.613,0,4승0무6패,1승,2036-01-20,2032-01-23
2023-09-05,2,116,63,51,2,0.553,6.5,5승0무5패,4패,2031-01-24,2032-01-27
2023-09-05,3,113,61,51,1,0.545,7.5,5승0무5패,1승,2029-01-28,32-0-23
2023-09-05,4,111,58,51,2,0.532,9,7승0무3패,1승,2027-01-23,2031-01-28
2023-09-05,5,108,56,50,2,0.528,9.5,8승0무2패,8승,2028-02-22,28-0-28
2023-09-05,6,111,55,55,1,0.5,12.5,5승0무5패,1패,2025-01-28,30-0-27
2023-09-05,7,112,53,59,0,0.473,15.5,3승0무7패,2승,31-0-28,22-0-31
2023-09-05,8,115,49,65,1,0.43,20.5,5승0무5패,1패,27-0-35,2022-01-30
2023-09-05,9,125,51,71,3,0.418,22.5,5승0무5패,1패,29-2-31,22-1-40
2023-09-05,10,112,44,62,6,0.415,21.5,2승0무8패,1패,23-1-33,2021-05-29
2023-09-06,1,114,68,44,2,0.607,0,4승0무6패,1패,2036-01-20,2032-01-24
2023-09-06,2,117,64,51,2,0.557,5.5,5승0무5패,1승,2032-01-24,2032-01-27
2023-09-06,3,114,61,52,1,0.54,7.5,4승0무6패,1패,2029-01-28,32-0-24
2023-09-06,4,112,59,51,2,0.536,8,7승0무3패,2승,2028-01-23,2031-01-28
2023-09-06,5,109,57,50,2,0.533,8.5,9승0무1패,9승,2028-02-22,29-0-28
2023-09-06,6,112,55,56,1,0.495,12.5,5승0무5패,2패,2025-01-29,30-0-27
2023-09-06,7,113,53,60,0,0.469,15.5,3승0무7패,1패,31-0-29,22-0-31
2023-09-06,8,116,50,65,1,0.435,19.5,5승0무5패,1승,27-0-35,2023-01-30
2023-09-06,9,113,45,62,6,0.421,20.5,3승0무7패,1승,24-1-33,2021-05-29
2023-09-06,10,126,51,72,3,0.415,22.5,5승0무5패,2패,29-2-31,22-1-41
2023-09-07,1,115,69,44,2,0.611,0,4승0무6패,1승,2036-01-20,2033-01-24
2023-09-07,2,118,64,52,2,0.552,6.5,5승0무5패,1패,2032-01-25,2032-01-27
2023-09-07,3,113,60,51,2,0.541,8,8승0무2패,3승,2029-01-23,2031-01-28
2023-09-07,4,115,61,53,1,0.535,8.5,4승0무6패,2패,2029-01-28,32-0-25
2023-09-07,5,110,57,51,2,0.528,9.5,9승0무1패,1패,2028-02-22,29-0-29
2023-09-07,6,113,56,56,1,0.5,12.5,5승0무5패,1승,2026-01-29,30-0-27
2023-09-07,7,114,54,60,0,0.474,15.5,4승0무6패,1승,32-0-29,22-0-31
2023-09-07,8,117,50,66,1,0.431,20.5,4승0무6패,1패,27-0-35,2023-01-31
2023-09-07,9,114,46,62,6,0.426,20.5,4승0무6패,2승,25-1-33,2021-05-29
2023-09-07,10,127,51,73,3,0.411,23.5,4승0무6패,3패,29-2-31,22-1-42
2023-09-08,1,116,70,44,2,0.614,0,5승0무5패,2승,2036-01-20,2034-01-24
2023-09-08,2,119,65,52,2,0.556,6.5,5승0무5패,1승,2033-01-25,2032-01-27
2023-09-08,3,114,61,51,2,0.545,8,8승0무2패,4승,2030-01-23,2031-01-28
2023-09-08,4,116,61,54,1,0.53,9.5,3승0무7패,3패,2029-01-28,32-0-26
2023-09-08,5,111,57,52,2,0.523,10.5,8승0무2패,2패,2028-02-23,29-0-29
2023-09-08,6,114,57,56,1,0.504,12.5,5승0무5패,2승,2027-01-29,30-0-27
2023-09-08,7,115,54,61,0,0.47,16.5,4승0무6패,1패,32-0-29,22-0-32
2023-09-08,8,115,47,62,6,0.431,20.5,5승0무5패,3승,25-1-33,2022-05-29
2023-09-08,9,118,50,67,1,0.427,21.5,4승0무6패,2패,27-0-35,23-1-32
2023-09-08,10,128,51,74,3,0.408,24.5,4승0무6패,4패,29-2-32,22-1-42
2023-09-09,1,118,70,46,2,0.603,0,5승0무5패,2패,2036-01-20,2034-01-26
2023-09-09,2,120,65,52,3,0.556,5.5,4승1무5패,1승,2033-02-25,2032-01-27
2023-09-09,3,116,62,52,2,0.544,7,7승0무3패,1승,2031-01-24,2031-01-28
2023-09-09,4,113,59,52,2,0.532,8.5,8승0무2패,2승,2030-02-23,29-0-29
2023-09-09,5,117,61,54,2,0.53,8.5,2승1무7패,3패,2029-01-28,2032-01-26
2023-09-09,6,116,58,57,1,0.504,11.5,4승0무6패,1승,2028-01-30,30-0-27
2023-09-09,7,117,55,62,0,0.47,15.5,5승0무5패,1패,32-0-29,23-0-33
2023-09-09,8,117,49,62,6,0.441,18.5,7승0무3패,5승,25-1-33,2024-05-29
2023-09-09,9,120,51,68,1,0.429,20.5,3승0무7패,1패,27-0-35,24-1-33
2023-09-09,10,130,51,76,3,0.402,24.5,4승0무6패,6패,29-2-34,22-1-42
2023-09-10,1,119,70,47,2,0.598,0,4승0무6패,3패,2036-01-20,2034-01-27
2023-09-10,2,121,65,53,3,0.551,5.5,3승1무6패,1패,2033-02-26,2032-01-27
2023-09-10,3,117,63,52,2,0.548,6,8승0무2패,2승,2032-01-24,2031-01-28
2023-09-10,4,114,60,52,2,0.536,7.5,8승0무2패,3승,2031-02-23,29-0-29
2023-09-10,5,118,62,54,2,0.534,7.5,2승1무7패,1승,2029-01-28,2033-01-26
2023-09-10,6,117,59,57,1,0.509,10.5,5승0무5패,2승,2029-01-30,30-0-27
2023-09-10,7,118,55,63,0,0.466,15.5,5승0무5패,2패,32-0-29,23-0-34
2023-09-10,8,118,50,62,6,0.446,17.5,8승0무2패,6승,25-1-33,2025-05-29
2023-09-10,9,121,51,69,1,0.425,20.5,3승0무7패,2패,27-0-35,24-1-34
2023-09-10,10,131,51,77,3,0.398,24.5,3승0무7패,7패,29-2-35,22-1-42
2023-09-12,1,119,70,47,2,0.598,0,4승0무6패,3패,2036-01-20,2034-01-27
2023-09-12,2,122,66,53,3,0.555,5,3승1무6패,1승,2033-02-26,2033-01-27
2023-09-12,3,118,64,52,2,0.552,5.5,8승0무2패,3승,2032-01-24,2032-01-28
2023-09-12,4,115,60,53,2,0.531,8,7승0무3패,1패,2031-02-23,29-0-30
2023-09-12,5,119,62,55,2,0.53,8,2승1무7패,1패,2029-01-29,2033-01-26
2023-09-12,6,118,60,57,1,0.513,10,6승0무4패,3승,2030-01-30,30-0-27
2023-09-12,7,119,55,64,0,0.462,16,4승0무6패,3패,32-0-30,23-0-34
2023-09-12,8,119,50,63,6,0.442,18,8승0무2패,1패,25-1-33,2025-05-30
2023-09-12,9,122,52,69,1,0.43,20,4승0무6패,1승,28-0-35,24-1-34
2023-09-12,10,131,51,77,3,0.398,24.5,3승0무7패,7패,29-2-35,22-1-42
2023-09-13,1,119,70,47,2,0.598,0,4승0무6패,3패,2036-01-20,2034-01-27
2023-09-13,2,123,67,53,3,0.558,4.5,4승1무5패,2승,2033-02-26,2034-01-27
2023-09-13,3,119,64,53,2,0.547,6,7승0무3패,1패,2032-01-25,2032-01-28
2023-09-13,4,119,62,55,2,0.53,8,2승1무7패,1패,2029-01-29,2033-01-26
2023-09-13,5,116,60,54,2,0.526,8.5,6승0무4패,2패,2031-02-24,29-0-30
2023-09-13,6,118,60,57,1,0.513,10,6승0무4패,3승,2030-01-30,30-0-27
2023-09-13,7,120,56,64,0,0.467,15.5,5승0무5패,1승,32-0-30,24-0-34
2023-09-13,8,119,50,63,6,0.442,18,8승0무2패,1패,25-1-33,2025-05-30
2023-09-13,9,122,52,69,1,0.43,20,4승0무6패,1승,28-0-35,24-1-34
2023-09-13,10,131,51,77,3,0.398,24.5,3승0무7패,7패,29-2-35,22-1-42
2023-09-14,1,119,70,47,2,0.598,0,4승0무6패,3패,2036-01-20,2034-01-27
2023-09-14,2,124,67,54,3,0.554,5,4승1무5패,1패,2033-02-26,2034-01-28
2023-09-14,3,119,64,53,2,0.547,6,7승0무3패,1패,2032-01-25,2032-01-28
2023-09-14,4,116,60,54,2,0.526,8.5,6승0무4패,2패,2031-02-24,29-0-30
2023-09-14,5,120,62,56,2,0.525,8.5,2승1무7패,2패,2029-01-29,2033-01-27
2023-09-14,6,119,61,57,1,0.517,9.5,7승0무3패,4승,2031-01-30,30-0-27
2023-09-14,7,120,56,64,0,0.467,15.5,5승0무5패,1승,32-0-30,24-0-34
2023-09-14,8,119,50,63,6,0.442,18,8승0무2패,1패,25-1-33,2025-05-30
2023-09-14,9,123,53,69,1,0.434,19.5,5승0무5패,2승,29-0-35,24-1-34
2023-09-14,10,131,51,77,3,0.398,24.5,3승0무7패,7패,29-2-35,22-1-42
2023-09-15,1,120,71,47,2,0.602,0,4승0무6패,1승,2036-01-20,2035-01-27
2023-09-15,2,124,67,54,3,0.554,5.5,4승1무5패,1패,2033-02-26,2034-01-28
2023-09-15,3,120,65,53,2,0.551,6,8승0무2패,1승,2033-01-25,2032-01-28
2023-09-15,4,120,62,56,2,0.525,9,2승1무7패,2패,2029-01-29,2033-01-27
2023-09-15,5,117,60,55,2,0.522,9.5,5승0무5패,3패,2031-02-25,29-0-30
2023-09-15,6,120,62,57,1,0.521,9.5,7승0무3패,5승,2031-01-30,31-0-27
2023-09-15,7,121,57,64,0,0.471,15.5,5승0무5패,2승,33-0-30,24-0-34
2023-09-15,8,120,50,64,6,0.439,19,7승0무3패,2패,25-1-34,2025-05-30
2023-09-15,9,124,53,70,1,0.431,20.5,4승0무6패,1패,29-0-35,24-1-35
2023-09-15,10,132,51,78,3,0.395,25.5,2승0무8패,8패,29-2-35,22-1-43
2023-09-16,1,121,72,47,2,0.605,0,5승0무5패,2승,2037-01-20,2035-01-27
2023-09-16,2,124,67,54,3,0.554,6,4승1무5패,1패,2033-02-26,2034-01-28
2023-09-16,3,120,65,53,2,0.551,6.5,8승0무2패,1승,2033-01-25,2032-01-28
2023-09-16,4,117,60,55,2,0.522,10,5승0무5패,3패,2031-02-25,29-0-30
2023-09-16,5,121,62,57,2,0.521,10,2승1무7패,3패,2029-01-29,2033-01-28
2023-09-16,5,120,62,57,1,0.521,10,7승0무3패,5승,2031-01-30,31-0-27
2023-09-16,7,121,57,64,0,0.471,16,5승0무5패,2승,33-0-30,24-0-34
2023-09-16,8,120,50,64,6,0.439,19.5,7승0무3패,2패,25-1-34,2025-05-30
2023-09-16,9,124,53,70,1,0.431,21,4승0무6패,1패,29-0-35,24-1-35
2023-09-16,10,132,51,78,3,0.395,26,2승0무8패,8패,29-2-35,22-1-43
2023-09-17,1,123,74,47,2,0.612,0,6승0무4패,4승,2039-01-20,2035-01-27
2023-09-17,2,126,69,54,3,0.561,6,6승1무3패,2승,2033-02-26,2036-01-28
2023-09-17,3,120,65,53,2,0.551,7.5,8승0무2패,1승,2033-01-25,2032-01-28
2023-09-17,4,121,63,57,1,0.525,10.5,8승0무2패,6승,2031-01-30,32-0-27
2023-09-17,5,118,60,56,2,0.517,11.5,4승0무6패,4패,2031-02-26,29-0-30
2023-09-17,6,123,62,59,2,0.512,12,1승1무8패,5패,2029-01-29,2033-01-30
2023-09-17,7,122,58,64,0,0.475,16.5,5승0무5패,3승,33-0-30,25-0-34
2023-09-17,8,122,50,66,6,0.431,21.5,6승0무4패,4패,25-1-36,2025-05-30
2023-09-17,9,125,53,71,1,0.427,22.5,4승0무6패,2패,29-0-36,24-1-35
2023-09-17,10,132,51,78,3,0.395,27,2승0무8패,8패,29-2-35,22-1-43
2023-09-18,1,123,74,47,2,0.612,0,6승0무4패,4승,2039-01-20,2035-01-27
2023-09-18,2,127,69,55,3,0.556,6.5,5승1무4패,1패,2033-02-26,2036-01-29
2023-09-18,3,120,65,53,2,0.551,7.5,8승0무2패,1승,2033-01-25,2032-01-28
2023-09-18,4,122,64,57,1,0.529,10,9승0무1패,7승,2031-01-30,33-0-27
2023-09-18,5,119,60,57,2,0.513,12,3승0무7패,5패,2031-02-27,29-0-30
2023-09-18,6,123,62,59,2,0.512,12,1승1무8패,5패,2029-01-29,2033-01-30
2023-09-18,7,122,58,64,0,0.475,16.5,5승0무5패,3승,33-0-30,25-0-34
2023-09-18,8,123,51,66,6,0.436,21,6승0무4패,1승,26-1-36,2025-05-30
2023-09-18,9,125,53,71,1,0.427,22.5,4승0무6패,2패,29-0-36,24-1-35
2023-09-18,10,132,51,78,3,0.395,27,2승0무8패,8패,29-2-35,22-1-43
2023-09-19,1,124,75,47,2,0.615,0,7승0무3패,5승,2039-01-20,2036-01-27
2023-09-19,2,128,70,55,3,0.56,6.5,6승1무3패,1승,2034-02-26,2036-01-29
2023-09-19,3,121,66,53,2,0.555,7.5,8승0무2패,2승,2033-01-25,2033-01-28
2023-09-19,4,123,64,58,1,0.525,11,8승0무2패,1패,2031-01-31,33-0-27
2023-09-19,5,124,63,59,2,0.516,12,2승1무7패,1승,2029-01-29,2034-01-30
2023-09-19,6,120,60,58,2,0.508,13,3승0무7패,6패,2031-02-28,29-0-30
2023-09-19,7,123,58,65,0,0.472,17.5,5승0무5패,1패,33-0-31,25-0-34
2023-09-19,8,124,51,67,6,0.432,22,5승0무5패,1패,26-1-37,2025-05-30
2023-09-19,9,126,53,72,1,0.424,23.5,3승0무7패,3패,29-0-36,24-1-36
2023-09-19,10,133,52,78,3,0.4,27,2승0무8패,1승,29-2-35,23-1-43
2023-09-21,1,125,76,47,2,0.618,0,7승0무3패,6승,2039-01-20,2037-01-27
2023-09-21,2,129,71,55,3,0.563,6.5,6승1무3패,2승,2035-02-26,2036-01-29
2023-09-21,3,122,66,54,2,0.55,8.5,7승0무3패,1패,2033-01-25,2033-01-29
2023-09-21,4,124,65,58,1,0.528,11,8승0무2패,1승,2031-01-31,34-0-27
2023-09-21,5,125,63,60,2,0.512,13,2승1무7패,1패,2029-01-30,2034-01-30
2023-09-21,6,121,60,59,2,0.504,14,3승0무7패,7패,2031-02-28,29-0-31
2023-09-21,7,124,58,66,0,0.468,18.5,4승0무6패,2패,33-0-31,25-0-35
2023-09-21,8,125,52,67,6,0.437,22,5승0무5패,1승,27-1-37,2025-05-30
2023-09-21,9,127,53,73,1,0.421,24.5,3승0무7패,4패,29-0-37,24-1-36
2023-09-21,10,134,53,78,3,0.405,27,2승0무8패,2승,30-2-35,23-1-43
2023-09-22,1,126,76,48,2,0.613,0,6승0무4패,1패,2039-01-21,2037-01-27
2023-09-22,2,130,71,56,3,0.559,6.5,6승0무4패,1패,2035-02-26,2036-01-30
2023-09-22,3,123,67,54,2,0.554,7.5,7승0무3패,1승,2033-01-25,2034-01-29
2023-09-22,4,125,66,58,1,0.532,10,9승0무1패,2승,2031-01-31,35-0-27
2023-09-22,5,122,61,59,2,0.508,13,3승0무7패,1승,2032-02-28,29-0-31
2023-09-22,6,126,63,61,2,0.508,13,2승1무7패,2패,2029-01-31,2034-01-30
2023-09-22,7,125,59,66,0,0.472,17.5,5승0무5패,1승,33-0-31,26-0-35
2023-09-22,8,126,52,68,6,0.433,22,4승0무6패,1패,27-1-38,2025-05-30
2023-09-22,9,128,53,74,1,0.417,24.5,3승0무7패,5패,29-0-38,24-1-36
2023-09-22,10,135,54,78,3,0.409,26,3승0무7패,3승,30-2-35,24-1-43
2023-09-23,1,127,77,48,2,0.616,0,7승0무3패,1승,2040-01-21,2037-01-27
2023-09-23,2,131,72,56,3,0.563,6.5,7승0무3패,1승,2035-02-26,2037-01-30
2023-09-23,3,124,67,55,2,0.549,8.5,6승0무4패,1패,2033-01-26,2034-01-29
2023-09-23,4,126,67,58,1,0.536,10,9승0무1패,3승,2031-01-31,36-0-27
2023-09-23,5,127,64,61,2,0.512,13,3승0무7패,1승,2030-01-31,2034-01-30
2023-09-23,6,123,61,60,2,0.504,14,2승0무8패,1패,2032-02-29,29-0-31
2023-09-23,7,126,59,67,0,0.468,18.5,4승0무6패,1패,33-0-31,26-0-36
2023-09-23,8,127,52,69,6,0.43,23,3승0무7패,2패,27-1-38,2025-05-31
2023-09-23,9,128,53,74,1,0.417,25,3승0무7패,5패,29-0-38,24-1-36
2023-09-23,10,135,54,78,3,0.409,26.5,3승0무7패,3승,30-2-35,24-1-43
2023-09-24,1,128,78,48,2,0.619,0,8승0무2패,2승,2041-01-21,2037-01-27
2023-09-24,2,132,73,56,3,0.566,6.5,7승0무3패,2승,2035-02-26,2038-01-30
2023-09-24,3,125,68,55,2,0.553,8.5,7승0무3패,1승,2034-01-26,2034-01-29
2023-09-24,4,127,67,59,1,0.532,11,8승0무2패,1패,2031-01-31,36-0-28
2023-09-24,5,128,64,62,2,0.508,14,2승0무8패,1패,30-1-32,2034-01-30
2023-09-24,6,124,61,61,2,0.5,15,1승0무9패,2패,32-2-30,29-0-31
