game_id,success
20210617KTNC0,O
20210617SKHT0,O
20210617LGWO0,O
20210618SKHH0,O
20210618HTLG0,O
20210618SSLT0,O
20210618OBKT0,O
20210618WONC0,O
20210619SKHH0,O
20210619HTLG0,O
20210619SSLT0,O
20210619WONC0,O
20210619OBKT1,O
20210619OBKT2,O
20210620SKHH0,O
20210620HTLG0,O
20210620SSLT0,O
20210620WONC0,O
20210620OBKT0,O
20210622WOOB0,O
20210622LGSK0,O
20210622NCLT0,O
20210622HHSS0,O
20210622HTKT0,O
20210623WOOB0,O
20210623LGSK0,O
20210623NCLT0,O
20210623HHSS0,O
20210623HTKT0,O
20210624WOOB0,O
20210624LGSK0,O
20210624NCLT0,O
20210624HHSS0,O
20210624HTKT0,O
20210625KTHH0,O
20210625LTOB0,O
20210625LGSS0,O
20210625HTWO0,O
20210625SKNC0,O
20210626KTHH0,O
20210626LTOB0,O
20210626SKNC0,O
20210626HTWO0,O
20210626LGSS1,O
20210626LGSS2,O
20210627KTHH0,O
20210627LTOB0,O
20210627LGSS0,O
20210627SKNC0,O
20210627HTWO0,O
20210629OBHH0,O
20210629KTLG0,O
20210629SSSK0,O
20210629NCHT0,O
20210629LTWO0,O
20210630OBHH0,O
20210630KTLG0,O
20210630NCHT0,O
20210630LTWO0,O
20210630KTLG1,O
20210630SSSK1,O
20210630SSSK2,O
20210701OBHH0,O
20210701KTLG0,O
20210701SSSK0,O
20210701NCHT0,O
20210701LTWO0,O
20210702HHLG0,O
20210702LTSK0,O
20210702WOKT0,O
20210702OBHT0,O
20210702SSNC0,O
20210703HHLG0,O
20210703LTSK0,O
20210703SSNC0,O
20210703WOKT0,O
20210703OBHT0,O
20210704HHLG0,O
20210704LTSK0,O
20210704SSNC0,O
20210704WOKT0,O
20210704OBHT0,O
20210705HHLG0,O
20210705LTSK0,O
20210705SSNC0,O
20210705WOKT0,O
20210705OBHT0,O
20210706HTHH0,O
20210706NCOB0,O
20210706LGLT0,O
20210706KTSS0,O
20210706SKWO0,O
20210707HTHH0,O
20210707NCOB0,O
20210707LGLT0,O
20210707KTSS0,O
20210707SKWO0,O
20210708HTHH0,O
20210708NCOB0,O
20210708LGLT0,O
20210708KTSS0,O
20210708SKWO0,O
20210709LGOB0,O
20210709HHSK0,O
20210709LTSS0,O
20210709KTHT0,O
20210709NCWO0,O
20210710LGOB0,O
20210710HHSK0,O
20210710LTSS0,O
20210710KTHT0,O
20210710NCWO0,O
20210711LGOB0,O
20210711HHSK0,O
20210711LTSS0,O
20210711KTHT0,O
20210711NCWO0,O
20210713WOLG0,O
20210713OBSK0,O
20210713HHLT0,O
20210713NCKT0,O
20210713SSHT0,O
20210714WOLG0,O
20210714OBSK0,O
20210714HHLT0,O
20210714NCKT0,O
20210714SSHT0,O
20210715WOLG0,O
20210715OBSK0,O
20210715HHLT0,O
20210715NCKT0,O
20210715SSHT0,O
20210716LGHH0,O
20210716KTOB0,O
20210716SKLT0,O
20210716WOSS0,O
20210716HTNC0,O
20210717LGHH0,O
20210717KTOB0,O
20210717SKLT0,O
20210717WOSS0,O
20210717HTNC0,O
20210718LGHH0,O
20210718KTOB0,O
20210718SKLT0,O
20210718WOSS0,O
20210718HTNC0,O
20210810SKLG0,O
20210810OBSS0,O
20210810LTNC0,O
20210810HHHT0,O
20210810KTWO0,O
20210811SKLG0,O
20210811OBSS0,O
20210811LTNC0,O
20210811HHHT0,O
20210811KTWO0,O
20210812SKLG0,O
20210812OBSS0,O
20210812LTNC0,O
20210812HHHT0,O
20210812KTWO0,O
20210813NCHH0,O
20210813LTLG0,O
20210813HTSK0,O
20210813SSKT0,O
20210813OBWO0,O
20210814NCHH0,O
20210814LTLG0,O
20210814HTSK0,O
20210814SSKT0,O
20210814OBWO0,O
20210815NCHH0,O
20210815LTLG0,O
20210815HTSK0,O
20210815SSKT0,O
20210815OBWO0,O
20210817SSHH0,O
20210817HTOB0,O
20210817NCSK0,O
20210817WOLT0,O
20210817LGKT0,O
20210818SSHH0,O
20210818HTOB0,O
20210818NCSK0,O
20210818WOLT0,O
20210818LGKT0,O
20210819SSHH0,O
20210819HTOB0,O
20210819NCSK0,O
20210819WOLT0,O
20210819LGKT0,O
20210820HHOB0,O
20210820KTLT0,O
20210820SKSS0,O
20210820WOHT0,O
20210820LGNC0,O
20210821HHOB0,O
20210821KTLT0,O
20210821SKSS0,O
20210821LGNC0,O
20210821WOHT0,O
20210822HHOB0,O
20210822KTLT0,O
20210822SKSS0,O
20210822LGNC0,O
20210822WOHT0,O
20210823HHOB0,O
20210823KTLT0,O
20210823SKSS0,O
20210823LGNC0,O
20210823WOHT0,O
20210824HHOB0,O
20210824KTLT0,O
20210824SKSS0,O
20210824LGNC0,O
20210824WOHT0,O
20210825SSLG0,O
20210825OBNC0,O
20210825SKKT0,O
20210825LTHT0,O
20210825HHWO0,O
20210826SSLG0,O
20210826SKKT0,O
20210826LTHT0,O
20210826HHWO0,O
20210826OBNC1,O
20210826OBNC2,O
20210827SSLG0,O
20210827SKKT0,O
20210827LTHT0,O
20210827HHWO0,O
20210827OBNC0,O
20210828NCHH0,O
20210828WOLG0,O
20210828HTSK0,O
20210828OBLT0,O
20210828SSKT0,O
20210829NCHH0,O
20210829WOLG0,O
20210829HTSK0,O
20210829OBLT0,O
20210829SSKT0,O
20210831KTHH0,O
20210831HTOB0,O
20210831NCSK0,O
20210831LGLT0,O
20210831WOSS0,O
20210901KTHH0,O
20210901LGLT0,O
20210901HTOB1,O
20210901NCSK1,O
20210901WOSS1,O
20210901HTOB2,O
20210901NCSK2,O
20210901WOSS2,O
20210902NCLG0,O
20210902OBSK0,O
20210902HHLT0,O
20210902SSHT0,O
20210902KTWO0,O
20210903NCLG0,O
20210903OBSK0,O
20210903SSHT0,O
20210903KTWO0,O
20210903HHLT1,O
20210903HHLT2,O
20210904HTHH0,O
20210904KTLG0,O
20210904OBSS0,O
20210904LTNC0,O
20210904SKWO0,O
20210905HTHH0,O
20210905KTLG0,O
20210905OBSS0,O
20210905LTNC0,O
20210905SKWO0,O
20210907WOOB0,O
20210907LGSK0,O
20210907LTSS0,O
20210907HHNC0,O
20210907HTKT0,O
20210908WOOB0,O
20210908LGSK0,O
20210908LTSS0,O
20210908HHNC0,O
20210908HTKT0,O
20210909HHLG0,O
20210909SKLT0,O
20210909KTSS0,O
20210909OBNC0,O
20210909HTWO0,O
20210910HHLG0,O
20210910SKLT0,O
20210910KTSS0,O
20210910HTWO0,O
20210910OBNC0,O
20210911SSHH0,O
20210911LGOB0,O
20210911WOLT0,O
20210911SKKT0,O
20210911NCHT0,O
20210912SSHH1,O
20210912LGOB1,O
20210912WOLT1,O
20210912SKKT1,O
20210912NCHT1,O
20210912SSHH2,O
20210912LGOB2,O
20210912WOLT2,O
20210912SKKT2,O
20210912NCHT2,O
20210914KTOB0,O
20210914HHSK0,O
20210914LGSS0,O
20210914WONC0,O
20210914LTHT0,O
20210915KTOB0,O
20210915HHSK0,O
20210915LGSS0,O
20210915WONC0,O
20210915LTHT1,O
20210915LTHT2,O
20210916SKOB0,O
20210916HTSS0,O
20210916LGNC0,O
20210916LTKT0,O
20210916HHWO0,O
20210917SKOB0,O
20210917HTSS0,O
20210917LGNC0,O
20210917LTKT0,O
20210917HHWO0,O
20210917LGNC1,O
20210918LTHH0,O
20210918HTLG0,O
20210918SSSK0,O
20210918KTNC0,O
20210918OBWO0,O
20210919LTHH0,O
20210919HTLG0,O
20210919SSSK0,O
20210919KTNC0,O
20210919OBWO0,O
20210921LGHH0,O
20210921NCOB0,O
20210921WOSK0,O
20210921SSLT0,O
20210921KTHT0,O
20210922LGHH0,O
20210922NCOB0,O
20210922WOSK0,O
20210922SSLT0,O
20210922KTHT0,O
20210923SSLG0,O
20210923LTSK0,O
20210923HHKT0,O
20210923OBHT0,O
20210923NCWO0,O
20210924SSLG0,O
20210924HHKT0,O
20210924OBHT0,O
20210924NCWO0,O
20210924LTSK1,O
20210924LTSK2,O
20210925HHOB0,O
20210925NCSS0,O
20210925LGKT0,O
20210925SKHT0,O
20210925LTWO0,O
20210926HHOB0,O
20210926NCSS0,O
20210926LGKT0,O
20210926SKHT0,O
20210926LTWO0,O
20210928WOHH0,O
20210928LTLG0,O
20210928SKSS0,O
20210928HTNC0,O
20210928OBKT0,O
20210929WOHH0,O
20210929LTLG0,O
20210929SKSS0,O
20210929OBKT0,O
20210929HTNC1,O
20210929HTNC2,O
20210930OBLG0,O
20210930KTLT0,O
20210930HHSS0,O
20210930SKNC0,O
20210930WOHT0,O
20211001OBLG0,O
20211001HHSS0,O
20211001WOHT0,O
20211001SKNC0,O
20211001KTLT1,O
20211001KTLT2,O
20211002SSOB0,O
20211002KTSK0,O
20211002NCLT0,O
20211002HHHT0,O
20211002LGWO0,O
20211003SSOB0,O
20211003KTSK0,O
20211003NCLT0,O
20211003HHHT0,O
20211003LGWO0,O
20211005OBHH0,O
20211005SKLG0,O
20211005HTLT0,O
20211005NCKT0,O
20211005SSWO0,O
20211006OBHH0,O
20211006HTLT0,O
20211006NCKT0,O
20211006SSWO0,O
20211006SKLG1,O
20211006SKLG2,O
20210627LTOB0,O
20211007SKHH0,O
20211007LTOB0,O
20211007SSNC0,O
20211007WOKT0,O
20211007LGHT0,O
20211008SKHH0,O
20211008LTOB0,O
20211008WOKT0,O
20211008LGHT0,O
20211008SSNC0,O
20211009HTHH0,O
20211009KTLG0,O
20211009LTSK0,O
20211010KTLG0,O
20211010OBNC0,O
20211010HTHH1,O
20211010HTHH2,O
20211011KTLG0,O
20211012KTOB0,O
20211012LGSK0,O
20211012SSHT0,O
20211012NCWO0,O
20211013KTOB0,O
20211013LGLT0,O
20211013SSHT0,O
20211013NCWO0,O
20211014KTOB0,O
20211014LGLT0,O
20211014SSHT0,O
20211014NCWO0,O
20211015NCOB0,O
20211015LGLT0,O
20211015WOSS0,O
20211015HTKT0,O
20211016HTOB0,O
20211016SKLT0,O
20211016LGNC0,O
20211016HHKT0,O
20211016WOSS1,O
20211016WOSS2,O
20211017WOSS0,O
20211017HHKT0,O
20211017HTOB1,O
20211017SKLT1,O
20211017LGNC1,O
20211017HTOB2,O
20211017SKLT2,O
20211017LGNC2,O
20211019WOLG0,O
20211019OBSS0,O
20211019KTNC0,O
20211019SKHT0,O
20211020WOLG0,O
20211020NCSK0,O
20211020KTHT0,O
20211021WOLG0,O
20211021OBSK0,O
20211021HHHT0,O
20211022OBSK0,O
20211022HHLT0,O
20211022KTSS0,O
20211022HTNC0,O
20211023LGOB0,O
20211023HHLT0,O
20211023KTSS0,O
20211023HTNC1,O
20211023HTNC2,O
20211024HHLT0,O
20211024SKSS0,O
20211024HTNC0,O
20211024WOKT0,O
20211024LGOB1,O
20211024LGOB2,O
20211025WOHH0,O
20211025LTLG0,O
20211026LGHH0,O
20211026WOOB0,O
20211026SKNC0,O
20211027LGHH0,O
20211027OBSK0,O
20211027HTLT0,O
20211027NCKT0,O
20211027SSWO0,O
20211028LGHH0,O
20211028OBSK0,O
20211028HTLT0,O
20211028NCKT1,O
20211028NCKT2,O
20211029LGLT0,O
20211029OBHT0,O
20211029KTWO0,O
20211029SSNC0,O
20211030OBHH0,O
20211030KTSK0,O
20211030LGLT0,O
20211030SSNC0,O
20211030WOHT0,O
20211031KTSS0,O
