기준일,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
2022-06-04,9,한화,55,21,34,0,0.382,15.0,6승0무4패,1패,12-0-17,9-0-17
2022-06-04,10,NC,55,19,36,0,0.345,17.0,4승0무6패,1패,9-0-19,10-0-17
2022-06-05,1,SSG,56,36,18,2,0.667,0.0,5승0무5패,1승,19-0-8,17-2-10
2022-06-05,2,키움,55,33,22,0,0.6,3.5,8승0무2패,1승,12-0-14,21-0-8
2022-06-05,3,LG,56,31,24,1,0.564,5.5,5승1무4패,1패,13-0-17,18-1-7
2022-06-05,4,KIA,55,30,24,1,0.556,6.0,5승1무4패,2패,12-0-13,18-1-11
2022-06-05,5,삼성,54,26,28,0,0.481,10.0,3승0무7패,1패,12-0-16,14-0-12
2022-06-05,6,두산,53,25,27,1,0.481,10.0,4승0무6패,1승,9-1-16,16-0-11
2022-06-05,7,KT,55,25,29,1,0.463,11.0,5승1무4패,3승,10-1-17,15-0-12
2022-06-05,8,롯데,54,24,28,2,0.462,11.0,2승1무7패,1승,8-2-17,16-0-11
2022-06-05,9,한화,55,21,34,0,0.382,15.5,6승0무4패,1패,12-0-17,9-0-17
2022-06-05,10,NC,55,19,36,0,0.345,17.5,4승0무6패,1패,9-0-19,10-0-17
2022-06-07,1,SSG,57,36,19,2,0.655,0.0,4승0무6패,1패,19-0-8,17-2-11
2022-06-07,2,키움,56,34,22,0,0.607,2.5,8승0무2패,2승,13-0-14,21-0-8
2022-06-07,3,LG,56,31,24,1,0.564,5.0,5승1무4패,1패,13-0-17,18-1-7
2022-06-07,4,KIA,55,30,24,1,0.556,5.5,5승1무4패,2패,12-0-13,18-1-11
2022-06-07,5,삼성,55,27,28,0,0.491,9.0,4승0무6패,1승,12-0-16,15-0-12
2022-06-07,6,두산,54,26,27,1,0.491,9.0,5승0무5패,2승,10-1-16,16-0-11
2022-06-07,7,KT,56,25,30,1,0.455,11.0,4승1무5패,1패,10-1-17,15-0-13
2022-06-07,8,롯데,55,24,29,2,0.453,11.0,2승1무7패,1패,8-2-18,16-0-11
2022-06-07,9,한화,56,21,35,0,0.375,15.5,5승0무5패,2패,12-0-17,9-0-18
2022-06-07,10,NC,56,20,36,0,0.357,16.5,5승0무5패,1승,10-0-19,10-0-17
2022-06-08,1,SSG,58,36,19,3,0.655,0.0,3승1무6패,1패,19-0-8,17-3-11
2022-06-08,2,키움,57,34,22,1,0.607,2.5,7승1무2패,2승,13-1-14,21-0-8
2022-06-08,3,LG,57,32,24,1,0.571,4.5,6승1무3패,1승,13-0-17,19-1-7
2022-06-08,4,KIA,56,30,25,1,0.545,6.0,4승1무5패,3패,12-0-14,18-1-11
2022-06-08,5,삼성,56,28,28,0,0.5,8.5,5승0무5패,2승,12-0-16,16-0-12
2022-06-08,6,두산,55,26,28,1,0.481,9.5,4승0무6패,1패,10-1-17,16-0-11
2022-06-08,7,KT,57,25,30,2,0.455,11.0,4승2무4패,1패,10-1-17,15-1-13
2022-06-08,8,롯데,56,24,30,2,0.444,11.5,2승1무7패,2패,8-2-19,16-0-11
2022-06-08,9,한화,57,22,35,0,0.386,15.0,6승0무4패,1승,12-0-17,10-0-18
2022-06-08,10,NC,57,20,36,1,0.357,16.5,5승1무4패,1승,10-1-19,10-0-17
2022-06-09,1,SSG,59,36,20,3,0.643,0.0,3승1무6패,2패,19-0-8,17-3-12
2022-06-09,2,키움,58,34,23,1,0.596,2.5,6승1무3패,1패,13-1-15,21-0-8
2022-06-09,3,LG,58,32,25,1,0.561,4.5,5승1무4패,1패,13-0-17,19-1-8
2022-06-09,4,KIA,57,31,25,1,0.554,5.0,5승1무4패,1승,13-0-14,18-1-11
2022-06-09,5,삼성,57,28,29,0,0.491,8.5,5승0무5패,1패,12-0-16,16-0-13
2022-06-09,6,두산,56,27,28,1,0.491,8.5,4승0무6패,1승,11-1-17,16-0-11
2022-06-09,7,KT,58,26,30,2,0.464,10.0,5승2무3패,1승,10-1-17,16-1-13
2022-06-09,8,롯데,57,25,30,2,0.455,10.5,3승1무6패,1승,9-2-19,16-0-11
2022-06-09,9,한화,58,22,36,0,0.379,15.0,5승0무5패,1패,12-0-17,10-0-19
2022-06-09,10,NC,58,21,36,1,0.368,15.5,6승1무3패,2승,11-1-19,10-0-17
2022-06-10,1,SSG,60,37,20,3,0.649,0.0,3승1무6패,1승,20-0-8,17-3-12
2022-06-10,2,키움,59,35,23,1,0.603,2.5,6승1무3패,1승,13-1-15,22-0-8
2022-06-10,3,LG,59,33,25,1,0.569,4.5,5승1무4패,1승,14-0-17,19-1-8
2022-06-10,4,KIA,58,31,26,1,0.544,6.0,4승1무5패,1패,13-0-15,18-1-11
2022-06-10,5,삼성,58,28,30,0,0.483,9.5,5승0무5패,2패,12-0-17,16-0-13
2022-06-10,6,두산,57,27,29,1,0.482,9.5,4승0무6패,1패,11-1-17,16-0-12
2022-06-10,7,KT,59,27,30,2,0.474,10.0,6승2무2패,2승,10-1-17,17-1-13
2022-06-10,8,롯데,58,25,31,2,0.446,11.5,3승1무6패,1패,9-2-20,16-0-11
2022-06-10,9,NC,59,22,36,1,0.379,15.5,6승1무3패,3승,11-1-19,11-0-17
2022-06-10,10,한화,59,22,37,0,0.373,16.0,4승0무6패,2패,12-0-17,10-0-20
2022-06-11,1,SSG,61,38,20,3,0.655,0.0,4승1무5패,2승,21-0-8,17-3-12
2022-06-11,2,키움,60,35,24,1,0.593,3.5,5승1무4패,1패,13-1-15,22-0-9
2022-06-11,3,LG,60,33,26,1,0.559,5.5,5승1무4패,1패,14-0-18,19-1-8
2022-06-11,4,KIA,59,32,26,1,0.552,6.0,5승1무4패,1승,14-0-15,18-1-11
2022-06-11,5,두산,58,28,29,1,0.491,9.5,4승0무6패,1승,11-1-17,17-0-12
2022-06-11,6,KT,60,28,30,2,0.483,10.0,6승2무2패,3승,10-1-17,18-1-13
2022-06-11,7,삼성,59,28,31,0,0.475,10.5,4승0무6패,3패,12-0-18,16-0-13
2022-06-11,8,롯데,59,25,32,2,0.439,12.5,3승1무6패,2패,9-2-21,16-0-11
2022-06-11,9,NC,60,23,36,1,0.39,15.5,7승1무2패,4승,11-1-19,12-0-17
2022-06-11,10,한화,60,22,38,0,0.367,17.0,3승0무7패,3패,12-0-17,10-0-21
2022-06-12,1,SSG,62,39,20,3,0.661,0.0,4승1무5패,3승,22-0-8,17-3-12
2022-06-12,2,키움,61,36,24,1,0.6,3.5,5승1무4패,1승,13-1-15,23-0-9
2022-06-12,3,LG,61,34,26,1,0.567,5.5,6승1무3패,1승,15-0-18,19-1-8
2022-06-12,4,KIA,60,32,27,1,0.542,7.0,4승1무5패,1패,14-0-16,18-1-11
2022-06-12,5,삼성,60,29,31,0,0.483,10.5,5승0무5패,1승,13-0-18,16-0-13
2022-06-12,6,두산,59,28,30,1,0.483,10.5,4승0무6패,1패,11-1-17,17-0-13
2022-06-12,7,KT,61,28,31,2,0.475,11.0,6승2무2패,1패,10-1-17,18-1-14
2022-06-12,8,롯데,60,26,32,2,0.448,12.5,3승1무6패,1승,10-2-21,16-0-11
2022-06-12,9,NC,61,23,37,1,0.383,16.5,6승1무3패,1패,11-1-19,12-0-18
2022-06-12,10,한화,61,22,39,0,0.361,18.0,3승0무7패,4패,12-0-17,10-0-22
2022-06-14,1,SSG,63,39,21,3,0.65,0.0,4승1무5패,1패,22-0-8,17-3-13
2022-06-14,2,키움,62,37,24,1,0.607,2.5,6승1무3패,2승,14-1-15,23-0-9
2022-06-14,3,LG,62,35,26,1,0.574,4.5,6승1무3패,2승,16-0-18,19-1-8
2022-06-14,4,KIA,60,32,27,1,0.542,6.5,4승1무5패,1패,14-0-16,18-1-11
2022-06-14,5,KT,62,29,31,2,0.483,10.0,6승2무2패,1승,11-1-17,18-1-14
2022-06-14,6,삼성,61,29,32,0,0.475,10.5,4승0무6패,1패,13-0-18,16-0-14
2022-06-14,7,두산,60,28,31,1,0.475,10.5,4승0무6패,2패,11-1-17,17-0-14
2022-06-14,8,롯데,60,26,32,2,0.448,12.0,3승1무6패,1승,10-2-21,16-0-11
2022-06-14,9,NC,61,23,37,1,0.383,16.0,6승1무3패,1패,11-1-19,12-0-18
2022-06-14,10,한화,61,22,39,0,0.361,17.5,3승0무7패,4패,12-0-17,10-0-22
2022-06-15,1,SSG,64,39,22,3,0.639,0.0,4승1무5패,2패,22-0-8,17-3-14
2022-06-15,2,키움,63,37,25,1,0.597,2.5,5승1무4패,1패,14-1-16,23-0-9
2022-06-15,3,LG,63,35,27,1,0.565,4.5,6승0무4패,1패,16-0-19,19-1-8
2022-06-15,4,KIA,61,32,28,1,0.533,6.5,3승1무6패,2패,14-0-16,18-1-12
2022-06-15,5,KT,63,30,31,2,0.492,9.0,6승2무2패,2승,12-1-17,18-1-14
2022-06-15,6,삼성,62,30,32,0,0.484,9.5,5승0무5패,1승,13-0-18,17-0-14
2022-06-15,7,두산,61,29,31,1,0.483,9.5,5승0무5패,1승,11-1-17,18-0-14
2022-06-15,8,롯데,61,27,32,2,0.458,11.0,4승1무5패,2승,10-2-21,17-0-11
2022-06-15,9,NC,62,24,37,1,0.393,15.0,7승1무2패,1승,12-1-19,12-0-18
2022-06-15,10,한화,62,22,40,0,0.355,17.5,2승0무8패,5패,12-0-18,10-0-22
2022-06-16,1,SSG,65,40,22,3,0.645,0.0,5승1무4패,1승,22-0-8,18-3-14
2022-06-16,2,키움,64,38,25,1,0.603,2.5,6승1무3패,1승,15-1-16,23-0-9
2022-06-16,3,LG,64,36,27,1,0.571,4.5,6승0무4패,1승,17-0-19,19-1-8
2022-06-16,4,KIA,62,33,28,1,0.541,6.5,3승1무6패,1승,14-0-16,19-1-12
2022-06-16,5,KT,64,30,32,2,0.484,10.0,5승2무3패,1패,12-1-18,18-1-14
2022-06-16,6,삼성,63,30,33,0,0.476,10.5,4승0무6패,1패,13-0-18,17-0-15
2022-06-16,7,두산,62,29,32,1,0.475,10.5,5승0무5패,1패,11-1-17,18-0-15
2022-06-16,8,롯데,62,28,32,2,0.467,11.0,5승0무5패,3승,10-2-21,18-0-11
2022-06-16,9,NC,63,24,38,1,0.387,16.0,6승1무3패,1패,12-1-20,12-0-18
2022-06-16,10,한화,63,22,41,0,0.349,18.5,2승0무8패,6패,12-0-19,10-0-22
2022-06-17,1,SSG,66,41,22,3,0.651,0.0,5승1무4패,2승,22-0-8,19-3-14
2022-06-17,2,키움,65,38,26,1,0.594,3.5,5승1무4패,1패,15-1-17,23-0-9
2022-06-17,3,LG,65,37,27,1,0.578,4.5,6승0무4패,2승,17-0-19,20-1-8
2022-06-17,4,KIA,63,34,28,1,0.548,6.5,4승1무5패,2승,15-0-16,19-1-12
2022-06-17,5,KT,65,31,32,2,0.492,10.0,6승1무3패,1승,12-1-18,19-1-14
2022-06-17,6,삼성,64,30,34,0,0.469,11.5,4승0무6패,2패,13-0-18,17-0-16
2022-06-17,7,두산,63,29,33,1,0.468,11.5,4승0무6패,2패,11-1-18,18-0-15
2022-06-17,8,롯데,63,28,33,2,0.459,12.0,5승0무5패,1패,10-2-22,18-0-11
2022-06-17,9,NC,64,24,38,2,0.387,16.5,5승2무3패,1패,12-2-20,12-0-18
2022-06-17,10,한화,64,22,41,1,0.349,19.0,1승1무8패,6패,12-0-19,10-1-22
2022-06-18,1,SSG,67,42,22,3,0.656,0.0,6승1무3패,3승,22-0-8,20-3-14
2022-06-18,2,키움,66,39,26,1,0.6,3.5,5승1무4패,1승,16-1-17,23-0-9
2022-06-18,3,LG,66,37,28,1,0.569,5.5,6승0무4패,1패,17-0-19,20-1-9
2022-06-18,4,KIA,64,34,29,1,0.54,7.5,4승1무5패,1패,15-0-17,19-1-12
2022-06-18,5,KT,66,31,33,2,0.484,11.0,6승1무3패,1패,12-1-18,19-1-15
2022-06-18,6,삼성,65,31,34,0,0.477,11.5,4승0무6패,1승,13-0-18,18-0-16
2022-06-18,7,두산,64,30,33,1,0.476,11.5,4승0무6패,1승,12-1-18,18-0-15
2022-06-18,8,롯데,64,28,34,2,0.452,13.0,4승0무6패,2패,10-2-23,18-0-11
2022-06-18,9,NC,65,25,38,2,0.397,16.5,6승2무2패,1승,13-2-20,12-0-18
2022-06-18,10,한화,65,22,42,1,0.344,20.0,1승1무8패,7패,12-0-19,10-1-23
2022-06-19,1,SSG,68,42,23,3,0.646,0.0,6승0무4패,1패,22-0-8,20-3-15
2022-06-19,2,키움,67,39,27,1,0.591,3.5,5승0무5패,1패,16-1-18,23-0-9
2022-06-19,3,LG,67,38,28,1,0.576,4.5,6승0무4패,1승,17-0-19,21-1-9
2022-06-19,4,KIA,65,34,30,1,0.531,7.5,4승0무6패,2패,15-0-18,19-1-12
2022-06-19,5,KT,67,32,33,2,0.492,10.0,7승0무3패,1승,12-1-18,20-1-15
2022-06-19,6,삼성,66,32,34,0,0.485,10.5,4승0무6패,2승,13-0-18,19-0-16
2022-06-19,7,두산,65,30,34,1,0.469,11.5,4승0무6패,1패,12-1-19,18-0-15
2022-06-19,8,롯데,65,29,34,2,0.46,12.0,5승0무5패,1승,11-2-23,18-0-11
2022-06-19,9,NC,66,26,38,2,0.406,15.5,6승2무2패,2승,14-2-20,12-0-18
2022-06-19,10,한화,66,22,43,1,0.338,20.0,1승1무8패,8패,12-0-19,10-1-24
2022-06-21,1,SSG,69,42,24,3,0.636,0.0,6승0무4패,2패,22-0-9,20-3-15
2022-06-21,2,키움,68,40,27,1,0.597,2.5,6승0무4패,1승,16-1-18,24-0-9
2022-06-21,3,LG,68,39,28,1,0.582,3.5,7승0무3패,2승,18-0-19,21-1-9
2022-06-21,4,KIA,66,35,30,1,0.538,6.5,5승0무5패,1승,16-0-18,19-1-12
2022-06-21,5,KT,68,33,33,2,0.5,9.0,7승0무3패,2승,13-1-18,20-1-15
2022-06-21,6,삼성,67,32,35,0,0.478,10.5,4승0무6패,1패,13-0-19,19-0-16
2022-06-21,7,두산,66,31,34,1,0.477,10.5,4승0무6패,1승,12-1-19,19-0-15
2022-06-21,8,롯데,66,29,35,2,0.453,12.0,5승0무5패,1패,11-2-23,18-0-12
2022-06-21,9,NC,67,26,39,2,0.4,15.5,6승1무3패,1패,14-2-20,12-0-19
2022-06-21,10,한화,67,22,44,1,0.333,20.0,0승1무9패,9패,12-0-19,10-1-25
2022-06-22,1,SSG,70,43,24,3,0.642,0.0,6승0무4패,1승,23-0-9,20-3-15
2022-06-22,2,키움,69,41,27,1,0.603,2.5,6승0무4패,2승,16-1-18,25-0-9
2022-06-22,3,LG,69,40,28,1,0.588,3.5,7승0무3패,3승,19-0-19,21-1-9
2022-06-22,4,KIA,67,35,31,1,0.53,7.5,4승0무6패,1패,16-0-19,19-1-12
2022-06-22,5,KT,69,33,34,2,0.493,10.0,6승0무4패,1패,13-1-19,20-1-15
2022-06-22,6,삼성,68,32,36,0,0.471,11.5,4승0무6패,2패,13-0-20,19-0-16
2022-06-22,7,두산,67,31,35,1,0.47,11.5,4승0무6패,1패,12-1-19,19-0-16
2022-06-22,8,롯데,67,30,35,2,0.462,12.0,5승0무5패,1승,11-2-23,19-0-12
2022-06-22,9,NC,68,27,39,2,0.409,15.5,6승1무3패,1승,14-2-20,13-0-19
2022-06-22,10,한화,68,22,45,1,0.328,21.0,0승1무9패,10패,12-0-19,10-1-26
2022-06-23,1,SSG,70,43,24,3,0.642,0.0,6승0무4패,1승,23-0-9,20-3-15
2022-06-23,2,키움,70,42,27,1,0.609,2.0,7승0무3패,3승,16-1-18,26-0-9
2022-06-23,3,LG,69,40,28,1,0.588,3.5,7승0무3패,3승,19-0-19,21-1-9
2022-06-23,4,KIA,68,36,31,1,0.537,7.0,5승0무5패,1승,17-0-19,19-1-12
2022-06-23,5,KT,69,33,34,2,0.493,10.0,6승0무4패,1패,13-1-19,20-1-15
2022-06-23,6,두산,67,31,35,1,0.47,11.5,4승0무6패,1패,12-1-19,19-0-16
2022-06-23,7,삼성,69,32,37,0,0.464,12.0,4승0무6패,3패,13-0-21,19-0-16
2022-06-23,8,롯데,68,30,36,2,0.455,12.5,5승0무5패,1패,11-2-23,19-0-13
2022-06-23,9,NC,68,27,39,2,0.409,15.5,6승1무3패,1승,14-2-20,13-0-19
2022-06-23,10,한화,68,22,45,1,0.328,21.0,0승1무9패,10패,12-0-19,10-1-26
2022-06-24,1,SSG,71,44,24,3,0.647,0.0,6승0무4패,2승,24-0-9,20-3-15
2022-06-24,2,키움,71,42,28,1,0.6,3.0,6승0무4패,1패,16-1-18,26-0-10
2022-06-24,3,LG,70,40,29,1,0.58,4.5,7승0무3패,1패,19-0-19,21-1-10
2022-06-24,4,KIA,69,37,31,1,0.544,7.0,5승0무5패,2승,17-0-19,20-1-12
2022-06-24,5,KT,70,34,34,2,0.5,10.0,6승0무4패,1승,14-1-19,20-1-15
2022-06-24,6,두산,68,31,36,1,0.463,12.5,3승0무7패,2패,12-1-20,19-0-16
2022-06-24,6,롯데,69,31,36,2,0.463,12.5,6승0무4패,1승,12-2-23,19-0-13
2022-06-24,8,삼성,70,32,38,0,0.457,13.0,3승0무7패,4패,13-0-21,19-0-17
2022-06-24,9,NC,69,27,40,2,0.403,16.5,5승1무4패,1패,14-2-20,13-0-20
2022-06-24,10,한화,69,23,45,1,0.338,21.0,1승1무8패,1승,13-0-19,10-1-26
2022-06-25,1,SSG,72,45,24,3,0.652,0.0,6승0무4패,3승,25-0-9,20-3-15
2022-06-25,2,키움,72,43,28,1,0.606,3.0,6승0무4패,1승,16-1-18,27-0-10
2022-06-25,3,LG,71,41,29,1,0.586,4.5,7승0무3패,1승,19-0-19,22-1-10
2022-06-25,4,KIA,70,38,31,1,0.551,7.0,6승0무4패,3승,17-0-19,21-1-12
2022-06-25,5,KT,71,34,35,2,0.493,11.0,6승0무4패,1패,14-1-20,20-1-15
2022-06-25,6,삼성,71,33,38,0,0.465,13.0,4승0무6패,1승,13-0-21,20-0-17
2022-06-25,7,두산,69,31,37,1,0.456,13.5,3승0무7패,3패,12-1-21,19-0-16
2022-06-25,7,롯데,70,31,37,2,0.456,13.5,5승0무5패,1패,12-2-24,19-0-13
2022-06-25,9,NC,70,27,41,2,0.397,17.5,4승1무5패,2패,14-2-20,13-0-21
2022-06-25,10,한화,70,23,46,1,0.333,22.0,1승1무8패,1패,13-0-20,10-1-26
2022-06-26,1,SSG,73,46,24,3,0.657,0.0,7승0무3패,4승,26-0-9,20-3-15
2022-06-26,2,키움,73,44,28,1,0.611,3.0,7승0무3패,2승,16-1-18,28-0-10
2022-06-26,3,LG,72,42,29,1,0.592,4.5,7승0무3패,2승,19-0-19,23-1-10
2022-06-26,4,KIA,71,38,32,1,0.543,8.0,6승0무4패,1패,17-0-19,21-1-13
2022-06-26,5,KT,72,34,36,2,0.486,12.0,5승0무5패,2패,14-1-21,20-1-15
2022-06-26,6,삼성,72,34,38,0,0.472,13.0,4승0무6패,2승,13-0-21,21-0-17
2022-06-26,7,두산,70,32,37,1,0.464,13.5,4승0무6패,1승,13-1-21,19-0-16
2022-06-26,8,롯데,71,31,38,2,0.449,14.5,4승0무6패,2패,12-2-25,19-0-13
2022-06-26,9,NC,71,27,42,2,0.391,18.5,4승1무5패,3패,14-2-20,13-0-22
2022-06-26,10,한화,71,23,47,1,0.329,23.0,1승1무8패,2패,13-0-21,10-1-26
2022-06-28,1,SSG,74,46,25,3,0.648,0.0,7승0무3패,1패,26-0-9,20-3-16
2022-06-28,2,키움,74,45,28,1,0.616,2.0,7승0무3패,3승,17-1-18,28-0-10
2022-06-28,3,LG,73,43,29,1,0.597,3.5,8승0무2패,3승,20-0-19,23-1-10
2022-06-28,4,KIA,72,38,33,1,0.535,8.0,5승0무5패,2패,17-0-19,21-1-14
2022-06-28,5,KT,73,35,36,2,0.493,11.0,5승0무5패,1승,14-1-21,21-1-15
2022-06-28,6,삼성,73,34,39,0,0.466,13.0,4승0무6패,1패,13-0-22,21-0-17
2022-06-28,7,두산,71,32,37,2,0.464,13.0,3승1무6패,1승,13-1-21,19-1-16
2022-06-28,8,롯데,72,31,38,3,0.449,14.0,3승1무6패,2패,12-3-25,19-0-13
2022-06-28,9,NC,72,27,43,2,0.386,18.5,3승1무6패,4패,14-2-20,13-0-23
2022-06-28,10,한화,72,24,47,1,0.338,22.0,2승1무7패,1승,14-0-21,10-1-26
2022-06-29,1,SSG,75,47,25,3,0.653,0.0,7승0무3패,1승,26-0-9,21-3-16
2022-06-29,2,키움,75,46,28,1,0.622,2.0,8승0무2패,4승,18-1-18,28-0-10
2022-06-29,3,LG,73,43,29,1,0.597,4.0,8승0무2패,3승,20-0-19,23-1-10
2022-06-29,4,KIA,73,38,34,1,0.528,9.0,4승0무6패,3패,17-0-19,21-1-15
2022-06-29,5,KT,74,35,37,2,0.486,12.0,5승0무5패,1패,14-1-21,21-1-16
2022-06-29,6,삼성,74,35,39,0,0.473,13.0,5승0무5패,1승,14-0-22,21-0-17
2022-06-29,7,두산,71,32,37,2,0.464,13.5,3승1무6패,1승,13-1-21,19-1-16
2022-06-29,8,롯데,72,31,38,3,0.449,14.5,3승1무6패,2패,12-3-25,19-0-13
2022-06-29,9,NC,72,27,43,2,0.386,19.0,3승1무6패,4패,14-2-20,13-0-23
2022-06-29,10,한화,73,24,48,1,0.333,23.0,2승1무7패,1패,14-0-22,10-1-26
2022-06-30,1,SSG,75,47,25,3,0.653,0.0,7승0무3패,1승,26-0-9,21-3-16
2022-06-30,2,키움,76,47,28,1,0.627,1.5,8승0무2패,5승,19-1-18,28-0-10
2022-06-30,3,LG,73,43,29,1,0.597,4.0,8승0무2패,3승,20-0-19,23-1-10
2022-06-30,4,KIA,74,38,35,1,0.521,9.5,4승0무6패,4패,17-0-19,21-1-16
2022-06-30,5,KT,75,36,37,2,0.493,11.5,5승0무5패,1승,14-1-21,22-1-16
2022-06-30,6,삼성,75,35,40,0,0.467,13.5,4승0무6패,1패,14-0-23,21-0-17
2022-06-30,7,두산,72,32,38,2,0.457,14.0,3승1무6패,1패,13-1-21,19-1-17
2022-06-30,7,롯데,73,32,38,3,0.457,14.0,4승1무5패,1승,13-3-25,19-0-13
2022-06-30,9,NC,72,27,43,2,0.386,19.0,3승1무6패,4패,14-2-20,13-0-23
2022-06-30,10,한화,73,24,48,1,0.333,23.0,2승1무7패,1패,14-0-22,10-1-26
2022-07-01,1,SSG,76,48,25,3,0.658,0.0,7승0무3패,2승,27-0-9,21-3-16
2022-07-01,2,키움,77,48,28,1,0.632,1.5,9승0무1패,6승,20-1-18,28-0-10
2022-07-01,3,LG,74,44,29,1,0.603,4.0,8승0무2패,4승,21-0-19,23-1-10
2022-07-01,4,KIA,75,38,36,1,0.514,10.5,4승0무6패,5패,17-0-19,21-1-17
2022-07-01,5,KT,76,37,37,2,0.5,11.5,6승0무4패,2승,15-1-21,22-1-16
2022-07-01,6,삼성,75,35,40,0,0.467,14.0,4승0무6패,1패,14-0-23,21-0-17
2022-07-01,7,두산,73,32,39,2,0.451,15.0,3승1무6패,2패,13-1-21,19-1-18
2022-07-01,7,롯데,74,32,39,3,0.451,15.0,4승1무5패,1패,13-3-25,19-0-14
2022-07-01,9,NC,72,27,43,2,0.386,19.5,3승1무6패,4패,14-2-20,13-0-23
2022-07-01,10,한화,74,24,49,1,0.329,24.0,2승0무8패,2패,14-0-22,10-1-27
2022-07-02,1,SSG,77,49,25,3,0.662,0.0,7승0무3패,3승,28-0-9,21-3-16
2022-07-02,2,키움,78,49,28,1,0.636,1.5,9승0무1패,7승,21-1-18,28-0-10
2022-07-02,3,LG,75,44,30,1,0.595,5.0,7승0무3패,1패,21-0-20,23-1-10
2022-07-02,4,KT,77,38,37,2,0.507,11.5,6승0무4패,3승,16-1-21,22-1-16
2022-07-02,4,KIA,76,38,37,1,0.507,11.5,3승0무7패,6패,17-0-19,21-1-18
2022-07-02,6,삼성,76,35,41,0,0.461,15.0,3승0무7패,2패,14-0-23,21-0-18
2022-07-02,7,롯데,75,33,39,3,0.458,15.0,4승1무5패,1승,13-3-25,20-0-14
2022-07-02,8,두산,74,32,40,2,0.444,16.0,2승1무7패,3패,13-1-21,19-1-19
2022-07-02,9,NC,73,28,43,2,0.394,19.5,4승1무5패,1승,15-2-20,13-0-23
2022-07-02,10,한화,75,24,50,1,0.324,25.0,2승0무8패,3패,14-0-22,10-1-28
2022-07-03,1,SSG,78,50,25,3,0.667,0.0,8승0무2패,4승,29-0-9,21-3-16
2022-07-03,2,키움,79,50,28,1,0.641,1.5,9승0무1패,8승,22-1-18,28-0-10
2022-07-03,3,LG,76,45,30,1,0.6,5.0,8승0무2패,1승,22-0-20,23-1-10
2022-07-03,4,KT,78,39,37,2,0.513,11.5,6승0무4패,4승,17-1-21,22-1-16
2022-07-03,5,KIA,77,38,38,1,0.5,12.5,3승0무7패,7패,17-0-19,21-1-19
2022-07-03,6,삼성,77,35,42,0,0.455,16.0,3승0무7패,3패,14-0-23,21-0-19
2022-07-03,7,롯데,76,33,40,3,0.452,16.0,4승1무5패,1패,13-3-25,20-0-15
2022-07-03,8,두산,75,32,41,2,0.438,17.0,2승1무7패,4패,13-1-21,19-1-20
2022-07-03,9,NC,74,29,43,2,0.403,19.5,5승0무5패,2승,16-2-20,13-0-23
2022-07-03,10,한화,76,24,51,1,0.32,26.0,2승0무8패,4패,14-0-22,10-1-29
2022-07-05,1,SSG,79,51,25,3,0.671,0.0,9승0무1패,5승,30-0-9,21-3-16
2022-07-05,2,키움,80,51,28,1,0.646,1.5,9승0무1패,9승,22-1-18,29-0-10
2022-07-05,3,LG,77,46,30,1,0.605,5.0,8승0무2패,2승,22-0-20,24-1-10
2022-07-05,4,KT,78,39,37,2,0.513,12.0,6승0무4패,4승,17-1-21,22-1-16
2022-07-05,5,KIA,77,38,38,1,0.5,13.0,3승0무7패,7패,17-0-19,21-1-19
2022-07-05,6,삼성,78,35,43,0,0.449,17.0,3승0무7패,4패,14-0-24,21-0-19
2022-07-05,7,롯데,77,33,41,3,0.446,17.0,3승1무6패,2패,13-3-25,20-0-16
2022-07-05,8,두산,76,32,42,2,0.432,18.0,1승1무8패,5패,13-1-22,19-1-20
2022-07-05,9,NC,75,30,43,2,0.411,19.5,5승0무5패,3승,16-2-20,14-0-23
2022-07-05,10,한화,77,24,52,1,0.316,27.0,2승0무8패,5패,14-0-23,10-1-29
2022-07-06,1,SSG,80,51,26,3,0.662,0.0,8승0무2패,1패,30-0-10,21-3-16
2022-07-06,2,키움,81,51,29,1,0.638,1.5,9승0무1패,1패,22-1-18,29-0-11
2022-07-06,3,LG,78,47,30,1,0.61,4.0,8승0무2패,3승,22-0-20,25-1-10
2022-07-06,4,KT,79,40,37,2,0.519,11.0,7승0무3패,5승,17-1-21,23-1-16
2022-07-06,5,KIA,78,38,39,1,0.494,13.0,2승0무8패,8패,17-0-20,21-1-19
2022-07-06,6,롯데,78,34,41,3,0.453,16.0,4승1무5패,1승,13-3-25,21-0-16
2022-07-06,7,삼성,79,35,44,0,0.443,17.0,3승0무7패,5패,14-0-25,21-0-19
2022-07-06,8,두산,77,33,42,2,0.44,17.0,2승1무7패,1승,14-1-22,19-1-20
2022-07-06,9,NC,76,31,43,2,0.419,18.5,5승0무5패,4승,16-2-20,15-0-23
2022-07-06,10,한화,78,24,53,1,0.312,27.0,2승0무8패,6패,14-0-24,10-1-29
2022-07-07,1,SSG,81,52,26,3,0.667,0.0,8승0무2패,1승,31-0-10,21-3-16
2022-07-07,2,키움,82,51,30,1,0.63,2.5,8승0무2패,2패,22-1-18,29-0-12
2022-07-07,3,LG,79,48,30,1,0.615,4.0,8승0무2패,4승,22-0-20,26-1-10
2022-07-07,4,KT,79,40,37,2,0.519,11.5,7승0무3패,5승,17-1-21,23-1-16
