기준일,순위,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
2024-04-28,5,32,16,14,2,0.533,5,5승1무4패,1패,2011-01-05,2005-01-09
2024-04-28,6,32,15,17,0,0.469,7,6승0무4패,1승,9-0-6,6-0-11
2024-04-28,7,29,13,16,0,0.448,7.5,1승0무9패,7패,9-0-9,4-0-7
2024-04-28,8,30,12,18,0,0.4,9,2승0무8패,1패,6-0-8,6-0-10
2024-04-28,9,32,11,20,1,0.355,10.5,5승1무4패,1패,6-0-8,2005-01-12
2024-04-28,10,29,8,20,1,0.286,12,4승1무5패,3패,2006-01-07,2-0-13
2024-04-30,1,31,21,10,0,0.677,0,6승0무4패,1패,9-0-4,12-0-6
2024-04-30,2,31,20,11,0,0.645,1,6승0무4패,4승,13-0-3,7-0-8
2024-04-30,3,32,18,13,1,0.581,3,7승0무3패,1패,6-0-8,2012-01-05
2024-04-30,4,32,17,14,1,0.548,4,4승1무5패,1패,2011-01-08,6-0-6
2024-04-30,5,33,16,15,2,0.516,5,5승1무4패,2패,2011-01-05,2005-01-10
2024-04-30,6,33,16,17,0,0.485,6,7승0무3패,2승,10-0-6,6-0-11
2024-04-30,7,30,14,16,0,0.467,6.5,2승0무8패,1승,9-0-9,5-0-7
2024-04-30,8,31,13,18,0,0.419,8,3승0무7패,1승,7-0-8,6-0-10
2024-04-30,9,33,12,20,1,0.375,9.5,5승1무4패,1승,6-0-8,2006-01-12
2024-04-30,10,30,8,21,1,0.276,12,4승1무5패,4패,2006-01-08,2-0-13
2024-05-01,1,32,22,10,0,0.688,0,6승0무4패,1승,10-0-4,12-0-6
2024-05-01,2,32,20,12,0,0.625,2,6승0무4패,1패,13-0-4,7-0-8
2024-05-01,3,33,19,13,1,0.594,3,8승0무2패,1승,6-0-8,2013-01-05
2024-05-01,4,33,18,14,1,0.563,4,4승1무5패,1승,2011-01-08,7-0-6
2024-05-01,5,34,17,15,2,0.531,5,5승1무4패,1승,2011-01-05,2006-01-10
2024-05-01,6,31,15,16,0,0.484,6.5,3승0무7패,2승,9-0-9,6-0-7
2024-05-01,7,34,16,18,0,0.471,7,6승0무4패,1패,10-0-7,6-0-11
2024-05-01,8,32,13,19,0,0.406,9,2승0무8패,1패,7-0-9,6-0-10
2024-05-01,9,34,12,21,1,0.364,10.5,5승1무4패,1패,6-0-8,2006-01-13
2024-05-01,10,31,8,22,1,0.267,13,3승1무6패,5패,2006-01-09,2-0-13
2024-05-02,1,33,22,11,0,0.667,0,5승0무5패,1패,10-0-5,12-0-6
2024-05-02,2,33,20,13,0,0.606,2,6승0무4패,2패,13-0-5,7-0-8
2024-05-02,2,34,20,13,1,0.606,2,8승0무2패,2승,6-0-8,2014-01-05
2024-05-02,4,34,19,14,1,0.576,3,5승1무4패,2승,2011-01-08,8-0-6
2024-05-02,5,35,18,15,2,0.545,4,5승1무4패,2승,2011-01-05,2007-01-10
2024-05-02,6,32,15,17,0,0.469,6.5,2승0무8패,1패,9-0-9,6-0-8
2024-05-02,7,35,16,19,0,0.457,7,6승0무4패,2패,10-0-8,6-0-11
2024-05-02,8,33,13,20,0,0.394,9,2승0무8패,2패,7-0-10,6-0-10
2024-05-02,9,35,13,21,1,0.382,9.5,6승0무4패,1승,6-0-8,2007-01-13
2024-05-02,10,32,9,22,1,0.29,12,3승1무6패,1승,2007-01-09,2-0-13
2024-05-03,1,34,22,12,0,0.647,0,5승0무5패,2패,10-0-6,12-0-6
2024-05-03,2,34,21,13,0,0.618,1,6승0무4패,1승,13-0-5,8-0-8
2024-05-03,3,35,20,14,1,0.588,2,7승0무3패,1패,6-0-9,2014-01-05
2024-05-03,4,35,19,15,1,0.559,3,5승1무4패,1패,2011-01-09,8-0-6
2024-05-03,5,36,18,16,2,0.529,4,5승0무5패,1패,2011-01-06,2007-01-10
2024-05-03,6,36,17,19,0,0.472,6,6승0무4패,1승,10-0-8,7-0-11
2024-05-03,7,33,15,18,0,0.455,6.5,2승0무8패,2패,9-0-9,6-0-9
2024-05-03,8,34,14,20,0,0.412,8,3승0무7패,1승,7-0-10,7-0-10
2024-05-03,9,36,14,21,1,0.4,8.5,7승0무3패,2승,7-0-8,2007-01-13
2024-05-03,10,33,10,22,1,0.313,11,4승0무6패,2승,2007-01-09,3-0-13
2024-05-04,1,35,23,12,0,0.657,0,5승0무5패,1승,11-0-6,12-0-6
2024-05-04,2,35,22,13,0,0.629,1,7승0무3패,2승,13-0-5,9-0-8
2024-05-04,3,36,20,15,1,0.571,3,6승0무4패,2패,6-0-10,2014-01-05
2024-05-04,4,36,19,16,1,0.543,4,5승0무5패,2패,2011-01-10,8-0-6
2024-05-04,5,37,18,17,2,0.514,5,5승0무5패,2패,2011-01-07,2007-01-10
2024-05-04,6,37,18,19,0,0.486,6,6승0무4패,2승,10-0-8,8-0-11
2024-05-04,7,34,15,19,0,0.441,7.5,2승0무8패,3패,9-0-9,6-0-10
2024-05-04,8,37,15,21,1,0.417,8.5,7승0무3패,3승,8-0-8,2007-01-13
2024-05-04,9,35,14,21,0,0.4,9,3승0무7패,1패,7-0-10,7-0-11
2024-05-04,10,34,11,22,1,0.333,11,4승0무6패,3승,2007-01-09,4-0-13
2024-05-07,1,35,23,12,0,0.657,0,5승0무5패,1승,11-0-6,12-0-6
2024-05-07,2,35,22,13,0,0.629,1,7승0무3패,2승,13-0-5,9-0-8
2024-05-07,3,36,20,15,1,0.571,3,6승0무4패,2패,6-0-10,2014-01-05
2024-05-07,4,37,20,16,1,0.556,3.5,5승0무5패,1승,2011-01-10,9-0-6
2024-05-07,5,38,18,18,2,0.5,5.5,5승0무5패,3패,2011-01-08,2007-01-10
2024-05-07,5,38,19,19,0,0.5,5.5,7승0무3패,3승,10-0-8,9-0-11
2024-05-07,7,35,15,20,0,0.429,8,2승0무8패,4패,9-0-10,6-0-10
2024-05-07,8,37,15,21,1,0.417,8.5,7승0무3패,3승,8-0-8,2007-01-13
2024-05-07,9,35,14,21,0,0.4,9,3승0무7패,1패,7-0-10,7-0-11
2024-05-07,10,34,11,22,1,0.333,11,4승0무6패,3승,2007-01-09,4-0-13
2024-05-08,1,36,24,12,0,0.667,0,5승0무5패,2승,11-0-6,13-0-6
2024-05-08,2,36,22,14,0,0.611,2,6승0무4패,1패,13-0-5,9-0-9
2024-05-08,3,37,20,16,1,0.556,4,5승0무5패,3패,6-0-11,2014-01-05
2024-05-08,4,38,20,17,1,0.541,4.5,5승0무5패,1패,2011-01-10,9-0-7
2024-05-08,5,39,19,18,2,0.514,5.5,5승0무5패,1승,2012-01-08,2007-01-10
2024-05-08,6,39,20,19,0,0.513,5.5,7승0무3패,4승,10-0-8,10-0-11
2024-05-08,7,38,16,21,1,0.432,8.5,7승0무3패,4승,9-0-8,2007-01-13
2024-05-08,8,36,15,21,0,0.417,9,2승0무8패,5패,9-0-11,6-0-10
2024-05-08,9,36,14,22,0,0.389,10,3승0무7패,2패,7-0-10,7-0-12
2024-05-08,10,35,12,22,1,0.353,11,5승0무5패,4승,2008-01-09,4-0-13
2024-05-09,1,37,24,13,0,0.649,0,4승0무6패,1패,11-0-6,13-0-7
2024-05-09,2,37,22,15,0,0.595,2,6승0무4패,2패,13-0-5,9-0-10
2024-05-09,3,38,21,16,1,0.568,3,6승0무4패,1승,7-0-11,2014-01-05
2024-05-09,4,40,20,18,2,0.526,4.5,5승0무5패,2승,2013-01-08,2007-01-10
2024-05-09,4,39,20,18,1,0.526,4.5,4승0무6패,2패,2011-01-10,9-0-8
2024-05-09,6,40,21,19,0,0.525,4.5,7승0무3패,5승,10-0-8,11-0-11
2024-05-09,7,39,17,21,1,0.447,7.5,7승0무3패,5승,10-0-8,2007-01-13
2024-05-09,8,37,15,22,0,0.405,9,2승0무8패,6패,9-0-12,6-0-10
2024-05-09,9,37,14,23,0,0.378,10,3승0무7패,3패,7-0-10,7-0-13
2024-05-09,10,36,13,22,1,0.371,10,5승0무5패,5승,2009-01-09,4-0-13
2024-05-10,1,38,24,14,0,0.632,0,4승0무6패,2패,11-0-7,13-0-7
2024-05-10,2,38,23,15,0,0.605,1,6승0무4패,1승,14-0-5,9-0-10
2024-05-10,3,39,21,17,1,0.553,3,5승0무5패,1패,7-0-11,2014-01-06
2024-05-10,4,41,21,18,2,0.538,3.5,5승0무5패,3승,2013-01-08,2008-01-10
2024-05-10,4,40,21,18,1,0.538,3.5,5승0무5패,1승,2011-01-10,10-0-8
2024-05-10,6,41,22,19,0,0.537,3.5,8승0무2패,6승,11-0-8,11-0-11
2024-05-10,7,40,17,22,1,0.436,7.5,7승0무3패,1패,10-0-8,2007-01-14
2024-05-10,8,38,15,23,0,0.395,9,4승0무6패,1승,8-0-10,7-0-13
2024-05-10,8,38,15,23,0,0.395,9,2승0무8패,7패,9-0-12,6-0-11
2024-05-10,10,37,13,23,1,0.361,10,5승0무5패,1패,2009-01-10,4-0-13
2024-05-11,1,38,24,14,0,0.632,0,4승0무6패,2패,11-0-7,13-0-7
2024-05-11,2,39,23,16,0,0.59,1.5,5승0무5패,1패,14-0-6,9-0-10
2024-05-11,3,40,22,17,1,0.564,2.5,5승0무5패,1승,7-0-11,2015-01-06
2024-05-11,4,42,22,18,2,0.55,3,6승0무4패,4승,2013-01-08,2009-01-10
2024-05-11,5,40,21,18,1,0.538,3.5,5승0무5패,1승,2011-01-10,10-0-8
2024-05-11,6,41,22,19,0,0.537,3.5,8승0무2패,6승,11-0-8,11-0-11
2024-05-11,7,40,17,22,1,0.436,7.5,7승0무3패,1패,10-0-8,2007-01-14
2024-05-11,8,39,16,23,0,0.41,8.5,3승0무7패,1승,9-0-12,7-0-11
2024-05-11,9,39,15,24,0,0.385,9.5,3승0무7패,1패,8-0-11,7-0-13
2024-05-11,10,38,13,24,1,0.351,10.5,5승0무5패,2패,2009-01-11,4-0-13
2024-05-12,1,40,25,15,0,0.625,0,4승0무6패,1패,12-0-8,13-0-7
2024-05-12,2,40,23,17,0,0.575,2,4승0무6패,2패,14-0-7,9-0-10
2024-05-12,2,41,23,17,1,0.575,2,5승0무5패,2승,7-0-11,2016-01-06
2024-05-12,4,43,23,18,2,0.561,2.5,7승0무3패,5승,2013-01-08,2010-01-10
2024-05-12,5,43,24,19,0,0.558,2.5,8승0무2패,8승,13-0-8,11-0-11
2024-05-12,6,42,22,19,1,0.537,3.5,5승0무5패,1승,2011-01-10,11-0-9
2024-05-12,7,42,17,24,1,0.415,8.5,6승0무4패,3패,10-0-8,2007-01-16
2024-05-12,8,40,16,24,0,0.4,9,4승0무6패,1승,9-0-11,7-0-13
2024-05-12,8,40,16,24,0,0.4,9,2승0무8패,1패,9-0-12,7-0-12
2024-05-12,10,39,13,25,1,0.342,11,5승0무5패,3패,2009-01-12,4-0-13
2024-05-14,1,41,25,16,0,0.61,0,4승0무6패,2패,12-0-9,13-0-7
2024-05-14,2,41,23,17,1,0.575,1.5,3승1무6패,2패,14-0-7,2009-01-10
2024-05-14,3,44,25,19,0,0.568,1.5,9승0무1패,9승,13-0-8,12-0-11
2024-05-14,4,42,23,18,1,0.561,2,5승0무5패,1패,7-0-11,2016-01-07
2024-05-14,5,44,23,19,2,0.548,2.5,6승0무4패,1패,2013-01-09,2010-01-10
2024-05-14,5,43,23,19,1,0.548,2.5,5승0무5패,2승,2012-01-10,11-0-9
2024-05-14,7,43,18,24,1,0.429,7.5,6승0무4패,1승,11-0-8,2007-01-16
2024-05-14,8,41,17,24,0,0.415,8,2승0무8패,1승,9-0-12,8-0-12
2024-05-14,9,41,16,24,1,0.4,8.5,3승1무6패,1승,2009-01-11,7-0-13
2024-05-14,10,40,13,26,1,0.333,11,5승0무5패,4패,2009-01-12,4-0-14
2024-05-15,1,42,26,16,0,0.619,0,4승0무6패,1승,13-0-9,13-0-7
2024-05-15,2,42,24,17,1,0.585,1.5,4승1무5패,1승,14-0-7,2010-01-10
2024-05-15,3,42,23,18,1,0.561,2.5,5승0무5패,1패,7-0-11,2016-01-07
2024-05-15,4,45,25,20,0,0.556,2.5,9승0무1패,1패,13-0-8,12-0-12
2024-05-15,5,44,23,19,2,0.548,3,6승0무4패,1패,2013-01-09,2010-01-10
2024-05-15,5,43,23,19,1,0.548,3,5승0무5패,2승,2012-01-10,11-0-9
2024-05-15,7,43,18,24,1,0.429,8,6승0무4패,1승,11-0-8,2007-01-16
2024-05-15,8,41,17,24,0,0.415,8.5,2승0무8패,1승,9-0-12,8-0-12
2024-05-15,9,42,16,25,1,0.39,9.5,3승1무6패,1패,2009-01-12,7-0-13
2024-05-15,10,40,13,26,1,0.333,11.5,5승0무5패,4패,2009-01-12,4-0-14
2024-05-16,1,43,26,16,1,0.619,0,4승1무5패,1승,2013-01-09,13-0-7
2024-05-16,2,43,25,17,1,0.595,1,5승1무4패,2승,14-0-7,2011-01-10
2024-05-16,3,43,24,18,1,0.571,2,5승0무5패,1승,7-0-11,2017-01-07
2024-05-16,4,46,25,20,1,0.556,2.5,8승1무1패,1패,13-0-8,2012-01-12
2024-05-16,5,45,23,20,2,0.535,3.5,5승0무5패,2패,2013-01-10,2010-01-10
2024-05-16,5,44,23,20,1,0.535,3.5,4승0무6패,1패,2012-01-11,11-0-9
2024-05-16,7,42,18,24,0,0.429,8,3승0무7패,2승,9-0-12,9-0-12
2024-05-16,8,44,18,25,1,0.419,8.5,6승0무4패,1패,11-0-9,2007-01-16
2024-05-16,9,43,16,26,1,0.381,10,3승1무6패,2패,2009-01-13,7-0-13
2024-05-16,10,41,14,26,1,0.35,11,6승0무4패,1승,2009-01-12,5-0-14
2024-05-17,1,44,27,16,1,0.628,0,5승1무4패,2승,2013-01-09,14-0-7
2024-05-17,2,44,25,18,1,0.581,2,4승1무5패,1패,14-0-8,2011-01-10
2024-05-17,2,44,25,18,1,0.581,2,5승0무5패,2승,8-0-11,2017-01-07
2024-05-17,4,46,24,20,2,0.545,3.5,6승0무4패,1승,2013-01-10,2011-01-10
2024-05-17,4,45,24,20,1,0.545,3.5,5승0무5패,1승,2012-01-11,12-0-9
2024-05-17,6,47,25,21,1,0.543,3.5,7승1무2패,2패,13-0-9,2012-01-12
2024-05-17,7,43,18,25,0,0.419,9,3승0무7패,1패,9-0-13,9-0-12
2024-05-17,8,45,18,26,1,0.409,9.5,5승0무5패,2패,11-0-10,2007-01-16
2024-05-17,9,44,16,27,1,0.372,11,2승1무7패,3패,2009-01-13,7-0-14
2024-05-17,10,42,15,26,1,0.366,11,6승0무4패,2승,2009-01-12,6-0-14
2024-05-18,1,45,28,16,1,0.636,0,5승1무4패,3승,2013-01-09,15-0-7
2024-05-18,2,45,26,18,1,0.591,2,6승0무4패,3승,9-0-11,2017-01-07
2024-05-18,3,45,25,19,1,0.568,3,3승1무6패,2패,14-0-9,2011-01-10
2024-05-18,4,47,25,20,2,0.556,3.5,7승0무3패,2승,2013-01-10,2012-01-10
2024-05-18,4,46,25,20,1,0.556,3.5,6승0무4패,2승,2012-01-11,13-0-9
2024-05-18,6,48,26,21,1,0.553,3.5,7승1무2패,1승,14-0-9,2012-01-12
2024-05-18,7,44,18,26,0,0.409,10,3승0무7패,2패,9-0-14,9-0-12
2024-05-18,8,46,18,27,1,0.4,10.5,4승0무6패,3패,11-0-11,2007-01-16
2024-05-18,9,45,16,28,1,0.364,12,2승1무7패,4패,2009-01-13,7-0-15
2024-05-18,10,43,15,27,1,0.357,12,5승0무5패,1패,2009-01-12,6-0-15
2024-05-19,1,46,29,16,1,0.644,0,5승1무4패,4승,2013-01-09,16-0-7
2024-05-19,2,46,26,19,1,0.578,3,6승0무4패,1패,9-0-12,2017-01-07
2024-05-19,3,46,25,20,1,0.556,4,3승1무6패,3패,14-0-10,2011-01-10
2024-05-19,4,49,26,21,2,0.553,4,6승2무2패,1승,2014-01-09,2012-01-12
2024-05-19,5,48,25,21,2,0.543,4.5,7승0무3패,1패,2013-01-10,2012-01-11
2024-05-19,5,47,25,21,1,0.543,4.5,5승0무5패,1패,2012-01-11,13-0-10
2024-05-19,7,45,19,26,0,0.422,10,4승0무6패,1승,10-0-14,9-0-12
2024-05-19,8,47,19,27,1,0.413,10.5,4승0무6패,1승,12-0-11,2007-01-16
2024-05-19,9,46,17,28,1,0.378,12,3승1무6패,1승,2009-01-13,8-0-15
2024-05-19,10,44,15,27,2,0.357,12.5,4승1무5패,1패,2009-01-12,2006-01-15
2024-05-21,1,47,29,17,1,0.63,0,5승1무4패,1패,2013-01-09,16-0-8
2024-05-21,2,47,26,20,1,0.565,3,4승1무5패,1승,14-0-10,2012-01-10
2024-05-21,2,47,26,20,1,0.565,3,6승0무4패,2패,9-0-13,2017-01-07
2024-05-21,4,50,27,21,2,0.563,3,6승2무2패,2승,2015-01-09,2012-01-12
2024-05-21,5,49,25,22,2,0.532,4.5,6승0무4패,2패,2013-01-10,2012-01-12
2024-05-21,5,48,25,22,1,0.532,4.5,5승0무5패,2패,2012-01-11,13-0-11
2024-05-21,7,48,20,27,1,0.426,9.5,4승0무6패,2승,12-0-11,2008-01-16
2024-05-21,8,46,19,27,0,0.413,10,4승0무6패,1패,10-0-15,9-0-12
2024-05-21,9,47,18,28,1,0.391,11,4승1무5패,2승,2010-01-13,8-0-15
2024-05-21,10,45,16,27,2,0.372,11.5,4승1무5패,1승,2010-01-12,2006-01-15
2024-05-22,1,48,29,18,1,0.617,0,5승1무4패,2패,2013-01-09,16-0-9
2024-05-22,2,48,27,20,1,0.574,2,4승1무5패,2승,14-0-10,2013-01-10
2024-05-22,2,48,27,20,1,0.574,2,6승0무4패,1승,10-0-13,2017-01-07
2024-05-22,4,51,28,21,2,0.571,2,6승2무2패,3승,2016-01-09,2012-01-12
2024-05-22,5,50,25,23,2,0.521,4.5,5승0무5패,3패,2013-01-10,2012-01-13
2024-05-22,5,49,25,23,1,0.521,4.5,5승0무5패,3패,2012-01-11,13-0-12
2024-05-22,7,49,20,28,1,0.417,9.5,3승0무7패,1패,12-0-11,2008-01-17
2024-05-22,8,48,19,28,1,0.404,10,4승1무5패,3승,2011-01-13,8-0-15
2024-05-22,8,47,19,28,0,0.404,10,4승0무6패,2패,10-0-16,9-0-12
2024-05-22,10,46,17,27,2,0.386,10.5,4승1무5패,2승,2011-01-12,2006-01-15
2024-05-23,1,49,29,19,1,0.604,0,4승1무5패,3패,2013-01-09,16-0-10
2024-05-23,2,52,29,21,2,0.58,1,6승2무2패,4승,2017-01-09,2012-01-12
2024-05-23,3,49,27,21,1,0.563,2,4승1무5패,1패,14-0-10,2013-01-11
2024-05-23,3,49,27,21,1,0.563,2,6승0무4패,1패,10-0-14,2017-01-07
2024-05-23,5,51,26,23,2,0.531,3.5,5승0무5패,1승,2013-01-10,2013-01-13
2024-05-23,6,50,25,24,1,0.51,4.5,4승0무6패,4패,2012-01-11,13-0-13
2024-05-23,7,50,21,28,1,0.429,8.5,4승0무6패,1승,12-0-11,2009-01-17
2024-05-23,8,48,20,28,0,0.417,9,5승0무5패,1승,11-0-16,9-0-12
2024-05-23,9,47,18,27,2,0.4,9.5,5승1무4패,3승,2012-01-12,2006-01-15
2024-05-23,10,49,19,29,1,0.396,10,4승1무5패,1패,2011-01-14,8-0-15
2024-05-24,1,50,29,20,1,0.592,0,4승1무5패,4패,2013-01-10,16-0-10
2024-05-24,2,53,30,21,2,0.588,0,6승2무2패,5승,2017-01-09,2013-01-12
2024-05-24,3,50,28,21,1,0.571,1,6승0무4패,1승,10-0-14,2018-01-07
2024-05-24,4,50,27,22,1,0.551,2,4승1무5패,2패,14-0-10,2013-01-12
2024-05-24,5,52,27,23,2,0.54,2.5,5승0무5패,2승,2014-01-10,2013-01-13
2024-05-24,6,51,25,25,1,0.5,4.5,4승0무6패,5패,2012-01-12,13-0-13
2024-05-24,7,51,22,28,1,0.44,7.5,5승0무5패,2승,13-0-11,2009-01-17
2024-05-24,8,50,20,29,1,0.408,9,4승1무5패,1승,2011-01-14,9-0-15
2024-05-24,8,49,20,29,0,0.408,9,4승0무6패,1패,11-0-16,9-0-13
2024-05-24,10,48,18,28,2,0.391,9.5,5승1무4패,1패,2012-01-13,2006-01-15
2024-05-25,1,51,30,20,1,0.6,0,5승1무4패,1승,2014-01-10,16-0-10
2024-05-25,2,54,30,22,2,0.577,1,5승2무3패,1패,2017-01-09,2013-01-13
2024-05-25,3,51,28,22,1,0.56,2,5승0무5패,1패,10-0-14,2018-01-08
2024-05-25,4,53,28,23,2,0.549,2.5,5승0무5패,3승,2015-01-10,2013-01-13
2024-05-25,5,51,27,23,1,0.54,3,4승0무6패,3패,14-0-10,2013-01-13
2024-05-25,6,52,25,26,1,0.49,5.5,3승0무7패,6패,2012-01-13,13-0-13
2024-05-25,7,52,23,28,1,0.451,7.5,6승0무4패,3승,14-0-11,2009-01-17
2024-05-25,8,51,21,29,1,0.42,9,5승0무5패,2승,2011-01-14,10-0-15
2024-05-25,9,49,19,28,2,0.404,9.5,6승1무3패,1승,2013-01-13,2006-01-15
2024-05-25,10,50,20,30,0,0.4,10,4승0무6패,2패,11-0-16,9-0-14
2024-05-26,1,52,31,20,1,0.608,0,5승1무4패,2승,2015-01-10,16-0-10
2024-05-26,2,55,30,23,2,0.566,2,5승2무3패,2패,2017-01-09,2013-01-14
2024-05-26,3,54,29,23,2,0.558,2.5,6승0무4패,4승,2016-01-10,2013-01-13
2024-05-26,4,52,28,23,1,0.549,3,5승0무5패,2패,10-0-14,2018-01-09
2024-05-26,5,52,27,24,1,0.529,4,3승0무7패,4패,14-0-10,2013-01-14
2024-05-26,6,52,25,26,1,0.49,6,3승0무7패,6패,2012-01-13,13-0-13
2024-05-26,7,52,23,28,1,0.451,8,6승0무4패,3승,14-0-11,2009-01-17
2024-05-26,8,51,21,29,1,0.42,9.5,5승0무5패,2승,2011-01-14,10-0-15
2024-05-26,9,50,20,28,2,0.417,9.5,7승1무2패,2승,2014-01-13,2006-01-15
2024-05-26,10,50,20,30,0,0.4,10.5,4승0무6패,2패,11-0-16,9-0-14
2024-05-28,1,53,32,20,1,0.615,0,6승0무4패,3승,2015-01-10,17-0-10
2024-05-28,2,55,30,23,2,0.566,2.5,7승0무3패,5승,2016-01-10,2014-01-13
2024-05-28,3,56,30,24,2,0.556,3,5승1무4패,3패,2017-01-10,2013-01-14
2024-05-28,4,53,28,24,1,0.538,4,4승0무6패,3패,10-0-15,2018-01-09
2024-05-28,5,53,27,25,1,0.519,5,2승0무8패,5패,14-0-11,2013-01-14
2024-05-28,6,53,25,27,1,0.481,7,2승0무8패,7패,2012-01-14,13-0-13
2024-05-28,7,53,24,28,1,0.462,8,6승0무4패,4승,14-0-11,2010-01-17
2024-05-28,8,52,22,29,1,0.431,9.5,6승0무4패,3승,2012-01-14,10-0-15
2024-05-28,9,51,21,30,0,0.412,10.5,4승0무6패,1승,11-0-16,10-0-14
2024-05-28,10,51,20,29,2,0.408,10.5,6승1무3패,1패,2014-01-13,2006-01-16
2024-05-29,1,54,33,20,1,0.623,0,6승0무4패,4승,2015-01-10,18-0-10
2024-05-29,2,56,31,23,2,0.574,2.5,7승0무3패,6승,2016-01-10,2015-01-13
2024-05-29,3,57,31,24,2,0.564,3,6승1무3패,1승,2018-01-10,2013-01-14
2024-05-29,4,54,28,25,1,0.528,5,3승0무7패,4패,10-0-16,2018-01-09
2024-05-29,5,54,27,26,1,0.509,6,2승0무8패,6패,14-0-12,2013-01-14
2024-05-29,6,54,25,28,1,0.472,8,2승0무8패,8패,2012-01-15,13-0-13
2024-05-29,7,54,24,29,1,0.453,9,6승0무4패,1패,14-0-11,2010-01-18
2024-05-29,8,53,23,29,1,0.442,9.5,7승0무3패,4승,2013-01-14,10-0-15
2024-05-29,9,52,22,30,0,0.423,10.5,4승0무6패,2승,11-0-16,11-0-14
2024-05-29,10,52,20,30,2,0.4,11.5,5승1무4패,2패,2014-01-13,2006-01-17
2024-05-30,1,55,34,20,1,0.63,0,6승0무4패,5승,2015-01-10,19-0-10
2024-05-30,2,58,32,24,2,0.571,3,6승1무3패,2승,2019-01-10,2013-01-14
2024-05-30,3,57,31,24,2,0.564,3.5,6승0무4패,1패,2016-01-10,2015-01-14
2024-05-30,4,55,29,25,1,0.537,5,3승0무7패,1승,11-0-16,2018-01-09
2024-05-30,5,55,27,27,1,0.5,7,2승0무8패,7패,14-0-13,2013-01-14
2024-05-30,6,55,26,28,1,0.481,8,2승0무8패,1승,2013-01-15,13-0-13
2024-05-30,7,54,24,29,1,0.453,9.5,8승0무2패,5승,2014-01-14,10-0-15
2024-05-30,8,55,24,30,1,0.444,10,6승0무4패,2패,14-0-11,2010-01-19
2024-05-30,9,53,22,31,0,0.415,11.5,4승0무6패,1패,11-0-16,11-0-15
2024-05-30,10,53,20,31,2,0.392,12.5,5승1무4패,3패,2014-01-13,2006-01-18
2024-05-31,1,56,34,21,1,0.618,0,5승0무5패,1패,2015-01-11,19-0-10
2024-05-31,2,58,32,24,2,0.571,2.5,7승0무3패,1승,2016-01-10,2016-01-14
2024-05-31,3,59,32,25,2,0.561,3,6승0무4패,1패,2019-01-11,2013-01-14
2024-05-31,4,56,30,25,1,0.545,4,4승0무6패,2승,12-0-16,2018-01-09
2024-05-31,5,56,27,28,1,0.491,7,2승0무8패,2승,2013-01-15,14-0-13
2024-05-31,5,56,27,28,1,0.491,7,2승0무8패,8패,14-0-13,2013-01-15
2024-05-31,7,56,25,30,1,0.455,9,7승0무3패,1승,14-0-11,2011-01-19
2024-05-31,8,55,24,30,1,0.444,9.5,8승0무2패,1패,2014-01-14,10-0-16
2024-05-31,9,54,22,32,0,0.407,11.5,4승0무6패,2패,11-0-17,11-0-15
2024-05-31,10,54,21,31,2,0.404,11.5,6승0무4패,1승,2015-01-13,2006-01-18
2024-06-01,1,57,35,21,1,0.625,0,6승0무4패,1승,2016-01-11,19-0-10
2024-06-01,2,59,33,24,2,0.579,2.5,8승0무2패,2승,2016-01-10,2017-01-14
2024-06-01,3,57,31,25,1,0.554,4,5승0무5패,3승,13-0-16,2018-01-09
2024-06-01,4,60,32,26,2,0.552,4,5승0무5패,2패,2019-01-12,2013-01-14
2024-06-01,5,57,28,28,1,0.5,7,3승0무7패,3승,2013-01-15,15-0-13
2024-06-01,5,57,28,28,1,0.5,7,2승0무8패,1승,14-0-13,2014-01-15
2024-06-01,7,57,25,31,1,0.446,10,6승0무4패,1패,14-0-11,2011-01-20
2024-06-01,8,56,24,31,1,0.436,10.5,7승0무3패,2패,2014-01-14,10-0-17
2024-06-01,9,55,22,33,0,0.4,12.5,3승0무7패,3패,11-0-18,11-0-15
2024-06-01,10,55,21,32,2,0.396,12.5,5승0무5패,1패,2015-01-14,2006-01-18
2024-06-02,1,58,35,22,1,0.614,0,6승0무4패,1패,2016-01-12,19-0-10
2024-06-02,2,60,34,24,2,0.586,1.5,9승0무1패,3승,2016-01-10,2018-01-14
2024-06-02,3,58,32,25,1,0.561,3,5승0무5패,4승,14-0-16,2018-01-09
2024-06-02,4,61,32,27,2,0.542,4,4승0무6패,3패,2019-01-13,2013-01-14
2024-06-02,5,58,29,28,1,0.509,6,4승0무6패,4승,2013-01-15,16-0-13
2024-06-02,6,58,28,29,1,0.491,7,1승0무9패,1패,14-0-13,2014-01-16
2024-06-02,7,58,26,31,1,0.456,9,6승0무4패,1승,14-0-11,2012-01-20
2024-06-02,8,57,24,32,1,0.429,10.5,6승0무4패,3패,2014-01-14,10-0-18
2024-06-02,9,56,22,32,2,0.407,11.5,5승0무5패,1승,2016-01-14,2006-01-18
2024-06-02,10,56,22,34,0,0.393,12.5,3승0무7패,4패,11-0-19,11-0-15
2024-06-04,1,59,35,23,1,0.603,0,6승0무4패,2패,2016-01-13,19-0-10
2024-06-04,2,61,34,25,2,0.576,1.5,8승0무2패,1패,2016-01-11,2018-01-14
