player_id,AVG,AB,H,2B,3B,HR,RBI,BB,HBP,SO,GDP
62925,0.000,2,0,0,0,0,1,1,0,1,0
62925,0.195,41,8,2,0,0,7,9,2,10,2
62925,0.217,23,5,2,0,0,7,7,2,6,1
62925,0.200,5,1,0,0,0,2,1,1,0,0
62925,0.000,3,0,0,0,0,0,0,0,0,0
62925,0.333,6,2,0,0,0,1,0,0,0,0
62925,-,0,0,0,0,0,0,2,0,0,0
62925,0.000,2,0,0,0,0,0,0,0,0,0
62925,0.176,17,3,0,0,0,1,0,1,0,0
62925,0.200,5,1,0,0,0,0,0,0,0,1
62925,0.500,2,1,0,0,1,1,4,0,0,0
62925,0.111,9,1,0,0,0,0,0,0,6,0
62925,0.071,14,1,1,0,0,1,0,0,7,1
62925,0.091,11,1,0,0,0,0,0,0,5,0
62925,0.333,6,2,1,0,0,2,4,0,2,0
62925,0.000,3,0,0,0,0,0,1,1,1,0
62925,0.182,11,2,0,0,0,1,1,0,2,1
62925,0.000,5,0,0,0,0,0,2,0,1,0
62925,0.222,9,2,1,0,0,2,2,0,2,0
62925,0.273,11,3,0,0,0,2,1,0,4,0
62925,0.000,8,0,0,0,0,0,1,0,1,0
62925,0.231,13,3,1,0,0,1,0,1,4,0
62925,0.200,10,2,0,0,0,1,0,0,3,1
62925,0.111,9,1,0,0,1,1,2,0,2,0
62925,0.000,1,0,0,0,0,0,1,0,0,0
62925,0.105,19,2,0,0,0,1,4,1,4,1
62925,0.179,28,5,1,0,0,4,4,0,7,0
62925,0.182,33,6,1,0,1,3,3,1,9,1
62925,0.000,2,0,0,0,0,0,0,0,1,0
62925,0.000,4,0,0,0,0,0,0,0,2,0
62925,0.300,10,3,1,0,1,4,0,0,5,0
62925,0.059,17,1,0,0,0,1,4,1,4,1
62925,0.222,18,4,0,0,0,0,5,0,3,0
62925,0.167,12,2,1,0,0,2,0,0,2,0
62925,0.250,8,2,0,0,0,1,1,0,1,0
62925,0.111,9,1,0,0,0,0,1,1,2,1
62925,0.091,22,2,0,0,0,1,4,2,8,1
62925,0.160,50,8,1,0,1,4,6,0,10,1
62925,0.375,8,3,1,0,0,3,1,0,2,0
62925,0.121,33,4,0,0,0,0,3,0,10,1
62925,0.111,27,3,0,0,1,1,5,1,8,1
62925,0.300,20,6,2,0,0,7,3,1,2,0
65514,0.133,15,2,0,0,0,0,2,0,3,0
65514,0.000,7,0,0,0,0,0,0,1,1,1
65514,0.000,3,0,0,0,0,0,0,0,2,0
65514,0.000,1,0,0,0,0,0,0,0,0,0
65514,0.000,3,0,0,0,0,0,0,0,1,1
65514,-,0,0,0,0,0,1,0,0,0,0
65514,0.000,1,0,0,0,0,0,0,0,1,0
65514,0.500,2,1,1,0,0,2,0,0,1,0
65514,0.059,17,1,1,0,0,3,0,1,6,2
65514,0.100,10,1,1,0,0,3,0,0,5,1
65514,0.000,1,0,0,0,0,1,0,0,0,0
65514,0.000,2,0,0,0,0,0,0,0,0,1
65514,0.000,3,0,0,0,0,0,0,1,0,0
65514,0.143,7,1,0,0,0,0,0,0,0,0
65514,-,0,0,0,0,0,0,1,0,0,0
65514,0.000,6,0,0,0,0,0,0,0,4,0
65514,0.000,4,0,0,0,0,0,0,0,3,0
65514,0.143,7,1,0,0,0,0,0,0,1,1
65514,0.500,2,1,1,0,0,2,1,0,1,0
65514,0.000,2,0,0,0,0,0,0,0,2,0
65514,0.200,5,1,0,0,0,0,1,0,1,0
65514,0.000,3,0,0,0,0,0,0,0,1,0
65514,0.000,3,0,0,0,0,0,1,1,1,1
65514,0.250,4,1,1,0,0,2,0,0,0,1
65514,0.000,3,0,0,0,0,0,0,0,0,0
65514,0.200,5,1,0,0,0,0,0,0,0,0
65514,0.000,4,0,0,0,0,1,0,0,2,0
65514,0.100,10,1,0,0,0,0,1,0,5,0
65514,0.100,10,1,1,0,0,2,1,1,2,2
65514,0.083,12,1,0,0,0,1,0,0,2,0
65514,0.000,3,0,0,0,0,1,1,0,1,0
65514,0.111,27,3,1,0,0,2,1,1,7,2
65514,0.091,11,1,0,0,0,1,1,1,2,1
65514,0.125,16,2,1,0,0,2,1,0,4,0
65514,0.000,5,0,0,0,0,0,0,0,3,1
65514,0.231,13,3,1,0,0,2,0,0,1,1
65514,0.000,11,0,0,0,0,0,1,0,6,1
65514,0.000,8,0,0,0,0,1,1,1,2,0
64610,0.327,107,35,6,0,0,0,10,0,21,0
