YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ID,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
2024,67449,김성윤,삼성,중견수,24,9,105 1/3,0,0,32,1,1,1,0,0,0,
2024,52430,김영웅,삼성,3루수,87,76,639 1/3,10,0,62,115,6,0.947,0,0,0,
2024,52430,김영웅,삼성,유격수,38,33,304 2/3,5,0,70,82,24,0.968,0,0,0,
2024,52430,김영웅,삼성,2루수,7,5,35,0,0,9,3,0,1,0,0,0,
2024,53400,김재상,삼성,유격수,1,0,1,0,0,0,2,0,1,0,0,0,
2024,53400,김재상,삼성,3루수,2,0,3,0,0,0,1,0,1,0,0,0,
2024,53400,김재상,삼성,2루수,32,24,205 1/3,2,0,36,63,11,0.98,0,0,0,
2024,65132,김재성,삼성,포수,7,2,29,0,0,20,3,0,1,1,5,1,16.7
2024,65132,김재성,삼성,1루수,1,1,5,1,0,3,0,1,0.75,0,0,0,
2024,65062,김재윤,삼성,투수,65,0,66,0,0,1,10,0,1,0,0,0,
2024,52424,김재혁,삼성,우익수,11,2,23,1,0,5,0,0,0.833,0,0,0,
2024,52424,김재혁,삼성,좌익수,5,2,23,0,0,10,0,0,1,0,0,0,
2024,52424,김재혁,삼성,1루수,4,4,31,0,0,21,4,4,1,0,0,0,
2024,52424,김재혁,삼성,중견수,11,1,27,0,0,6,0,0,1,0,0,0,
2024,50458,김지찬,삼성,2루수,10,0,14,0,0,3,1,0,1,0,0,0,
2024,50458,김지찬,삼성,중견수,117,103,859,3,0,259,0,0,0.989,0,0,0,
2024,62360,김태훈,삼성,투수,56,0,52 1/3,1,1,5,7,1,0.923,0,0,0,
2024,65040,김태훈,삼성,좌익수,3,0,11 2/3,0,0,0,0,0,,0,0,0,
2024,65040,김태훈,삼성,우익수,4,2,20,0,0,6,0,0,1,0,0,0,
2024,61404,김헌곤,삼성,좌익수,65,27,305,0,0,76,0,0,1,0,0,0,
2024,61404,김헌곤,삼성,우익수,48,38,300 1/3,1,0,86,0,0,0.989,0,0,0,
2024,61404,김헌곤,삼성,중견수,5,1,16,0,0,3,0,0,1,0,0,0,
2024,51417,김현준,삼성,좌익수,9,6,50 1/3,0,0,10,0,0,1,0,0,0,
2024,51417,김현준,삼성,중견수,33,12,130 1/3,0,0,48,3,1,1,0,0,0,
2024,51417,김현준,삼성,우익수,40,24,218 1/3,1,0,62,1,0,0.984,0,0,0,
2024,54460,김호진,삼성,2루수,2,0,6,0,0,1,2,0,1,0,0,0,
2024,54460,김호진,삼성,유격수,9,2,26,0,0,2,0,0,1,0,0,0,
2024,54460,김호진,삼성,1루수,1,0,1,0,0,0,0,0,,0,0,0,
2024,54460,김호진,삼성,3루수,12,5,47,0,0,3,10,1,1,0,0,0,
2024,54400,디아즈,삼성,1루수,18,18,151,1,0,121,14,11,0.993,0,0,0,
2024,54443,레예스,삼성,투수,26,26,144,0,0,9,10,1,1,0,0,0,
2024,53404,류승민,삼성,우익수,4,0,7,0,0,3,0,0,1,0,0,0,
2024,62234,류지혁,삼성,3루수,28,19,179 1/3,2,0,20,26,3,0.958,0,0,0,
2024,62234,류지혁,삼성,1루수,13,3,44 2/3,0,0,34,2,3,1,0,0,0,
2024,62234,류지혁,삼성,2루수,74,62,461,5,0,104,114,22,0.978,0,0,0,
2024,54424,맥키넌,삼성,1루수,50,49,423 1/3,4,0,336,33,20,0.989,0,0,0,
2024,54424,맥키넌,삼성,3루수,6,4,36 2/3,1,0,3,3,0,0.857,0,0,0,
2024,75125,박병호,삼성,1루수,63,52,476,4,0,412,43,37,0.991,0,0,0,
2024,77446,백정현,삼성,투수,17,15,78 2/3,0,0,5,11,2,1,0,0,0,
2024,73801,송은범,삼성,투수,9,0,8 1/3,0,0,0,1,0,1,0,0,0,
2024,66406,안주형,삼성,3루수,2,0,3,0,0,1,2,0,1,0,0,0,
2024,66406,안주형,삼성,2루수,73,34,360 1/3,3,0,76,111,22,0.984,0,0,0,
2024,66406,안주형,삼성,유격수,14,8,56 2/3,0,0,17,18,6,1,0,0,0,
2024,54408,양도근,삼성,2루수,9,5,46,0,0,13,16,7,1,0,0,0,
2024,54408,양도근,삼성,3루수,1,0,2,0,0,0,0,0,,0,0,0,
2024,54408,양도근,삼성,유격수,8,2,29,0,0,5,4,1,1,0,0,0,
2024,69403,양우현,삼성,3루수,1,0,2,0,0,1,0,0,1,0,0,0,
2024,69403,양우현,삼성,2루수,5,4,32,0,0,7,11,4,1,0,0,0,
2024,61268,양현,삼성,투수,18,0,13,0,0,0,2,0,1,0,0,0,
2024,75421,오승환,삼성,투수,58,0,55,0,0,1,5,0,1,0,0,0,
2024,69446,원태인,삼성,투수,28,28,159 2/3,2,0,14,26,0,0.952,0,0,0,
2024,54404,육선엽,삼성,투수,11,1,17,0,0,2,0,0,1,0,0,0,
2024,68463,윤정빈,삼성,1루수,7,1,31,0,0,21,1,2,1,0,0,0,
2024,68463,윤정빈,삼성,우익수,49,30,285 1/3,0,0,66,1,0,1,0,0,0,
2024,68463,윤정빈,삼성,좌익수,7,4,31 2/3,0,0,8,0,0,1,0,0,0,
2024,69428,이병헌,삼성,포수,90,44,421 2/3,3,0,341,21,3,0.992,1,33,9,21.4
2024,63960,이상민,삼성,투수,37,0,30,0,0,1,0,1,1,0,0,0,
2024,66409,이성규,삼성,좌익수,10,5,50,0,0,12,0,0,1,0,0,0,
2024,66409,이성규,삼성,1루수,39,21,201 1/3,2,0,173,10,13,0.989,0,0,0,
2024,66409,이성규,삼성,우익수,51,33,294 1/3,3,0,78,2,0,0.964,0,0,0,
2024,66409,이성규,삼성,중견수,27,18,145,1,0,38,0,0,0.974,0,0,0,
2024,50464,이승민,삼성,투수,25,8,47 1/3,0,0,1,5,0,1,0,0,0,
2024,60146,이승현,삼성,투수,60,0,60 1/3,0,0,3,3,0,1,0,0,0,
2024,51454,이승현,삼성,투수,17,17,87 1/3,1,1,6,15,1,0.955,0,0,0,
2024,63492,이재익,삼성,투수,9,0,9 2/3,0,0,1,0,0,1,0,0,0,
2024,52415,이재현,삼성,유격수,107,99,862 1/3,11,0,186,212,43,0.973,0,0,0,
2024,51407,이창용,삼성,1루수,6,4,37,1,0,29,2,3,0.969,0,0,0,
2024,51407,이창용,삼성,3루수,1,1,4,0,0,0,1,0,1,0,0,0,
2024,53455,이호성,삼성,투수,16,12,45,0,0,3,6,0,1,0,0,0,
2024,78352,임창민,삼성,투수,60,0,54 1/3,1,0,1,4,0,0.833,0,0,0,
2024,77927,장필준,삼성,투수,1,0,01월 03일,0,0,0,0,0,,0,0,0,
2024,65586,전병우,삼성,2루수,2,1,7,0,0,3,4,2,1,0,0,0,
2024,65586,전병우,삼성,1루수,3,3,18,1,0,13,0,0,0.929,0,0,0,
2024,65586,전병우,삼성,3루수,48,30,267 1/3,2,0,31,48,10,0.975,0,0,0,
2024,62146,최성훈,삼성,투수,28,0,13,0,0,0,3,0,1,0,0,0,
2024,67421,최지광,삼성,투수,35,0,36 1/3,0,0,2,4,0,1,0,0,0,
2024,68419,최채흥,삼성,투수,14,1,20,2,0,1,2,0,0.6,0,0,0,
2024,68501,최하늘,삼성,투수,27,0,32,0,0,1,2,0,1,0,0,0,
2024,54444,카디네스,삼성,좌익수,1,1,1,0,0,0,0,0,,0,0,0,
2024,54444,카디네스,삼성,우익수,5,4,33 2/3,0,0,9,0,0,1,0,0,0,
2024,54444,카디네스,삼성,중견수,1,0,0,0,0,0,0,0,,0,0,0,
2024,54452,코너,삼성,투수,28,28,160,1,0,7,12,0,0.95,0,0,0,
2024,50430,홍원표,삼성,투수,4,0,6 1/3,0,0,2,3,0,1,0,0,0,
2024,65496,홍정우,삼성,투수,1,0,1,0,0,0,0,0,,0,0,0,
2024,50441,황동재,삼성,투수,15,6,42,1,0,2,6,0,0.889,0,0,0,
2024,62925,강진성,SSG,1루수,2,1,9,0,0,6,1,1,1,0,0,0,
2024,62925,강진성,SSG,좌익수,1,0,3,0,0,1,0,0,1,0,0,0,
2024,51868,고명준,SSG,1루수,92,87,667,5,0,584,42,53,0.992,0,0,0,
2024,51868,고명준,SSG,3루수,1,0,1,0,0,0,0,0,,0,0,0,
2024,72523,고효준,SSG,투수,26,0,22,0,0,1,4,0,1,0,0,0,
2024,77829,김광현,SSG,투수,31,31,162 1/3,1,0,6,17,4,0.958,0,0,0,
2024,62864,김민식,SSG,포수,40,30,264 2/3,0,0,224,16,2,1,5,22,2,8.3
2024,76802,김성현,SSG,3루수,18,10,100 1/3,0,0,8,22,1,1,0,0,0,
2024,76802,김성현,SSG,2루수,40,17,171 2/3,3,0,37,54,14,0.968,0,0,0,
2024,76802,김성현,SSG,유격수,21,12,118,3,0,19,32,11,0.944,0,0,0,
2024,66917,김찬형,SSG,유격수,1,0,3,0,0,2,0,0,1,0,0,0,
2024,66917,김찬형,SSG,3루수,2,1,10,0,0,0,3,0,1,0,0,0,
2024,66917,김찬형,SSG,2루수,2,1,11,0,0,4,1,0,1,0,0,0,
2024,69825,김창평,SSG,우익수,1,1,4,0,0,3,0,0,1,0,0,0,
2024,65343,김택형,SSG,투수,6,0,7,0,0,0,0,0,,0,0,0,
2024,73211,노경은,SSG,투수,77,0,83 2/3,1,0,2,7,0,0.9,0,0,0,
2024,54804,더거,SSG,투수,6,6,22 2/3,1,0,0,2,0,0.667,0,0,0,
2024,62869,문승원,SSG,투수,62,0,60,0,0,2,9,1,1,0,0,0,
2024,64893,박민호,SSG,투수,19,0,22 2/3,0,1,0,1,0,1,0,0,0,
2024,54807,박성빈,SSG,투수,3,0,2 1/3,0,0,0,0,0,,0,0,0,
2024,67893,박성한,SSG,유격수,135,128,1115,23,0,209,332,68,0.959,0,0,0,
2024,50812,박시후,SSG,투수,11,0,14 2/3,0,0,0,4,0,1,0,0,0,
2024,60841,박종훈,SSG,투수,10,9,35,0,0,3,4,1,1,0,0,0,
2024,54805,박지환,SSG,3루수,9,4,38,1,0,2,4,0,0.857,0,0,0,
2024,54805,박지환,SSG,2루수,54,46,406 2/3,7,0,113,129,40,0.972,0,0,0,
2024,69839,백승건,SSG,투수,10,0,9 1/3,0,0,1,0,0,1,0,0,0,
2024,61895,서진용,SSG,투수,51,0,47,1,0,1,5,0,0.857,0,0,0,
2024,53898,송영진,SSG,투수,26,20,99 1/3,0,0,4,10,1,1,0,0,0,
2024,52873,신헌민,SSG,투수,3,0,3,0,0,0,0,0,,0,0,0,
2024,66864,안상현,SSG,유격수,3,1,8,1,0,4,3,2,0.875,0,0,0,
2024,66864,안상현,SSG,2루수,28,22,176,4,0,29,53,9,0.953,0,0,0,
2024,66864,안상현,SSG,3루수,3,0,9,0,0,1,1,0,1,0,0,0,
2024,54833,앤더슨,SSG,투수,24,23,115 2/3,1,0,4,9,1,0.929,0,0,0,
2024,53827,에레디아,SSG,중견수,2,1,14,0,0,3,0,0,1,0,0,0,
2024,53827,에레디아,SSG,좌익수,117,115,975,3,0,211,8,2,0.986,0,0,0,
2024,53825,엘리아스,SSG,투수,22,21,123 2/3,2,2,5,21,3,0.929,0,0,0,
2024,50859,오원석,SSG,투수,29,25,121 2/3,1,0,9,13,2,0.957,0,0,0,
2024,60558,오태곤,SSG,우익수,10,5,50,2,0,16,1,1,0.895,0,0,0,
2024,60558,오태곤,SSG,3루수,2,0,5,0,0,0,2,0,1,0,0,0,
2024,60558,오태곤,SSG,좌익수,12,4,44 2/3,0,0,6,1,0,1,0,0,0,
2024,60558,오태곤,SSG,중견수,14,7,56,0,0,9,0,0,1,0,0,0,
2024,60558,오태곤,SSG,1루수,89,42,478 2/3,2,0,427,34,46,0.996,0,0,0,
2024,64861,이건욱,SSG,투수,10,2,19,0,0,2,3,0,1,0,0,0,
2024,52868,이기순,SSG,투수,10,2,19 2/3,0,0,0,1,0,1,0,0,0,
2024,53892,이로운,SSG,투수,62,0,56,0,0,1,3,0,1,0,0,0,
2024,79456,이지영,SSG,포수,117,105,914 2/3,7,1,919,61,9,0.993,2,87,26,23
2024,51895,장지훈,SSG,투수,18,0,21 1/3,0,0,1,3,0,1,0,0,0,
2024,50820,전의산,SSG,1루수,23,14,114,2,0,91,9,9,0.98,0,0,0,
2024,66858,정동윤,SSG,투수,3,0,1 2/3,0,0,0,0,0,,0,0,0,
2024,54812,정준재,SSG,유격수,3,1,5 2/3,0,0,1,3,0,1,0,0,0,
2024,54812,정준재,SSG,2루수,57,47,384 2/3,3,0,82,139,26,0.987,0,0,0,
2024,54812,정준재,SSG,3루수,18,8,85 2/3,0,0,6,14,1,1,0,0,0,
2024,54815,정현승,SSG,우익수,12,3,40,0,0,5,0,0,1,0,0,0,
2024,54815,정현승,SSG,좌익수,5,2,23,0,0,4,0,0,1,0,0,0,
2024,54815,정현승,SSG,중견수,4,3,23,0,0,6,0,0,1,0,0,0,
2024,51897,조병현,SSG,투수,76,0,73,2,0,6,2,0,0.8,0,0,0,
2024,51865,조형우,SSG,포수,19,9,90 1/3,1,1,79,6,1,0.988,4,10,3,23.1
2024,69802,최경모,SSG,유격수,9,2,20,1,0,0,2,0,0.667,0,0,0,
2024,69802,최경모,SSG,3루수,19,5,60,2,0,4,7,0,0.846,0,0,0,
2024,69802,최경모,SSG,2루수,20,4,72 2/3,1,0,10,26,3,0.973,0,0,0,
2024,68856,최민준,SSG,투수,32,0,39 1/3,1,0,3,5,1,0.889,0,0,0,
2024,65157,최민창,SSG,우익수,3,0,4,0,0,1,0,0,1,0,0,0,
2024,65157,최민창,SSG,좌익수,2,0,3,0,0,0,0,0,,0,0,0,
2024,65157,최민창,SSG,중견수,1,0,1,0,0,1,0,0,1,0,0,0,
2024,68805,최상민,SSG,우익수,20,0,32 2/3,0,0,6,1,0,1,0,0,0,
2024,68805,최상민,SSG,중견수,14,1,26,0,0,16,1,0,1,0,0,0,
2024,68805,최상민,SSG,좌익수,4,0,5,0,0,1,0,0,1,0,0,0,
2024,75847,최정,SSG,3루수,121,116,954 2/3,13,0,57,169,17,0.946,0,0,0,
2024,75847,최정,SSG,1루수,1,0,1,0,0,0,0,0,,0,0,0,
2024,68868,최준우,SSG,3루수,4,0,6,0,0,1,3,0,1,0,0,0,
2024,68868,최준우,SSG,2루수,10,6,47,2,0,10,13,2,0.92,0,0,0,
2024,50854,최지훈,SSG,중견수,119,113,989 2/3,7,0,237,5,2,0.972,0,0,0,
2024,54803,최현석,SSG,투수,2,0,02월 03일,0,0,0,0,0,,0,0,0,
2024,51817,추신수,SSG,우익수,6,5,35,0,0,7,0,0,1,0,0,0,
2024,69813,하재훈,SSG,우익수,47,33,301 1/3,5,0,49,2,0,0.911,0,0,0,
2024,69813,하재훈,SSG,중견수,24,19,160,0,0,37,1,0,1,0,0,0,
2024,69813,하재훈,SSG,좌익수,29,21,205,2,0,42,2,0,0.957,0,0,0,
2024,68092,한두솔,SSG,투수,69,0,59 1/3,1,0,2,5,0,0.875,0,0,0,
2024,62895,한유섬,SSG,우익수,101,97,802 2/3,6,0,164,0,0,0.965,0,0,0,
2024,62895,한유섬,SSG,좌익수,3,2,11,1,0,1,0,0,0.5,0,0,0,
2025,63123,강승호,두산,3루수,30,29,244,5,0,24,53,5,0.939,0,0,0,
2025,63123,강승호,두산,2루수,34,29,253 1/3,1,0,71,75,17,0.993,0,0,0,
2025,63123,강승호,두산,1루수,60,33,331,3,0,293,25,30,0.991,0,0,0,
2025,72523,고효준,두산,투수,45,0,21,0,0,0,3,0,1,0,0,0,
2025,68220,곽빈,두산,투수,19,19,109 1/3,1,0,4,12,1,0.941,0,0,0,
2025,66112,김기연,두산,포수,88,48,492 1/3,4,1,402,22,4,0.991,4,47,11,19
2025,69238,김대한,두산,우익수,3,1,11,0,0,2,0,0,1,0,0,0,
2025,69238,김대한,두산,중견수,7,3,31 2/3,0,0,11,0,0,1,0,0,0,
2025,69238,김대한,두산,좌익수,8,4,34 1/3,1,0,11,0,0,0.917,0,0,0,
2025,52267,김동준,두산,1루수,1,0,3,1,0,3,0,1,0.75,0,0,0,
2025,52267,김동준,두산,중견수,1,0,2,0,0,0,0,0,,0,0,0,
2025,52267,김동준,두산,우익수,4,0,9,0,0,0,0,0,,0,0,0,
2025,52267,김동준,두산,좌익수,11,9,67,0,0,11,1,0,1,0,0,0,
2025,67246,김명신,두산,투수,8,0,8 1/3,0,0,1,1,0,1,0,0,0,
2025,68200,김민규,두산,투수,7,1,9 2/3,0,0,0,1,0,1,0,0,0,
2025,53554,김민석,두산,1루수,35,24,206 1/3,4,0,214,10,20,0.982,0,0,0,
2025,53554,김민석,두산,좌익수,51,36,285 1/3,2,0,62,2,1,0.97,0,0,0,
2025,53554,김민석,두산,중견수,3,0,4,0,0,0,0,0,,0,0,0,
2025,53554,김민석,두산,우익수,1,0,1,0,0,0,0,0,,0,0,0,
2025,65269,김민혁,두산,1루수,8,5,35,0,0,32,1,5,1,0,0,0,
2025,53262,김유성,두산,투수,7,4,17 1/3,0,1,0,1,0,1,0,0,0,
2025,63257,김인태,두산,좌익수,47,34,261 1/3,1,0,62,1,1,0.984,0,0,0,
2025,63257,김인태,두산,우익수,8,0,11,0,0,3,0,0,1,0,0,0,
2025,74206,김재호,두산,유격수,1,1,02월 03일,0,0,0,0,0,,0,0,0,
2025,78224,김재환,두산,좌익수,37,35,256 1/3,0,0,56,1,1,1,0,0,0,
2025,68830,김정우,두산,투수,18,0,21,0,0,1,4,0,1,0,0,0,
2025,55226,김준상,두산,2루수,7,4,37,0,0,4,11,2,1,0,0,0,
2025,55226,김준상,두산,유격수,1,0,1,0,0,0,0,0,,0,0,0,
2025,54263,김택연,두산,투수,64,0,66 1/3,2,0,0,3,0,0.6,0,0,0,
2025,55221,김한중,두산,투수,2,0,2,0,0,0,0,0,,0,0,0,
2025,68269,김호준,두산,투수,19,0,10 2/3,1,0,4,1,0,0.833,0,0,0,
2025,54219,류현준,두산,포수,10,3,35 2/3,1,0,27,1,0,0.966,0,4,0,0
2025,64468,박계범,두산,유격수,28,12,118 2/3,4,0,14,33,4,0.922,0,0,0,
2025,64468,박계범,두산,3루수,29,10,121 1/3,3,0,8,23,3,0.912,0,0,0,
2025,64468,박계범,두산,1루수,6,3,26,0,0,23,1,1,1,0,0,0,
2025,64468,박계범,두산,2루수,30,22,191,2,0,45,59,11,0.981,0,0,0,
2025,53204,박민준,두산,포수,7,0,10 2/3,0,0,7,0,0,1,2,2,0,0
2025,51298,박성재,두산,포수,3,0,4 1/3,0,0,4,1,0,1,0,0,1,100
2025,51298,박성재,두산,1루수,2,2,13,0,0,8,0,1,1,0,0,0,
2025,68249,박신지,두산,투수,54,0,60,0,0,2,7,0,1,0,0,0,
2025,65639,박정수,두산,투수,29,0,26 1/3,0,1,4,8,0,1,0,0,0,
2025,55252,박준순,두산,3루수,54,50,445 1/3,19,0,30,95,12,0.868,0,0,0,
2025,55252,박준순,두산,유격수,4,1,16,1,0,3,6,3,0.9,0,0,0,
2025,55252,박준순,두산,2루수,29,22,182 2/3,4,0,44,55,13,0.961,0,0,0,
2025,66928,박준영,두산,유격수,38,34,287,8,0,54,75,20,0.942,0,0,0,
2025,66928,박준영,두산,3루수,2,0,2 1/3,0,0,1,0,0,1,0,0,0,
2025,50204,박지훈,두산,유격수,5,1,18,1,0,2,5,1,0.875,0,0,0,
2025,50204,박지훈,두산,중견수,2,0,2,0,0,0,0,0,,0,0,0,
2025,50204,박지훈,두산,3루수,15,9,88 1/3,1,0,11,12,1,0.958,0,0,0,
2025,50204,박지훈,두산,1루수,9,1,20,0,0,8,1,3,1,0,0,0,
2025,67266,박치국,두산,투수,73,0,62 1/3,1,0,3,10,1,0.929,0,0,0,
2025,51203,안재석,두산,2루수,1,0,3 2/3,0,0,0,2,0,1,0,0,0,
2025,51203,안재석,두산,1루수,1,1,7,0,0,8,0,0,1,0,0,0,
2025,51203,안재석,두산,3루수,2,2,16,0,0,1,3,1,1,0,0,0,
2025,51203,안재석,두산,유격수,18,18,156,1,0,23,46,16,0.986,0,0,0,
2025,64153,양석환,두산,1루수,69,68,579 2/3,4,0,525,45,44,0.993,0,0,0,
2025,76232,양의지,두산,포수,94,92,726,5,2,636,49,5,0.993,6,49,17,25.8
2025,55215,양재훈,두산,투수,19,0,23 1/3,0,0,0,0,0,,0,0,0,
2025,54205,여동건,두산,3루수,1,0,2,0,0,0,1,0,1,0,0,0,
2025,54205,여동건,두산,2루수,10,4,47 1/3,1,0,12,19,5,0.969,0,0,0,
2025,50208,오명진,두산,유격수,17,15,129 1/3,2,0,28,39,3,0.971,0,0,0,
2025,50208,오명진,두산,2루수,69,55,488,7,0,127,161,38,0.976,0,0,0,
2025,50208,오명진,두산,3루수,21,17,146,1,0,11,27,3,0.974,0,0,0,
2025,50208,오명진,두산,1루수,5,2,19 2/3,0,0,13,4,2,1,0,0,0,
2025,52202,윤태호,두산,투수,10,1,17 1/3,0,0,1,1,0,1,0,0,0,
2025,69205,이교훈,두산,투수,10,0,7 2/3,0,0,1,1,1,1,0,0,0,
2025,52204,이병헌,두산,투수,22,0,13,0,0,1,3,0,1,0,0,0,
2025,55224,이선우,두산,1루수,2,0,2,0,0,3,1,0,1,0,0,0,
2025,55224,이선우,두산,유격수,3,2,12 1/3,1,0,3,2,0,0.833,0,0,0,
2025,55224,이선우,두산,2루수,3,1,13,0,0,5,4,1,1,0,0,0,
2025,66291,이영하,두산,투수,73,0,66 2/3,2,3,3,17,0,0.909,0,0,0,
2025,67207,이유찬,두산,중견수,3,3,17,0,0,2,0,0,1,0,0,0,
2025,67207,이유찬,두산,유격수,67,60,541,8,0,90,161,35,0.969,0,0,0,
2025,67207,이유찬,두산,우익수,3,1,13,0,0,3,0,0,1,0,0,0,
2025,67207,이유찬,두산,3루수,3,1,2 2/3,0,0,0,0,0,,0,0,0,
2025,67207,이유찬,두산,2루수,11,7,64,0,0,18,20,5,1,0,0,0,
2025,67207,이유찬,두산,좌익수,7,4,40,0,0,11,0,0,1,0,0,0,
2025,54236,임종성,두산,3루수,32,26,212,2,0,22,33,3,0.965,0,0,0,
2025,63202,장승현,두산,포수,4,1,11,0,0,10,1,0,1,0,1,0,0
2025,55239,잭로그,두산,투수,30,29,176,0,0,6,18,1,1,0,0,0,
2025,54214,전다민,두산,우익수,1,0,2,0,0,0,0,0,,0,0,0,
2025,54214,전다민,두산,중견수,7,0,17,1,0,6,0,0,0.857,0,0,0,
2025,54214,전다민,두산,좌익수,9,0,18 1/3,0,0,2,0,0,1,0,0,0,
2025,79231,정수빈,두산,중견수,131,128,1077 1/3,3,0,262,4,2,0.989,0,0,0,
2025,50211,제환유,두산,투수,6,3,16 1/3,0,0,1,4,0,1,0,0,0,
2025,66209,조수행,두산,우익수,13,5,53,0,0,16,0,0,1,0,0,0,
2025,66209,조수행,두산,중견수,31,8,114 1/3,1,0,40,1,1,0.976,0,0,0,
2025,66209,조수행,두산,좌익수,65,11,203 1/3,0,0,54,1,0,1,0,0,0,
2025,52208,천현재,두산,중견수,1,1,7,0,0,0,0,0,,0,0,0,
2025,55268,최민석,두산,투수,17,15,77 2/3,1,0,7,4,0,0.917,0,0,0,
2025,51264,최승용,두산,투수,23,23,116 1/3,1,0,2,12,0,0.933,0,0,0,
2025,67263,최원준,두산,투수,47,16,107,2,3,4,12,1,0.889,0,0,0,
2025,50206,최종인,두산,투수,3,0,1 2/3,0,0,0,0,0,,0,0,0,
2025,53259,최준호,두산,투수,9,3,16,0,0,0,1,0,1,0,0,0,
2025,52206,최지강,두산,투수,39,0,32 2/3,1,0,0,6,0,0.857,0,0,0,
2025,68362,추재현,두산,중견수,1,0,1,0,0,0,0,0,,0,0,0,
2025,68362,추재현,두산,우익수,8,5,44 2/3,0,0,6,0,0,1,0,0,0,
2025,68362,추재현,두산,1루수,2,1,6 1/3,0,0,9,1,0,1,0,0,0,
2025,68362,추재현,두산,좌익수,16,11,113 2/3,0,0,31,0,0,1,0,0,0,
2025,55208,케이브,두산,1루수,1,0,1,0,0,1,0,0,1,0,0,0,
2025,55208,케이브,두산,우익수,132,131,1127 1/3,2,0,228,6,0,0.992,0,0,0,
2025,55208,케이브,두산,중견수,2,1,6 2/3,0,0,2,0,0,1,0,0,0,
2025,55257,콜어빈,두산,투수,28,28,144 2/3,2,0,6,26,4,0.941,0,0,0,
2025,61643,홍건희,두산,투수,20,0,16,0,0,1,3,0,1,0,0,0,
2025,55267,홍민규,두산,투수,20,2,33 1/3,0,1,2,3,0,1,0,0,0,
2025,66233,홍성호,두산,1루수,5,4,30,0,0,25,1,2,1,0,0,0,
2025,66233,홍성호,두산,좌익수,1,0,01월 03일,0,0,0,0,0,,0,0,0,
2025,66233,홍성호,두산,우익수,1,1,8,1,0,3,0,0,0.75,0,0,0,
2025,50705,강재민,한화,투수,4,0,4,0,0,0,1,0,1,0,0,0,
2025,52769,권광민,한화,1루수,6,1,20 1/3,0,0,17,1,1,1,0,0,0,
2025,52769,권광민,한화,좌익수,1,0,1,0,0,0,0,0,,0,0,0,
2025,52769,권광민,한화,우익수,1,1,3,0,0,0,0,0,,0,0,0,
2025,55764,권민규,한화,투수,5,0,5 1/3,0,0,0,1,0,1,0,0,0,
2025,51715,김기중,한화,투수,5,2,14 2/3,0,0,0,1,0,1,0,0,0,
2025,65769,김범수,한화,투수,73,0,48,1,0,4,6,2,0.909,0,0,0,
2025,53754,김서현,한화,투수,69,0,66,0,0,0,9,0,1,0,0,0,
2025,50711,김승일,한화,투수,5,0,2 2/3,0,0,0,0,0,,0,0,0,
2025,66715,김인환,한화,1루수,6,4,34 1/3,2,0,30,6,5,0.947,0,0,0,
2025,63765,김종수,한화,투수,63,0,63 2/3,0,0,4,5,1,1,0,0,0,
2025,66704,김태연,한화,1루수,56,26,294,3,0,249,27,21,0.989,0,0,0,
2025,66704,김태연,한화,좌익수,30,23,178 1/3,1,0,30,1,0,0.969,0,0,0,
2025,66704,김태연,한화,우익수,35,23,198 2/3,1,0,49,5,2,0.982,0,0,0,
2025,69737,노시환,한화,3루수,143,143,1262 1/3,17,0,99,218,17,0.949,0,0,0,
2025,76715,류현진,한화,투수,26,26,139 1/3,3,0,1,18,1,0.864,0,0,0,
2025,55703,리베라토,한화,중견수,58,58,479,3,0,125,7,1,0.978,0,0,0,
2025,52701,문동주,한화,투수,24,23,121,1,0,5,11,0,0.941,0,0,0,
2025,53764,문현빈,한화,중견수,4,1,14,0,0,3,1,0,1,0,0,0,
2025,53764,문현빈,한화,좌익수,105,104,876 1/3,3,0,137,8,0,0.98,0,0,0,
2025,53764,문현빈,한화,3루수,1,0,1,0,0,0,0,0,,0,0,0,
2025,53764,문현빈,한화,2루수,1,0,1,0,0,0,1,1,1,0,0,0,
2025,67703,박상원,한화,투수,74,0,66 2/3,1,0,7,9,1,0.941,0,0,0,
2025,50709,박정현,한화,3루수,1,0,1,0,0,0,0,0,,0,0,0,
2025,52731,박준영,한화,투수,1,1,5,0,0,0,0,0,,0,0,0,
2025,77532,손아섭,한화,우익수,46,42,314,0,0,68,0,0,1,0,0,0,
2025,77532,손아섭,한화,좌익수,12,8,47,0,0,15,1,1,1,0,0,0,
2025,64006,심우준,한화,유격수,91,81,685,7,0,140,201,40,0.98,0,0,0,
2025,79608,안치홍,한화,2루수,12,11,81,1,0,15,28,5,0.977,0,0,0,
2025,79608,안치홍,한화,1루수,1,1,6,0,0,4,0,0,1,0,0,0,
2025,65056,엄상백,한화,투수,28,16,80 2/3,1,1,3,7,0,0.909,0,0,0,
2025,54755,와이스,한화,투수,30,30,178 2/3,1,0,3,20,0,0.958,0,0,0,
2025,54702,원종혁,한화,투수,2,0,1 2/3,0,0,0,0,0,,0,0,0,
2025,69766,유로결,한화,중견수,4,0,13,0,0,2,1,0,1,0,0,0,
2025,69766,유로결,한화,좌익수,1,0,3,0,0,0,0,0,,0,0,0,
