GAME_ID,PLAYER_ID,GAME_DATE,OPPONENT,ROLE,RESULT,ERA1,TBF,IP,H,HR,BB,HBP,SO,R,ER,ERA2
20250920NCHT0,52902,2025-09-20,KIA,구원,패,54,5,,1,0,3,0,1,2,2,7.71
20250929NCHT0,52902,2025-09-29,KIA,구원,,0,3,1,0,0,0,0,3,0,0,5.4
20251001NCLG0,52902,2025-10-01,LG,구원,,0,1,,0,0,0,0,0,0,0,4.91
20251004SKNC0,52902,2025-10-04,SSG,구원,,0,3,1,0,0,0,0,1,0,0,3.86
20250528WOHT0,55382,2025-05-28,KIA,구원,,18,7,1,2,0,1,0,0,3,2,18
20250603WOLT0,55382,2025-06-03,롯데,구원,,54,5,,2,0,2,0,0,2,2,27
20250729WOSK0,55382,2025-07-29,SSG,구원,,0,4,1,0,0,1,0,1,0,0,15.43
20250803LTWO0,55382,2025-08-03,롯데,구원,,40.5,12,1.33,6,0,1,1,2,6,6,24.55
20250326HHLG0,61101,2025-03-26,한화,선발,승,0,30,9,2,0,2,0,5,0,0,0
20250403LGKT0,61101,2025-04-03,KT,선발,승,1.59,25,5.66,7,0,3,0,5,1,1,0.61
20250410LGWO0,61101,2025-04-10,키움,선발,승,1.29,26,7,5,1,0,0,5,1,1,0.83
20250416SSLG0,61101,2025-04-16,삼성,선발,승,3,26,6,7,0,1,0,4,2,2,1.3
20250422NCLG0,61101,2025-04-22,NC,선발,,6,28,6,8,1,2,0,4,4,4,2.14
20250427LGHT0,61101,2025-04-27,KIA,선발,패,4.5,25,6,7,1,1,0,6,3,3,2.5
20250503SKLG0,61101,2025-05-03,SSG,선발,승,1.5,22,6,4,0,3,0,3,1,1,2.36
20250510LGSS1,61101,2025-05-10,삼성,선발,승,0,25,6,2,0,5,0,5,1,0,2.09
20250515WOLG0,61101,2025-05-15,키움,선발,승,1.29,26,7,4,0,0,2,6,1,1,1.99
20250521LGLT0,61101,2025-05-21,롯데,선발,,9.64,25,4.66,11,0,2,0,1,5,5,2.56
20250527HHLG0,61101,2025-05-27,한화,선발,승,1.29,26,7,5,0,2,0,7,1,1,2.43
20250601SSLG0,61101,2025-06-01,삼성,선발,,5.4,23,5,7,0,1,0,4,3,3,2.63
20250607LGWO0,61101,2025-06-07,키움,선발,패,5.4,20,5,6,0,1,0,1,3,3,2.8
20250614LGHH0,61101,2025-06-14,한화,선발,,0,22,6,2,0,2,1,3,0,0,2.61
20250626LGKT0,61101,2025-06-26,KT,선발,,3.6,21,5,5,1,1,1,3,2,2,2.66
20250702LGLT0,61101,2025-07-02,롯데,선발,패,6.35,23,5.66,5,1,1,0,5,5,4,2.88
20250708WOLG0,61101,2025-07-08,키움,선발,,3,24,6,6,1,1,0,5,3,2,2.88
20250720LTLG0,61101,2025-07-20,롯데,선발,,3.18,27,5.66,8,0,2,0,1,2,2,2.9
20250726LGOB0,61101,2025-07-26,두산,선발,,3,27,6,8,0,2,0,4,2,2,2.9
20250801LGSS0,61101,2025-08-01,삼성,선발,승,3,25,6,6,0,1,1,5,2,2,2.91
20250808HHLG0,61101,2025-08-08,한화,선발,,1.29,28,7,8,0,0,0,3,1,1,2.82
20250817LGSK0,61101,2025-08-17,SSG,선발,승,0,22,6,4,0,1,0,4,0,0,2.69
20250823LGHT0,61101,2025-08-23,KIA,선발,승,3.18,29,5.66,7,0,3,1,3,2,2,2.71
20250829WOLG0,61101,2025-08-29,키움,선발,패,3.6,24,5,7,0,1,0,3,3,2,2.74
20250907SKLG0,61101,2025-09-07,SSG,선발,패,7.2,23,5,6,1,1,0,4,5,4,2.89
20250913HTLG0,61101,2025-09-13,KIA,선발,패,3,26,6,8,2,0,0,5,3,2,2.9
20250929LGHH0,61101,2025-09-29,한화,선발,패,7.2,22,5,8,0,1,0,3,5,4,3.03
20250323WOSS0,78352,2025-03-23,키움,구원,,0,4,1,1,0,0,0,0,0,0,0
20250327NCSS0,78352,2025-03-27,NC,구원,,0,5,1.33,1,0,0,0,0,1,0,0
20250330SSOB0,78352,2025-03-30,두산,구원,홀,0,4,1,0,0,1,0,1,0,0,0
20250405HHSS0,78352,2025-04-05,한화,구원,,40.5,5,,3,2,0,0,1,3,3,6.75
20250409SKSS0,78352,2025-04-09,SSG,구원,,0,4,,2,0,0,0,1,0,0,5.79
20250410SKSS0,78352,2025-04-10,SSG,구원,,0,5,,0,0,2,0,1,0,0,5.06
20250417SSLG0,78352,2025-04-17,LG,구원,,27,3,,1,1,1,0,0,1,1,6.35
20250418LTSS0,78352,2025-04-18,롯데,구원,,4.5,7,2,2,1,0,0,0,1,1,5.87
20250523HTSS0,78352,2025-05-23,KIA,구원,,0,7,1.66,0,0,1,1,0,0,0,4.82
20250529LTSS0,78352,2025-05-29,롯데,구원,홀,0,3,,1,0,1,0,0,0,0,4.66
20250601SSLG0,78352,2025-06-01,LG,구원,승,0,1,,0,0,0,0,0,0,0,4.5
20250603SSSK0,78352,2025-06-03,SSG,구원,,0,2,0,1,0,1,0,0,0,0,4.5
20250607NCSS0,78352,2025-06-07,NC,구원,,0,2,0,2,0,0,0,0,1,1,5.4
20250921SSKT0,78352,2025-09-21,KT,구원,,9,4,1,2,1,0,0,0,1,1,5.73
20250925WOSS0,78352,2025-09-25,키움,구원,,0,4,1,1,0,0,0,1,0,0,5.25
20251004SSHT0,78352,2025-10-04,KIA,구원,,0,3,1,0,0,0,0,1,0,0,4.85
20250511HTSK1,50641,2025-05-11,SSG,구원,,0,6,2,0,0,1,0,1,0,0,0
20250514LTHT0,50641,2025-05-14,롯데,구원,,18,5,1,3,1,0,0,1,2,2,6
20250518OBHT0,50641,2025-05-18,두산,구원,,0,2,0,0,0,2,0,0,0,0,6
20250404HTLG0,63950,2025-04-04,KIA,구원,,0,3,1,0,0,0,0,1,0,0,0
20250406HTLG0,63950,2025-04-06,KIA,구원,,0,3,1,0,0,0,0,2,0,0,0
20250411OBLG0,63950,2025-04-11,두산,구원,세,0,3,1,0,0,0,0,0,0,0,0
20250412OBLG0,63950,2025-04-12,두산,구원,,0,3,1,1,0,0,0,0,0,0,0
20250415SSLG0,63950,2025-04-15,삼성,구원,세,0,4,1,0,0,2,0,0,0,0,0
20250420LGSK0,63950,2025-04-20,SSG,구원,,6.75,6,1.33,2,1,0,0,4,1,1,1.42
20250422NCLG0,63950,2025-04-22,NC,구원,패,9,6,1,3,0,0,0,0,1,1,2.45
20250423NCLG0,63950,2025-04-23,NC,구원,세,0,5,1,1,0,1,0,0,0,0,2.16
20250425LGHT0,63950,2025-04-25,KIA,구원,세,0,4,1,1,0,0,0,1,0,0,1.93
20250502SKLG0,63950,2025-05-02,SSG,구원,,0,3,1,0,0,0,0,0,0,0,1.74
20250503SKLG0,63950,2025-05-03,SSG,구원,세,0,4,1,1,0,0,0,2,0,0,1.59
20250506LGOB0,63950,2025-05-06,두산,구원,,0,5,1,1,0,1,0,1,0,0,1.46
20250510LGSS1,63950,2025-05-10,삼성,구원,세,0,3,1,0,0,0,0,0,0,0,1.35
20250510LGSS2,63950,2025-05-10,삼성,구원,세,0,5,1,1,0,0,1,2,0,0,1.26
20250511LGSS0,63950,2025-05-11,삼성,구원,세,0,3,1,1,0,0,0,1,0,0,1.17
20250607LGWO0,63950,2025-06-07,키움,구원,,0,3,1,0,0,0,0,1,0,0,1.1
20250611SKLG0,63950,2025-06-11,SSG,구원,세,0,7,1.33,2,0,1,0,1,0,0,1.02
20250614LGHH0,63950,2025-06-14,한화,구원,,54,5,,4,0,0,0,1,2,2,2
20250615LGHH0,63950,2025-06-15,한화,구원,,0,4,1,1,0,0,0,0,0,0,1.89
20250617NCLG0,63950,2025-06-17,NC,구원,,9,7,1,2,0,0,2,1,1,1,2.25
20250618NCLG0,63950,2025-06-18,NC,구원,,13.5,4,,2,0,0,0,0,1,1,2.61
20250622OBLG0,63950,2025-06-22,두산,구원,,0,4,1,1,0,0,0,2,0,0,2.49
20250624LGKT0,63950,2025-06-24,KT,구원,,0,2,,0,0,1,0,0,0,0,2.45
20250627HTLG0,63950,2025-06-27,KIA,구원,홀,0,3,,2,0,0,0,0,0,0,2.42
20250628HTLG0,63950,2025-06-28,KIA,구원,,0,6,1.33,1,0,1,0,2,0,0,2.28
20250701LGLT0,63950,2025-07-01,롯데,구원,홀,13.5,4,,1,0,0,1,0,1,1,2.59
20250703LGLT0,63950,2025-07-03,롯데,구원,패,27,4,,1,0,1,0,0,2,1,2.92
20250705LGSS0,63950,2025-07-05,삼성,구원,,9,5,1,3,1,0,0,0,1,1,3.16
20250709WOLG0,63950,2025-07-09,키움,구원,,0,4,1,1,0,0,0,0,0,0,3.04
20250710WOLG0,63950,2025-07-10,키움,구원,,0,8,2.66,0,0,0,0,2,0,0,2.76
20250719LTLG0,63950,2025-07-19,롯데,구원,,0,4,1,1,0,1,0,0,0,0,2.67
20250722LGHT0,63950,2025-07-22,KIA,구원,승,0,3,,1,0,0,0,1,0,0,2.61
20250723LGHT0,63950,2025-07-23,KIA,구원,승,0,7,2,2,0,0,0,3,0,0,2.45
20250725LGOB0,63950,2025-07-25,두산,구원,승,0,3,1,0,0,0,0,1,0,0,2.38
20250726LGOB0,63950,2025-07-26,두산,구원,세,0,5,1.33,0,0,1,0,0,0,0,2.29
20250729KTLG0,63950,2025-07-29,KT,구원,,0,4,1,1,0,0,0,0,0,0,2.23
20250801LGSS0,63950,2025-08-01,삼성,구원,홀,0,5,,2,0,1,0,1,0,0,2.19
20250802LGSS0,63950,2025-08-02,삼성,구원,,0,3,,1,0,0,0,0,0,0,2.15
20250806OBLG0,63950,2025-08-06,두산,구원,,27,5,,2,1,1,0,1,2,2,2.58
20250808HHLG0,63950,2025-08-08,한화,구원,,0,3,1,0,0,0,0,1,0,0,2.52
20250810HHLG0,63950,2025-08-10,한화,구원,패,0,2,0,1,0,1,0,0,2,2,2.97
20250815LGSK0,63950,2025-08-15,SSG,구원,홀,0,5,,2,0,1,0,1,0,0,2.93
20250817LGSK0,63950,2025-08-17,SSG,구원,,27,4,,3,1,0,0,0,1,1,3.12
20250819LTLG0,63950,2025-08-19,롯데,구원,,27,5,,3,0,0,0,1,2,2,3.51
20250821LTLG0,63950,2025-08-21,롯데,구원,,0,3,,1,0,1,0,0,0,0,3.46
20250824LGHT0,63950,2025-08-24,KIA,구원,홀,0,5,1,2,0,0,0,1,0,0,3.38
20250826LGNC0,63950,2025-08-26,NC,구원,,0,4,1.33,0,0,0,0,0,0,0,3.27
20250828LGNC0,63950,2025-08-28,NC,구원,,0,3,1,1,0,0,0,0,0,0,3.2
20250829WOLG0,63950,2025-08-29,키움,구원,,0,4,1,1,0,0,0,0,0,0,3.13
20250831WOLG0,63950,2025-08-31,키움,구원,,0,4,1,1,0,0,0,2,1,0,3.06
20250904LGKT0,63950,2025-09-04,KT,구원,,0,4,0,1,0,2,0,0,3,2,3.45
20250907SKLG0,63950,2025-09-07,SSG,구원,,0,4,,2,0,1,0,0,0,0,3.42
20250909LGWO0,63950,2025-09-09,키움,구원,,0,3,0,2,0,1,0,0,3,3,3.99
20250924LGNC0,63950,2025-09-24,NC,구원,,0,4,1,1,0,0,0,0,0,0,3.91
20250929LGHH0,63950,2025-09-29,한화,구원,,0,4,1,0,0,0,1,1,0,0,3.83
20251001NCLG0,63950,2025-10-01,NC,구원,,81,4,,1,0,2,0,0,3,3,4.35
20250323OBSK0,55239,2025-03-23,SSG,선발,패,6,26,6,7,0,2,0,5,4,4,6
20250329SSOB0,55239,2025-03-29,삼성,선발,패,6,25,6,5,0,3,0,8,4,4,6
20250404OBLT0,55239,2025-04-04,롯데,선발,승,4.5,26,6,7,0,2,0,6,3,3,5.5
20250410HHOB0,55239,2025-04-10,한화,선발,패,6.35,24,5.66,6,0,2,0,7,4,4,5.7
20250420HTOB0,55239,2025-04-20,KIA,선발,,0,20,5,2,0,3,0,4,0,0,4.71
20250426LTOB0,55239,2025-04-26,롯데,선발,,2.57,28,7,7,0,1,0,10,2,2,4.29
20250502OBSS0,55239,2025-05-02,삼성,선발,,0,22,6,2,0,1,2,2,1,0,3.67
20250507LGOB0,55239,2025-05-07,LG,선발,승,2.57,27,7,5,0,1,0,7,2,2,3.51
20250514OBHH0,55239,2025-05-14,한화,선발,,0,12,3.33,2,0,0,0,5,0,0,3.29
20250520SKOB0,55239,2025-05-20,SSG,선발,패,2.57,30,7,4,0,2,1,5,4,2,3.2
20250525NCOB0,55239,2025-05-25,NC,선발,승,4.5,28,6,5,0,2,2,6,3,3,3.32
20250531OBWO0,55239,2025-05-31,키움,선발,패,1.29,23,7,2,1,1,0,7,1,1,3.13
20250606LTOB0,55239,2025-06-06,롯데,선발,승,0,23,6,2,0,0,1,4,0,0,2.88
20250612OBHH0,55239,2025-06-12,한화,선발,패,4.05,28,6.66,7,1,0,3,2,3,3,2.98
20250619OBSS0,55239,2025-06-19,삼성,선발,,12.6,25,5,6,2,3,1,6,7,7,3.51
20250628OBNC0,55239,2025-06-28,NC,선발,,1.29,26,7,6,1,1,0,4,1,1,3.35
20250704KTOB0,55239,2025-07-04,KT,선발,패,6.75,22,4,5,0,4,0,1,5,3,3.49
20250710OBLT0,55239,2025-07-10,롯데,선발,승,0,28,8,4,0,3,0,3,0,0,3.23
20250722HHOB0,55239,2025-07-22,한화,선발,패,1.29,27,7,5,1,1,0,2,1,1,3.11
20250727LGOB0,55239,2025-07-27,LG,선발,,7.5,25,6,7,1,0,0,3,5,5,3.33
20250802SKOB0,55239,2025-08-02,SSG,선발,승,0,23,5,6,1,1,0,4,4,0,3.2
20250808OBWO0,55239,2025-08-08,키움,선발,승,2.57,27,7,4,0,2,1,8,2,2,3.16
20250815HTOB0,55239,2025-08-15,KIA,선발,,5.06,28,5.33,11,0,0,0,7,4,3,3.24
20250821OBHH0,55239,2025-08-21,한화,선발,승,3,26,6,7,0,1,1,7,2,2,3.23
20250829OBLT0,55239,2025-08-29,롯데,선발,승,0,23,6,2,0,0,3,6,0,0,3.1
20250905OBNC0,55239,2025-09-05,NC,선발,,0,21,5,5,0,1,0,4,0,0,3
20250912OBHT0,55239,2025-09-12,KIA,선발,,3.6,21,5,4,0,0,2,5,2,2,3.02
20250918WOOB0,55239,2025-09-18,키움,선발,,1.5,25,6,6,0,1,0,7,2,1,2.96
20250925HHOB0,55239,2025-09-25,한화,선발,승,0,29,8,4,0,1,0,9,0,0,2.83
20250930OBLG0,55239,2025-09-30,LG,구원,홀,0,4,1,1,0,0,0,2,0,0,2.81
20250322NCHT0,69969,2025-03-22,KIA,구원,패,108,5,,2,0,2,0,0,4,4,108
20250323NCHT0,69969,2025-03-23,KIA,구원,홀,0,3,1,0,0,0,0,2,0,0,27
20250326NCSS0,69969,2025-03-26,삼성,구원,,0,4,1,0,0,0,0,1,0,0,15.43
20250327NCSS0,69969,2025-03-27,삼성,구원,홀,0,3,1,0,0,0,0,0,0,0,10.8
20250405NCWO0,69969,2025-04-05,키움,구원,홀,0,5,1.66,1,0,0,0,2,0,0,7.2
20250406NCWO0,69969,2025-04-06,키움,구원,승,0,6,1.33,2,0,0,0,0,0,0,5.68
20250409NCKT0,69969,2025-04-09,KT,구원,,27,4,,1,1,1,0,0,2,2,7.71
20250411LTNC0,69969,2025-04-11,롯데,구원,패,9,5,1,1,0,0,1,0,1,1,7.88
20250413LTNC0,69969,2025-04-13,롯데,구원,홀,0,7,1.66,1,0,2,0,0,0,0,6.52
20250420NCHH0,69969,2025-04-20,한화,구원,,0,4,0,2,0,2,0,0,2,2,8.38
20250422NCLG0,69969,2025-04-22,LG,구원,,13.5,3,,2,0,0,0,1,1,1,8.71
20250424NCLG0,69969,2025-04-24,LG,구원,홀,0,4,1,0,0,0,0,0,0,0,7.94
20250427NCSS0,69969,2025-04-27,삼성,구원,,13.5,9,1.33,4,0,1,0,1,2,2,8.53
20250502NCLT0,69969,2025-05-02,롯데,구원,패,54,5,,3,0,0,1,0,2,2,9.69
20250504NCLT0,69969,2025-05-04,롯데,구원,승,0,3,,1,0,0,0,0,0,0,9.22
20250507NCKT0,69969,2025-05-07,KT,구원,,4.5,9,2,3,1,0,0,0,1,1,8.62
20250511NCOB1,69969,2025-05-11,두산,구원,세,0,11,3,2,0,0,0,2,0,0,7.23
20250514NCSK0,69969,2025-05-14,SSG,구원,,0,3,1,0,0,0,0,1,0,0,6.86
20250515NCSK0,69969,2025-05-15,SSG,구원,,0,5,1,2,0,0,0,0,0,0,6.53
20250517WONC1,69969,2025-05-17,키움,구원,,0,2,0,0,0,2,0,0,0,0,6.53
20250523NCOB0,69969,2025-05-23,두산,구원,,0,1,0,1,0,0,0,0,0,0,6.53
20250525NCOB0,69969,2025-05-25,두산,구원,패,0,9,2.33,3,0,1,0,0,2,0,5.87
20250527NCSK0,69969,2025-05-27,SSG,구원,,0,1,,0,0,0,0,0,0,0,5.79
20250528NCSK0,69969,2025-05-28,SSG,구원,,13.5,12,2,4,0,1,0,3,3,3,6.39
20250610NCWO0,69969,2025-06-10,키움,구원,,0,3,1,0,0,0,0,1,0,0,6.15
20250611NCWO0,69969,2025-06-11,키움,구원,,0,3,1,0,0,0,0,1,0,0,5.93
20250612NCWO0,69969,2025-06-12,키움,구원,,9,5,1,1,0,0,1,0,1,1,6.04
20250614HTNC0,69969,2025-06-14,KIA,구원,,0,4,1,0,0,1,0,0,0,0,5.83
20250615HTNC0,69969,2025-06-15,KIA,구원,,27,2,,1,0,0,0,0,1,1,6.07
20250618NCLG0,69969,2025-06-18,LG,구원,,0,7,1.66,1,0,1,0,2,0,0,5.74
20250621NCKT0,69969,2025-06-21,KT,구원,,0,2,0,0,0,2,0,0,2,2,6.32
20250626LTNC0,69969,2025-06-26,롯데,구원,,0,8,2,1,0,1,2,1,0,0,5.94
20250629OBNC0,69969,2025-06-29,두산,구원,,0,3,1,0,0,0,0,1,0,0,5.77
20250702NCHH0,69969,2025-07-02,한화,구원,홀,0,6,1,2,0,2,0,0,0,0,5.6
20250703NCHH0,69969,2025-07-03,한화,구원,,0,4,1,0,0,0,1,0,0,0,5.45
20250704SKNC0,69969,2025-07-04,SSG,구원,,27,2,,2,0,0,0,0,1,1,5.65
20250708SSNC0,69969,2025-07-08,삼성,구원,,0,5,1.33,2,0,0,0,1,0,0,5.45
20250710SSNC0,69969,2025-07-10,삼성,구원,,0,4,1,1,0,0,0,2,0,0,5.31
20250720NCHT0,69969,2025-07-20,KIA,구원,패,0,4,,1,0,1,0,0,1,0,5.26
20250723KTNC0,69969,2025-07-23,KT,구원,,0,3,1,0,0,0,0,1,0,0,5.13
20250724KTNC0,69969,2025-07-24,KT,구원,,0,10,2.33,2,0,2,0,1,0,0,4.85
20250726WONC0,69969,2025-07-26,키움,구원,,0,8,2,2,0,0,0,2,0,0,4.63
20250730NCLT0,69969,2025-07-30,롯데,구원,승,18,6,1,2,0,1,0,1,2,2,4.93
20250801KTNC0,69969,2025-08-01,KT,구원,승,0,1,,0,0,0,0,0,0,0,4.86
20250802KTNC0,69969,2025-08-02,KT,구원,,0,3,,1,0,1,0,0,0,0,4.82
20250803KTNC0,69969,2025-08-03,KT,구원,,13.5,3,,1,0,0,0,2,1,1,4.94
20250806WONC0,69969,2025-08-06,키움,구원,,3.86,10,2.33,3,0,0,0,1,1,1,4.89
20250807WONC0,69969,2025-08-07,키움,구원,패,9,7,1,3,0,0,1,1,1,1,4.97
20250810HTNC0,69969,2025-08-10,KIA,구원,,0,1,,0,0,0,0,0,0,0,4.94
20250812NCOB0,69969,2025-08-12,두산,구원,승,0,8,2.33,1,0,0,0,5,0,0,4.73
20250815HHNC0,69969,2025-08-15,한화,구원,,27,4,,1,0,1,1,0,1,1,4.86
20250819SSNC0,69969,2025-08-19,삼성,구원,패,13.5,7,,2,0,1,1,1,4,1,4.97
20250822LTNC0,69969,2025-08-22,롯데,구원,홀,0,5,1,1,0,0,1,0,0,0,4.88
20250824LTNC0,69969,2025-08-24,롯데,구원,,10.8,10,1.66,2,0,2,1,3,2,2,5.05
20250827LGNC0,69969,2025-08-27,LG,구원,,27,7,1,4,0,0,0,0,3,3,5.43
20250831NCSK0,69969,2025-08-31,SSG,구원,,0,5,1,2,0,0,0,1,0,0,5.34
20250902NCKT0,69969,2025-09-02,KT,구원,홀,0,3,1,0,0,0,0,0,0,0,5.25
20250903NCHH0,69969,2025-09-03,한화,구원,,5.4,6,1.66,0,0,1,0,1,1,1,5.25
20250905OBNC0,69969,2025-09-05,두산,구원,,0,2,,0,0,0,0,1,0,0,5.2
20250907HTNC0,69969,2025-09-07,KIA,구원,승,0,6,1.33,0,0,1,0,2,0,0,5.09
20250910SKNC0,69969,2025-09-10,SSG,구원,,0,6,1.66,1,0,0,0,2,0,0,4.96
20250911NCWO0,69969,2025-09-11,키움,구원,,0,3,1,0,0,0,0,1,0,0,4.88
20250913OBNC0,69969,2025-09-13,두산,구원,홀,0,5,1.33,1,0,0,0,1,0,0,4.79
20250914OBNC0,69969,2025-09-14,두산,구원,,0,4,1,1,0,0,0,1,0,0,4.72
20250917SKNC0,69969,2025-09-17,SSG,구원,홀,0,7,1.66,2,0,0,0,2,0,0,4.61
20250918SSNC0,69969,2025-09-18,삼성,구원,,6.75,8,1.33,3,0,1,0,1,1,1,4.65
20250920NCHT0,69969,2025-09-20,KIA,구원,,0,5,1.66,0,0,0,0,2,0,0,4.54
20250921NCHT0,69969,2025-09-21,KIA,구원,세,0,1,,0,0,0,0,0,0,0,4.52
20250923NCLT0,69969,2025-09-23,롯데,구원,승,0,3,1,0,0,0,0,1,0,0,4.46
20250924LGNC0,69969,2025-09-24,LG,구원,,0,3,1,0,0,0,0,1,0,0,4.4
20250926NCOB0,69969,2025-09-26,두산,구원,홀,0,3,1,0,0,0,0,1,0,0,4.34
20250927NCHT0,69969,2025-09-27,KIA,구원,홀,0,7,1,2,0,2,0,1,0,0,4.29
20250930KTNC0,69969,2025-09-30,KT,구원,,10.8,6,1.66,2,1,0,0,1,2,2,4.42
20251001NCLG0,69969,2025-10-01,LG,구원,홀,0,9,3,0,0,0,0,2,0,0,4.26
20250322NCHT0,66609,2025-03-22,NC,구원,승,0,3,1,0,0,0,0,0,0,0,0
20250327WOHT0,66609,2025-03-27,키움,구원,,0,3,1,0,0,0,0,1,0,0,0
20250328HTHH0,66609,2025-03-28,한화,구원,패,40.5,5,,1,1,2,0,1,3,3,10.13
20250402SSHT0,66609,2025-04-02,삼성,구원,패,54,4,,1,0,2,0,0,2,2,15
20250408HTLT0,66609,2025-04-08,롯데,구원,홀,13.5,4,,2,0,0,0,0,1,1,14.73
20250413SKHT0,66609,2025-04-13,SSG,구원,,0,4,1,1,0,0,0,1,0,0,11.57
20250416KTHT0,66609,2025-04-16,KT,구원,,0,4,1,0,0,0,1,0,0,0,9.53
20250417KTHT0,66609,2025-04-17,KT,구원,,0,5,1,2,0,0,0,0,1,0,8.1
20250419HTOB0,66609,2025-04-19,두산,구원,홀,0,3,1,0,0,0,0,0,0,0,7.04
20250420HTOB0,66609,2025-04-20,두산,구원,홀,0,2,,0,0,0,0,1,0,0,6.48
20250425LGHT0,66609,2025-04-25,LG,구원,,0,3,1,1,0,0,0,1,0,0,5.79
20250427LGHT0,66609,2025-04-27,LG,구원,승,0,3,1,0,0,0,0,0,0,0,5.23
20250429NCHT0,66609,2025-04-29,NC,구원,홀,0,2,,0,0,1,0,0,0,0,5.06
20250430NCHT0,66609,2025-04-30,NC,구원,,0,5,1,1,0,1,0,0,0,0,4.63
20250502HHHT0,66609,2025-05-02,한화,구원,,0,4,1,1,0,1,0,0,0,0,4.26
20250506HTWO0,66609,2025-05-06,키움,구원,,0,2,,1,0,0,0,1,0,0,4.15
20250507HTWO0,66609,2025-05-07,키움,구원,홀,5.4,7,1.66,2,0,0,0,3,1,1,4.3
20250510HTSK0,66609,2025-05-10,SSG,구원,홀,13.5,3,,1,0,0,0,0,1,1,4.7
20250511HTSK1,66609,2025-05-11,SSG,구원,,0,3,0,2,0,1,0,0,2,2,5.87
20250513LTHT0,66609,2025-05-13,롯데,구원,홀,0,5,1.33,1,0,0,0,0,0,0,5.4
20250515LTHT0,66609,2025-05-15,롯데,구원,,54,4,,3,0,0,0,1,2,2,6.35
20250517OBHT1,66609,2025-05-17,두산,구원,,0,2,,1,0,0,0,1,0,0,6.23
20250518OBHT0,66609,2025-05-18,두산,구원,승,0,5,1,1,0,0,0,1,0,0,5.89
20250521HTKT0,66609,2025-05-21,KT,구원,,0,5,1,1,0,1,0,0,0,0,5.59
20250522HTKT0,66609,2025-05-22,KT,구원,,0,1,,0,0,0,0,0,0,0,5.49
20250524HTSS0,66609,2025-05-24,삼성,구원,,0,5,1,2,0,0,0,1,1,0,5.23
20250525HTSS0,66609,2025-05-25,삼성,구원,,0,5,1.33,0,0,1,0,0,0,0,4.91
20250527WOHT0,66609,2025-05-27,키움,구원,,0,2,0,2,0,0,0,0,1,1,5.32
20250529WOHT0,66609,2025-05-29,키움,구원,,0,4,1,1,0,0,0,1,0,0,5.09
20250531HTKT0,66609,2025-05-31,KT,구원,,0,6,1.66,0,0,1,0,1,0,0,4.74
20250601HTKT0,66609,2025-06-01,KT,구원,홀,0,3,1,0,0,0,0,1,0,0,4.56
20250603HTOB0,66609,2025-06-03,두산,구원,,0,3,1,0,0,0,0,1,0,0,4.39
20250605HTOB0,66609,2025-06-05,두산,구원,,0,3,,1,0,0,0,0,0,0,4.28
20250606HHHT0,66609,2025-06-06,한화,구원,홀,9,5,1,2,1,0,0,1,1,1,4.45
20250608HHHT0,66609,2025-06-08,한화,구원,,4.5,8,2,3,0,0,0,1,1,1,4.45
20250611SSHT0,66609,2025-06-11,삼성,구원,홀,0,3,1,0,0,0,0,2,0,0,4.31
20250612SSHT0,66609,2025-06-12,삼성,구원,,0,3,1,0,0,0,0,0,0,0,4.18
20250614HTNC0,66609,2025-06-14,NC,구원,홀,6.75,6,1.33,2,0,0,0,1,1,1,4.28
20250618KTHT0,66609,2025-06-18,KT,구원,승,0,6,2,0,0,0,0,0,0,0,4.04
20250619KTHT0,66609,2025-06-19,KT,구원,홀,0,3,1,1,0,0,0,0,0,0,3.93
20250621HTSK0,66609,2025-06-21,SSG,구원,홀,0,4,1,1,0,0,0,0,0,0,3.82
20250622HTSK0,66609,2025-06-22,SSG,구원,홀,0,4,1,1,0,0,0,1,0,0,3.72
20250625HTWO0,66609,2025-06-25,키움,구원,홀,0,3,1,0,0,0,0,1,0,0,3.63
20250626HTWO0,66609,2025-06-26,키움,구원,,0,3,1,0,0,0,0,1,0,0,3.54
20250628HTLG0,66609,2025-06-28,LG,구원,홀,6.75,7,1.33,2,1,1,0,1,1,1,3.64
20250701SKHT0,66609,2025-07-01,SSG,구원,승,0,3,1,0,0,0,0,1,0,0,3.56
20250703SKHT0,66609,2025-07-03,SSG,구원,승,0,3,1,0,0,0,0,0,0,0,3.48
20250704LTHT0,66609,2025-07-04,롯데,구원,,54,4,,3,0,0,0,0,2,2,3.86
20250710HTHH0,66609,2025-07-10,한화,구원,홀,0,4,1,1,0,0,0,0,0,0,3.77
20250720NCHT0,66609,2025-07-20,NC,구원,,0,3,1,1,0,0,0,0,0,0,3.69
20250723LGHT0,66609,2025-07-23,LG,구원,,0,5,1,2,0,0,0,3,0,0,3.61
20250727HTLT0,66609,2025-07-27,롯데,구원,,0,3,1,0,0,1,0,1,0,0,3.54
20250730OBHT0,66609,2025-07-30,두산,구원,홀,0,5,1.33,1,0,1,0,0,0,0,3.44
20250731OBHT0,66609,2025-07-31,두산,구원,홀,0,3,1,0,0,0,0,1,0,0,3.38
20250805HTLT0,66609,2025-08-05,롯데,구원,세,0,4,1,1,0,0,0,1,0,0,3.31
20250807HTLT0,66609,2025-08-07,롯데,구원,홀,0,3,1,1,0,0,0,0,0,0,3.25
