YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ID,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF
2024,50208,오명진,두산,0,2,2,1,0,0,0,0,0,0,1,0,0
2024,53296,윤준호,두산,0.25,3,4,4,1,1,0,0,0,1,1,0,0
2024,69205,이교훈,두산,,5,0,0,0,0,0,0,0,0,0,0,0
2024,52204,이병헌,두산,,1,0,0,0,0,0,0,0,0,0,0,0
2024,66291,이영하,두산,,2,0,0,0,0,0,0,0,0,0,0,0
2024,67207,이유찬,두산,0.277,103,262,231,39,64,11,0,3,84,23,7,1
2024,54236,임종성,두산,0,1,4,3,0,0,0,0,0,0,0,0,0
2024,50244,장규빈,두산,0.25,3,4,4,1,1,0,0,0,1,0,0,0
2024,63202,장승현,두산,0.2,9,23,20,1,4,2,0,0,6,0,1,0
2024,54214,전다민,두산,0.333,25,34,27,10,9,2,0,0,11,1,0,0
2024,68205,전민재,두산,0.246,100,276,248,34,61,5,1,2,74,32,4,3
2024,79231,정수빈,두산,0.284,136,608,510,95,145,21,3,4,184,47,10,8
2024,68242,정철원,두산,,2,0,0,0,0,0,0,0,0,0,0,0
2024,54295,제러드,두산,0.326,38,169,144,29,47,16,1,10,95,39,0,1
2024,66209,조수행,두산,0.265,130,382,328,60,87,5,2,0,96,30,14,4
2024,51264,최승용,두산,,1,0,0,0,0,0,0,0,0,0,0,0
2024,52206,최지강,두산,,2,0,0,0,0,0,0,0,0,0,0,0
2024,79240,허경민,두산,0.309,115,477,417,69,129,28,0,7,178,61,0,6
2024,61643,홍건희,두산,,5,0,0,0,0,0,0,0,0,0,0,0
2024,66233,홍성호,두산,0.286,15,15,14,0,4,2,0,0,6,1,0,0
2024,52769,권광민,한화,0.271,19,51,48,10,13,3,0,4,28,9,0,0
2024,71837,김강민,한화,0.224,41,87,76,5,17,0,0,1,20,7,0,0
2024,53754,김서현,한화,,1,0,0,0,0,0,0,0,0,0,0,0
2024,66715,김인환,한화,0.237,51,143,131,11,31,2,0,1,36,7,0,0
2024,66704,김태연,한화,0.291,126,472,413,59,120,24,0,12,180,61,6,4
2024,69737,노시환,한화,0.272,136,601,526,88,143,20,2,24,239,89,0,4
2024,53764,문현빈,한화,0.277,103,289,260,29,72,16,2,5,107,47,1,2
2024,66707,박상언,한화,0.286,27,52,42,4,12,3,0,0,15,4,0,0
2024,67703,박상원,한화,,2,0,0,0,0,0,0,0,0,0,0,0
2024,79608,안치홍,한화,0.3,128,533,473,64,142,21,0,13,202,66,1,4
2024,79608,안치홍,한화,0.3,128,533,473,64,142,21,0,13,202,66,1,4
2024,69766,유로결,한화,0.222,23,39,36,6,8,1,0,0,9,4,0,0
2024,65703,이도윤,한화,0.277,134,374,336,49,93,10,3,1,112,46,6,3
2024,76849,이명기,한화,0,4,8,7,0,0,0,0,0,0,1,1,0
2024,52704,이상혁,한화,0.154,43,15,13,13,2,0,0,0,2,0,0,0
2024,68700,이원석,한화,0.233,87,154,133,26,31,4,1,0,37,13,2,1
2024,76812,이재원,한화,0.239,72,152,134,10,32,4,0,1,39,16,2,5
2024,66657,이진영,한화,0.204,42,103,93,20,19,6,0,1,28,13,0,0
2024,50704,임종찬,한화,0.158,24,64,57,10,9,3,2,0,16,7,0,0
2024,51762,장규현,한화,0,9,7,6,0,0,0,0,0,0,0,0,0
2024,79764,장민재,한화,,1,0,0,0,0,0,0,0,0,0,0,0
2024,66706,장진혁,한화,0.263,99,327,289,56,76,16,0,9,119,44,5,1
2024,68743,정은원,한화,0.172,27,78,64,10,11,3,1,1,19,6,1,0
2024,65707,주현상,한화,,2,0,0,0,0,0,0,0,0,0,0,0
2024,79192,채은성,한화,0.271,124,498,436,61,118,24,0,20,202,83,0,5
2024,50707,최인호,한화,0.286,82,244,210,37,60,13,2,2,83,22,4,2
2024,78288,최재훈,한화,0.257,116,348,280,34,72,10,0,4,94,37,8,6
2024,54730,페라자,한화,0.275,122,522,455,75,125,24,0,24,221,70,0,2
2024,62700,하주석,한화,0.292,64,151,137,16,40,9,1,1,54,11,2,0
2024,52710,한경빈,한화,0,1,1,1,0,0,0,0,0,0,0,0,0
2024,54795,황영묵,한화,0.301,123,389,349,52,105,8,4,3,130,35,3,1
2024,61353,고종욱,KIA,0.25,28,36,32,3,8,2,0,1,13,4,0,0
2024,53609,곽도규,KIA,,1,0,0,0,0,0,0,0,0,0,0,0
2024,66614,김규성,KIA,0.25,27,15,12,5,3,1,0,0,4,2,1,0
2024,52605,김도영,KIA,0.347,141,625,544,143,189,29,10,38,352,109,1,7
2024,54614,김두현,KIA,0.4,3,6,5,2,2,0,0,0,2,0,0,0
2024,54645,김민주,KIA,,1,0,0,0,0,0,0,0,0,0,0,0
2024,63894,김사윤,KIA,,1,0,0,0,0,0,0,0,0,0,0,0
2024,78603,김선빈,KIA,0.329,116,466,423,48,139,23,0,9,189,57,7,0
2024,66492,김승현,KIA,,1,0,0,0,0,0,0,0,0,0,0,0
2024,78122,김태군,KIA,0.264,105,270,235,24,62,7,0,7,90,34,11,1
2024,65653,김호령,KIA,0.136,64,67,59,12,8,2,0,1,13,4,0,0
2024,62947,나성범,KIA,0.291,102,424,374,51,109,17,1,21,191,80,0,7
2024,50657,박민,KIA,0.276,16,30,29,5,8,4,0,0,12,2,0,0
2024,67609,박정우,KIA,0.308,66,69,65,17,20,3,1,0,25,11,0,0
2024,64646,박찬호,KIA,0.307,134,577,515,86,158,24,1,5,199,61,7,6
2024,69727,변우혁,KIA,0.304,69,187,168,22,51,9,2,5,79,21,0,1
2024,78168,서건창,KIA,0.31,94,248,203,40,63,14,1,1,82,26,3,3
2024,52630,소크라테스,KIA,0.31,140,602,552,92,171,30,3,26,285,97,0,5
2024,52630,소크라테스,KIA,0.31,140,602,552,92,171,30,3,26,285,97,0,5
2024,68330,예진원,KIA,0.211,22,21,19,2,4,1,0,0,5,0,0,0
2024,69636,오선우,KIA,0.286,3,7,7,0,2,0,0,0,2,1,0,0
2024,52667,윤도현,KIA,0.407,6,27,27,5,11,2,0,1,16,8,0,0
2024,63260,이우성,KIA,0.288,112,449,399,56,115,16,1,9,160,54,0,3
2024,64560,이창진,KIA,0.262,103,247,191,36,50,10,0,1,63,18,5,4
2024,62951,이형범,KIA,,1,0,0,0,0,0,0,0,0,0,0,0
2024,66609,전상현,KIA,,1,0,0,0,0,0,0,0,0,0,0,0
2024,50662,정해영,KIA,,2,0,0,0,0,0,0,0,0,0,0,0
2024,66606,최원준,KIA,0.292,136,508,438,75,128,23,3,9,184,56,7,5
2024,65464,최정용,KIA,0.182,6,12,11,0,2,0,0,0,2,1,0,0
2024,52639,최지민,KIA,,2,0,0,0,0,0,0,0,0,0,0,0
2024,72443,최형우,KIA,0.28,116,487,425,67,119,23,2,22,212,109,0,5
2024,63722,한승택,KIA,0.273,20,15,11,2,3,0,0,0,3,2,0,0
2024,68646,한준수,KIA,0.307,115,316,287,39,88,22,0,7,131,41,0,6
2024,50600,홍종표,KIA,0.295,100,115,105,27,31,4,3,0,41,11,3,0
2024,65610,황대인,KIA,0.286,3,7,7,1,2,1,0,0,3,3,0,0
2024,52641,황동하,KIA,,1,0,0,0,0,0,0,0,0,0,0,0
2024,54344,고영우,키움,0.256,94,290,254,21,65,12,2,0,81,35,4,3
2024,53312,김건희,키움,0.257,83,283,261,27,67,15,0,9,109,38,0,4
2024,50393,김동욱,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2024,53344,김동헌,키움,0.2,2,7,5,0,1,0,0,0,1,1,0,0
2024,50304,김병휘,키움,0.169,28,71,59,6,10,3,0,1,16,3,1,0
2024,66018,김선기,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2024,68346,김수환,키움,0,2,3,3,0,0,0,0,0,0,0,0,0
2024,51303,김시앙,키움,0.143,6,7,7,1,1,0,0,0,1,0,0,0
2024,54368,김연주,키움,,4,0,0,0,0,0,0,0,0,0,0,0
2024,65898,김웅빈,키움,0.125,12,38,32,2,4,0,0,0,4,2,1,0
2024,54319,김윤하,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2024,67391,김재웅,키움,,2,0,0,0,0,0,0,0,0,0,0,0
2024,62332,김재현,키움,0.243,110,326,288,27,70,11,0,0,81,26,10,4
2024,69306,김주형,키움,0.15,22,25,20,0,3,0,0,0,3,2,1,0
2024,64984,김태진,키움,0.222,81,202,189,26,42,6,3,0,54,10,5,1
2024,67304,김혜성,키움,0.326,127,567,509,90,166,26,4,11,233,75,0,7
2024,53327,도슨,키움,0.33,95,429,382,69,126,31,2,11,194,57,0,2
2024,60336,문성현,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2024,54304,박범준,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2024,53305,박성빈,키움,0.222,12,11,9,1,2,1,0,0,3,2,0,0
2024,52305,박수종,키움,0.256,80,148,129,23,33,5,1,0,40,6,4,0
2024,50357,박주홍,키움,0.102,25,59,49,5,5,2,0,0,7,1,0,0
2024,69363,박준형,키움,0,4,5,5,0,0,0,0,0,0,0,0,0
2024,68305,변상권,키움,0.251,77,232,219,16,55,3,1,5,75,21,0,1
2024,65357,송성문,키움,0.34,142,602,527,88,179,29,4,19,273,104,0,8
2024,65357,송성문,키움,0.34,142,602,527,88,179,29,4,19,273,104,0,8
2024,54394,송지후,키움,0,2,1,1,1,0,0,0,0,0,0,0,0
2024,50312,신준우,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2024,54306,심휘윤,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2024,67365,양지율,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2024,67116,오석주,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2024,54307,원성준,키움,0.25,51,125,112,12,28,5,0,2,39,11,1,2
2024,76118,원종현,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2024,69399,윤정현,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2024,53302,이승원,키움,0.108,20,41,37,3,4,1,0,0,5,1,2,0
2024,74163,이용규,키움,0.306,60,227,183,27,56,5,2,1,68,12,3,1
2024,75566,이원석,키움,0.22,39,109,91,5,20,4,0,0,24,8,0,2
2024,54305,이재상,키움,0.19,36,89,84,7,16,1,0,1,20,5,1,0
2024,50167,이주형,키움,0.266,115,537,473,82,126,19,3,13,190,60,0,1
2024,78135,이형종,키움,0.216,35,126,102,19,22,3,0,4,37,19,1,0
2024,64346,임병욱,키움,0.241,42,92,87,14,21,3,0,3,33,10,0,1
2024,64340,임지열,키움,0.102,22,57,49,4,5,0,0,1,8,5,0,1
2024,51359,장재영,키움,0.168,38,139,119,14,20,3,0,4,35,13,0,0
2024,69332,주성원,키움,0.2,27,62,55,7,11,1,0,1,15,5,1,0
2024,52330,주승우,키움,,5,0,0,0,0,0,0,0,0,0,0,0
2024,76267,최주환,키움,0.257,130,544,482,49,124,23,1,13,188,84,0,9
2024,53006,강건,KT,,1,0,0,0,0,0,0,0,0,0,0,0
2024,69064,강민성,KT,0,1,1,1,0,0,0,0,0,0,0,0,0
2024,68050,강백호,KT,0.289,144,614,550,92,159,27,0,26,264,96,0,2
2024,50066,강현우,KT,0.308,18,36,26,4,8,1,0,1,12,8,2,0
2024,51003,권동진,KT,0.222,9,10,9,3,2,0,0,0,2,0,0,0
2024,51005,김건형,KT,0.125,13,25,24,2,3,1,0,0,4,1,0,0
2024,68043,김민,KT,,1,0,0,0,0,0,0,0,0,0,0,0
2024,64004,김민혁,KT,0.353,115,393,351,47,124,14,3,1,147,34,3,3
2024,52002,김병준,KT,0.357,35,16,14,9,5,0,0,0,5,1,0,0
2024,79402,김상수,KT,0.276,113,420,369,60,102,18,4,4,140,45,7,1
2024,51097,김영현,KT,,1,0,0,0,0,0,0,0,0,0,0,0
2024,62558,김준태,KT,0.24,23,30,25,6,6,2,0,0,8,3,0,0
2024,67025,로하스,KT,0.329,144,670,572,108,188,39,1,32,325,112,0,4
2024,64007,문상철,KT,0.256,125,403,347,50,89,11,0,17,151,58,1,3
2024,73113,박경수,KT,0.667,5,3,3,2,2,1,0,0,3,1,0,0
2024,69056,박민석,KT,0.214,20,14,14,6,3,0,0,0,3,0,0,0
2024,66047,박세진,KT,,1,0,0,0,0,0,0,0,0,0,0,0
2024,60559,박시영,KT,,1,0,0,0,0,0,0,0,0,0,0,0
2024,52060,박영현,KT,,6,0,0,0,0,0,0,0,0,0,0,0
2024,64166,배정대,KT,0.275,113,473,404,49,111,25,1,7,159,59,8,7
2024,50109,성재헌,KT,,2,0,0,0,0,0,0,0,0,0,0,0
2024,69041,손동현,KT,,2,0,0,0,0,0,0,0,0,0,0,0
2024,64012,송민섭,KT,0.214,36,20,14,8,3,0,0,0,3,1,1,0
2024,62556,신본기,KT,0.279,84,152,122,18,34,3,0,3,46,19,9,2
2024,64006,심우준,KT,0.266,53,192,169,22,45,4,0,3,58,28,5,0
2024,67006,안치영,KT,0.25,31,48,44,12,11,0,0,0,11,3,2,0
2024,52001,안현민,KT,0.2,16,29,25,5,5,0,1,1,10,2,0,1
2024,64504,오윤석,KT,0.293,73,201,174,33,51,12,2,6,85,27,3,2
2024,75334,오재일,KT,0.243,105,343,296,33,72,18,1,11,125,45,0,9
2024,73117,우규민,KT,,2,0,0,0,0,0,0,0,0,0,0,0
2024,50092,윤준혁,KT,0.176,13,18,17,3,3,2,0,0,5,0,0,0
2024,69068,이선우,KT,,3,0,0,0,0,0,0,0,0,0,0,0
2024,68504,이호연,KT,0.146,27,43,41,3,6,1,0,0,7,0,1,0
2024,78548,장성우,KT,0.268,131,489,418,53,112,19,0,19,188,81,2,8
2024,64115,장준원,KT,0.071,17,18,14,1,1,0,0,0,1,0,0,0
2024,53058,정준영,KT,0.226,43,74,62,9,14,2,0,0,16,3,3,0
2024,68089,조대현,KT,0.306,26,45,36,2,11,2,0,0,13,3,5,1
2024,64868,조용호,KT,0.248,60,165,149,17,37,5,0,0,42,13,3,0
2024,65060,주권,KT,,2,0,0,0,0,0,0,0,0,0,0,0
2024,50054,천성호,KT,0.295,75,255,234,41,69,8,3,1,86,17,1,1
2024,67005,홍현빈,KT,0.222,28,22,18,5,4,0,1,0,6,2,1,0
2024,76313,황재균,KT,0.26,137,536,493,60,128,22,0,13,189,58,5,2
2024,69100,구본혁,LG,0.257,133,389,339,48,87,14,2,2,111,43,4,4
2024,54164,김대원,LG,0.5,19,4,4,5,2,0,0,0,2,0,0,0
2024,66145,김대현,LG,,3,0,0,0,0,0,0,0,0,0,0,0
2024,67504,김민수,LG,0.15,19,22,20,1,3,0,0,0,3,0,0,0
2024,53144,김범석,LG,0.241,70,180,162,14,39,4,0,6,61,24,0,2
2024,52105,김성우,LG,0,4,5,5,0,0,0,0,0,0,0,0,0
2024,69105,김성진,LG,0.267,14,16,15,1,4,0,0,1,7,2,0,0
2024,50115,김수인,LG,0,4,3,3,0,0,0,0,0,0,0,0,0
2024,68130,김영준,LG,,1,0,0,0,0,0,0,0,0,0,0,0
2024,64596,김유영,LG,,2,0,0,0,0,0,0,0,0,0,0,0
2024,66162,김주성,LG,0.167,12,9,6,1,1,0,0,0,1,0,0,0
2024,75867,김진성,LG,,4,0,0,0,0,0,0,0,0,0,0,0
2024,76290,김현수,LG,0.294,137,583,517,61,152,36,2,8,216,69,1,9
2024,54166,김현종,LG,0.2,17,16,15,8,3,1,0,0,4,2,0,0
2024,69102,문보경,LG,0.301,144,602,519,80,156,35,3,22,263,101,3,13
2024,68119,문성주,LG,0.315,96,361,305,47,96,16,2,0,116,48,1,3
2024,79365,박동원,LG,0.272,130,498,434,58,118,22,0,20,200,80,2,7
2024,53139,박명근,LG,,1,0,0,0,0,0,0,0,0,0,0,0
2024,62415,박해민,LG,0.263,144,553,482,72,127,16,6,6,173,56,5,9
2024,65109,백승현,LG,0,3,1,1,0,0,0,0,0,0,0,0,0
2024,68110,송찬의,LG,0.067,10,21,15,2,1,0,0,0,1,1,1,1
2024,65207,신민재,LG,0.297,128,474,387,78,115,11,6,0,138,40,15,3
2024,65115,안익훈,LG,0.184,37,56,49,8,9,1,0,0,10,3,2,1
2024,53123,오스틴,LG,0.319,140,604,527,99,168,32,3,32,302,132,0,13
2024,79109,오지환,LG,0.254,108,428,370,67,94,24,2,10,152,59,2,1
2024,50106,유영찬,LG,,8,0,0,0,0,0,0,0,0,0,0,0
2024,51100,이영빈,LG,0.222,31,71,63,11,14,2,0,2,22,12,2,2
2024,50904,이종준,LG,,2,0,0,0,0,0,0,0,0,0,0,0
2024,52154,이주헌,LG,0.667,3,6,6,0,4,2,0,0,6,3,0,0
2024,69108,이지강,LG,,4,0,0,0,0,0,0,0,0,0,0,0
2024,69113,임준형,LG,,1,0,0,0,0,0,0,0,0,0,0,0
2024,67123,전준호,LG,0,3,1,1,0,0,0,0,0,0,0,0,0
2024,69159,정우영,LG,0,1,1,1,0,0,0,0,0,0,0,0,0
2024,54148,진우영,LG,,1,0,0,0,0,0,0,0,0,0,0,0
2024,79140,최동환,LG,,1,0,0,0,0,0,0,0,0,0,0,0
2024,54112,최명경,LG,0.333,1,3,3,0,1,0,0,0,1,0,0,0
2024,65905,최승민,LG,0.077,57,16,13,20,1,0,0,0,1,1,1,0
2024,52103,최원영,LG,0.27,57,41,37,18,10,2,0,1,15,5,0,0
2024,63248,함덕주,LG,,1,0,0,0,0,0,0,0,0,0,0,0
2024,50108,함창건,LG,0.143,15,17,14,3,2,0,0,0,2,0,1,0
2024,77243,허도환,LG,0.138,59,105,80,10,11,2,0,0,13,11,5,1
2024,66108,홍창기,LG,0.336,139,637,524,96,176,18,3,5,215,73,1,4
2024,54567,강성우,롯데,0.5,2,3,2,0,1,0,0,0,1,0,1,0
2024,54506,강승구,롯데,0,5,2,2,0,0,0,0,0,0,0,0,0
2024,65514,강태율,롯데,0,10,10,10,0,0,0,0,0,0,0,0,0
2024,69517,고승민,롯데,0.308,120,532,481,79,148,27,6,14,229,87,1,8
2024,65522,김강현,롯데,,2,0,0,0,0,0,0,0,0,0,0,0
2024,52504,김동혁,롯데,0.2,39,17,15,8,3,0,1,0,5,1,0,0
2024,53554,김민석,롯데,0.211,41,83,76,14,16,3,1,0,21,6,1,0
2024,77564,김민성,롯데,0.2,35,84,70,6,14,5,0,2,25,8,0,1
2024,76430,김상수,롯데,,1,0,0,0,0,0,0,0,0,0,0,0
2024,62528,김원중,롯데,,1,0,0,0,0,0,0,0,0,0,0,0
2024,51551,나승엽,롯데,0.312,121,489,407,59,127,35,4,7,191,66,2,7
2024,62931,노진혁,롯데,0.219,73,157,137,13,30,6,0,2,42,13,2,2
2024,54529,레이예스,롯데,0.352,144,632,574,88,202,40,3,15,293,111,0,11
2024,62802,박승욱,롯데,0.262,139,468,405,57,106,19,1,7,148,53,3,3
2024,54507,백두산,롯데,0,1,1,1,0,0,0,0,0,0,0,0,0
2024,53569,서동욱,롯데,0.115,33,27,26,2,3,1,0,0,4,0,0,0
2024,51528,손성빈,롯데,0.197,86,171,152,24,30,6,2,6,58,21,1,2
2024,50150,손호영,롯데,0.317,102,430,398,70,126,26,4,18,214,78,1,5
2024,69508,신윤후,롯데,0.161,39,35,31,5,5,0,0,0,5,1,1,0
2024,78756,오선진,롯데,0.2,26,29,20,0,4,1,0,0,5,0,5,0
2024,61102,유강남,롯데,0.191,52,155,136,11,26,3,0,5,44,20,2,1
2024,52591,윤동희,롯데,0.293,141,613,532,97,156,35,4,14,241,85,2,5
2024,54595,이선우,롯데,,7,0,0,1,0,0,0,0,0,0,0,0
2024,50608,이인한,롯데,0.5,5,5,4,0,2,0,0,0,2,2,0,0
2024,67644,이정훈,롯데,0.3,65,116,100,10,30,8,0,0,38,18,1,2
2024,51560,이주찬,롯데,0.167,17,25,24,7,4,1,0,1,8,2,0,0
2024,69453,이학주,롯데,0.263,43,105,95,13,25,2,2,2,37,4,2,0
2024,54598,이호준,롯데,0.333,12,7,6,5,2,1,1,0,5,3,0,0
2024,68507,장두성,롯데,0.156,71,37,32,23,5,0,0,0,5,1,0,0
2024,78513,전준우,롯데,0.293,109,483,423,57,124,26,2,17,205,82,1,5
2024,53568,정대선,롯데,0,3,2,2,0,0,0,0,0,0,0,0,0
2024,68518,정보근,롯데,0.226,89,140,133,9,30,0,1,2,38,7,4,0
2024,60523,정훈,롯데,0.267,109,325,285,31,76,20,0,9,123,47,1,4
2024,62884,최항,롯데,0.25,72,143,132,17,33,3,1,0,38,12,0,0
2024,68362,추재현,롯데,,2,0,0,1,0,0,0,0,0,0,0,0
2024,68525,한동희,롯데,0.257,14,36,35,1,9,2,0,0,11,3,0,0
2024,68260,현도훈,롯데,,2,0,0,0,0,0,0,0,0,0,0,0
2024,50500,황성빈,롯데,0.32,125,406,366,94,117,15,8,4,160,26,6,1
2024,63963,권희동,NC,0.3,123,511,416,66,125,22,1,13,188,77,2,6
2024,63963,권희동,NC,0.3,123,511,416,66,125,22,1,13,188,77,2,6
2024,69980,김범준,NC,0,5,5,5,0,0,0,0,0,0,0,0,0
2024,62934,김성욱,NC,0.204,129,412,358,55,73,8,2,17,136,60,3,5
2024,54905,김세훈,NC,0,7,5,4,0,0,0,0,0,0,0,0,0
2024,67900,김수윤,NC,0.222,9,10,9,0,2,0,0,0,2,0,0,0
2024,68900,김영규,NC,,1,0,0,0,0,0,0,0,0,0,0,0
2024,64580,김재열,NC,,1,0,0,0,0,0,0,0,0,0,0,0
2024,51907,김주원,NC,0.252,134,475,385,61,97,18,2,9,146,49,9,5
2024,50902,김한별,NC,0.318,40,50,44,8,14,1,0,0,15,3,0,0
2024,68912,김형준,NC,0.195,119,414,354,39,69,12,0,17,132,50,7,6
2024,51344,김휘집,NC,0.258,140,562,488,78,126,24,1,16,200,73,4,8
2024,54944,데이비슨,NC,0.306,131,567,504,90,154,25,1,46,319,119,0,7
2024,66965,도태훈,NC,0.214,100,181,145,20,31,4,0,0,35,15,4,2
2024,65949,류진욱,NC,,1,0,0,0,0,0,0,0,0,0,0,0
2024,79215,박건우,NC,0.344,89,362,323,58,111,23,1,13,175,53,0,2
2024,62907,박민우,NC,0.328,121,528,457,75,150,26,2,8,204,50,4,4
2024,62244,박세혁,NC,0.264,82,171,148,21,39,9,0,1,51,10,5,1
2024,50996,박시원,NC,0.234,55,158,141,17,33,5,1,2,46,17,2,1
2024,50906,박영빈,NC,0.5,19,7,6,3,3,2,0,0,5,1,0,0
2024,53992,박한결,NC,0.185,28,71,65,8,12,1,0,7,34,14,0,0
2024,69995,서호철,NC,0.285,141,567,512,68,146,19,3,10,201,61,6,3
2024,77532,손아섭,NC,0.285,84,355,333,45,95,16,0,7,132,50,2,4
2024,69962,송명기,NC,,1,0,0,0,0,0,0,0,0,0,0,0
2024,69203,송승환,NC,0.2,3,5,5,1,1,0,0,0,1,0,0,0
2024,53991,신용석,NC,0,2,2,2,0,0,0,0,0,0,0,0,0
2024,64022,안중열,NC,0.286,10,25,21,5,6,1,0,2,13,4,0,1
2024,68904,오영수,NC,0.2,20,34,30,4,6,0,0,3,15,5,0,1
2024,67905,천재환,NC,0.284,89,236,215,31,61,9,1,5,87,33,3,1
2024,69992,최정원,NC,0.282,65,155,131,33,37,5,0,1,45,14,1,2
2024,64101,한석현,NC,0.247,40,76,73,10,18,4,1,0,24,3,0,0
2024,51994,한재승,NC,,1,0,0,0,0,0,0,0,0,0,0,0
2024,50903,한재환,NC,0.222,7,9,9,1,2,1,0,0,3,1,0,0
2024,74540,강민호,삼성,0.303,136,452,403,48,122,19,1,19,200,77,0,6
2024,64610,강한울,삼성,0.095,18,25,21,1,2,0,0,0,2,1,3,1
2024,68407,공민규,삼성,0.071,12,17,14,1,1,0,0,1,4,2,0,0
2024,62404,구자욱,삼성,0.343,129,568,493,92,169,39,1,33,309,115,2,6
2024,61365,김대우,삼성,,1,0,0,0,0,0,0,0,0,0,0,0
2024,69442,김도환,삼성,0,1,3,3,0,0,0,0,0,0,0,0,0
2024,66838,김동엽,삼성,0.111,8,21,18,1,2,1,0,0,3,2,0,1
2024,51403,김동진,삼성,0.108,30,42,37,5,4,0,0,1,7,2,2,0
2024,64793,김민수,삼성,0.25,9,8,8,1,2,0,0,1,5,3,0,0
2024,67449,김성윤,삼성,0.243,32,89,74,15,18,4,0,0,22,6,3,2
2024,52430,김영웅,삼성,0.252,126,509,456,65,115,16,3,28,221,79,1,4
2024,53400,김재상,삼성,0.238,35,91,84,13,20,4,0,2,30,12,1,1
2024,65132,김재성,삼성,0.2,10,23,20,3,4,1,0,0,5,1,0,0
2024,65062,김재윤,삼성,,3,0,0,0,0,0,0,0,0,0,0,0
2024,52424,김재혁,삼성,0.184,35,54,49,6,9,2,1,0,13,6,0,2
2024,50458,김지찬,삼성,0.316,135,535,453,102,143,16,3,3,174,36,12,1
2024,65040,김태훈,삼성,0.2,12,21,20,2,4,1,0,0,5,1,0,0
2024,62360,김태훈,삼성,,1,0,0,0,0,0,0,0,0,0,0,0
2024,61404,김헌곤,삼성,0.302,117,311,281,43,85,8,1,9,122,34,4,1
2024,51417,김현준,삼성,0.224,79,205,183,23,41,10,1,0,53,11,4,3
2024,54460,김호진,삼성,0.069,26,32,29,4,2,0,0,0,2,3,0,1
2024,54400,디아즈,삼성,0.282,29,118,110,14,31,5,0,7,57,19,0,0
2024,53404,류승민,삼성,0,5,3,1,1,0,0,0,0,0,0,0,0
2024,62234,류지혁,삼성,0.258,100,348,302,43,78,9,1,3,98,36,5,2
2024,54424,맥키넌,삼성,0.294,72,315,272,28,80,13,0,4,105,36,0,3
2024,75125,박병호,삼성,0.231,120,406,350,52,81,7,0,23,157,70,0,2
2024,66406,안주형,삼성,0.218,82,166,142,24,31,2,0,0,33,8,12,0
2024,54408,양도근,삼성,0.174,16,29,23,5,4,0,1,0,6,2,1,0
2024,69403,양우현,삼성,0,7,15,13,0,0,0,0,0,0,1,1,0
2024,75421,오승환,삼성,,2,0,0,0,0,0,0,0,0,0,0,0
2024,54404,육선엽,삼성,,1,0,0,0,0,0,0,0,0,0,0,0
2024,68463,윤정빈,삼성,0.286,69,188,161,26,46,4,1,7,73,20,0,2
2024,69428,이병헌,삼성,0.248,95,166,145,9,36,4,0,1,43,9,2,0
2024,63960,이상민,삼성,,1,0,0,0,0,0,0,0,0,0,0,0
2024,66409,이성규,삼성,0.242,122,355,302,56,73,10,1,22,151,57,4,3
2024,52415,이재현,삼성,0.26,109,458,389,71,101,18,1,14,163,66,0,3
2024,51407,이창용,삼성,0.19,9,21,21,1,4,1,0,0,5,2,0,0
2024,65586,전병우,삼성,0.225,58,128,111,17,25,5,0,5,45,14,0,2
2024,67421,최지광,삼성,,1,0,0,0,0,0,0,0,0,0,0,0
2024,54444,카디네스,삼성,0.333,7,25,24,2,8,2,0,2,16,5,0,0
2024,62925,강진성,SSG,0.185,16,31,27,4,5,0,0,0,5,2,1,0
2024,51868,고명준,SSG,0.25,106,366,340,33,85,13,0,11,131,45,0,0
2024,62864,김민식,SSG,0.208,45,126,106,10,22,5,0,1,30,10,4,0
2024,76802,김성현,SSG,0.227,71,167,141,21,32,3,1,1,40,15,5,1
2024,66917,김찬형,SSG,0,5,9,9,0,0,0,0,0,0,0,0,0
2024,69825,김창평,SSG,0,6,9,7,1,0,0,0,0,0,0,0,0
2024,50868,류효승,SSG,0,1,2,2,0,0,0,0,0,0,0,0,0
2024,62869,문승원,SSG,0,6,1,1,0,0,0,0,0,0,0,0,0
2024,64893,박민호,SSG,,1,0,0,0,0,0,0,0,0,0,0,0
2024,67893,박성한,SSG,0.301,137,564,489,78,147,24,0,10,201,67,3,6
2024,54805,박지환,SSG,0.276,76,249,228,33,63,9,2,4,88,21,3,3
2024,66662,신범수,SSG,0.222,11,29,27,4,6,3,0,0,9,2,0,0
2024,66864,안상현,SSG,0.171,37,75,70,3,12,1,0,0,13,2,1,0
