기준일,순위,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
2021-09-23,6,116,54,54,8,0.5,12.5,3승3무4패,2승,2032-04-24,2022-04-30
2021-09-23,7,111,53,54,4,0.495,13,5승0무5패,5패,2026-01-27,2027-03-27
2021-09-23,8,115,53,59,3,0.473,15.5,5승0무5패,1패,21-2-29,2032-01-30
2021-09-23,9,110,42,62,6,0.404,22.5,4승0무6패,1패,2024-02-29,18-4-33
2021-09-23,10,118,42,68,8,0.382,25.5,4승2무4패,2패,2023-05-31,19-3-37
2021-09-24,1,114,67,43,4,0.609,0,6승0무4패,1패,2036-03-19,2031-01-24
2021-09-24,2,119,62,49,8,0.559,5.5,4승2무4패,1패,2034-03-22,2028-05-27
2021-09-24,3,111,59,48,4,0.551,6.5,4승1무5패,1승,2036-01-23,2023-03-25
2021-09-24,4,113,56,52,5,0.519,10,7승2무1패,7승,2027-03-25,2029-02-27
2021-09-24,5,118,58,56,4,0.509,11,2승3무5패,2승,2036-03-22,22-1-34
2021-09-24,6,118,55,54,9,0.505,11.5,4승4무2패,3승,2033-05-24,2022-04-30
2021-09-24,7,112,53,55,4,0.491,13,4승0무6패,6패,2026-01-27,2027-03-28
2021-09-24,8,117,53,60,4,0.469,15.5,3승1무6패,2패,21-2-29,32-2-31
2021-09-24,9,111,42,63,6,0.4,22.5,4승0무6패,2패,24-2-30,18-4-33
2021-09-24,10,119,43,68,8,0.387,24.5,5승1무4패,1승,2023-05-31,20-3-37
2021-09-25,1,115,67,43,5,0.609,0,5승1무4패,1패,2036-04-19,2031-01-24
2021-09-25,2,120,63,49,8,0.563,5,5승1무4패,1승,2035-03-22,2028-05-27
2021-09-25,3,112,59,48,5,0.551,6.5,4승1무5패,1승,2036-01-23,2023-04-25
2021-09-25,4,114,56,53,5,0.514,10.5,7승2무1패,1패,2027-03-26,2029-02-27
2021-09-25,5,119,58,57,4,0.504,11.5,2승3무5패,1패,2036-03-23,22-1-34
2021-09-25,6,119,55,55,9,0.5,12,3승4무3패,1패,2033-05-24,22-4-31
2021-09-25,7,113,53,56,4,0.486,13.5,3승0무7패,7패,2026-01-27,2027-03-29
2021-09-25,8,118,54,60,4,0.474,15,4승1무5패,1승,21-2-29,33-2-31
2021-09-25,9,112,43,63,6,0.406,22,5승0무5패,1승,25-2-30,18-4-33
2021-09-25,10,120,44,68,8,0.393,24,5승1무4패,2승,2023-05-31,21-3-37
2021-09-26,1,116,67,44,5,0.604,0,5승1무4패,2패,2036-04-20,2031-01-24
2021-09-26,2,121,64,49,8,0.566,4,6승1무3패,2승,2036-03-22,2028-05-27
2021-09-26,3,113,60,48,5,0.556,5.5,4승1무5패,2승,2036-01-23,2024-04-25
2021-09-26,4,115,57,53,5,0.518,9.5,7승2무1패,1승,2028-03-26,2029-02-27
2021-09-26,5,120,59,57,4,0.509,10.5,3승3무4패,1승,2037-03-23,22-1-34
2021-09-26,6,120,55,56,9,0.495,12,3승3무4패,2패,2033-05-24,22-4-32
2021-09-26,7,114,53,57,4,0.482,13.5,2승0무8패,8패,2026-01-27,2027-03-30
2021-09-26,8,119,54,61,4,0.47,15,4승1무5패,1패,21-2-29,33-2-32
2021-09-26,9,113,44,63,6,0.411,21,5승0무5패,2승,26-2-30,18-4-33
2021-09-26,10,121,44,69,8,0.389,24,5승1무4패,1패,2023-05-31,21-3-38
2021-09-28,1,117,68,44,5,0.607,0,5승1무4패,1승,2037-04-20,2031-01-24
2021-09-28,2,122,64,50,8,0.561,5,6승1무3패,1패,2036-03-23,2028-05-27
2021-09-28,3,114,61,48,5,0.56,5.5,5승1무4패,3승,2037-01-23,2024-04-25
2021-09-28,4,116,57,54,5,0.514,10.5,7승1무2패,1패,2028-03-26,2029-02-28
2021-09-28,5,121,59,57,5,0.509,11,3승3무4패,1승,2037-03-23,22-2-34
2021-09-28,6,121,56,56,9,0.5,12,4승3무3패,1승,2033-05-24,23-4-32
2021-09-28,7,115,54,57,4,0.486,13.5,2승0무8패,1승,2027-01-27,2027-03-30
2021-09-28,8,120,54,62,4,0.466,16,3승1무6패,2패,21-2-29,33-2-33
2021-09-28,9,114,44,64,6,0.407,22,4승0무6패,1패,26-2-30,18-4-34
2021-09-28,10,122,44,69,9,0.389,24.5,5승1무4패,1패,23-6-31,21-3-38
2021-09-29,1,118,68,45,5,0.602,0,5승1무4패,1패,2037-04-21,2031-01-24
2021-09-29,2,122,64,50,8,0.561,4.5,6승1무3패,1패,2036-03-23,2028-05-27
2021-09-29,3,114,61,48,5,0.56,5,5승1무4패,3승,2037-01-23,2024-04-25
2021-09-29,4,117,58,54,5,0.518,9.5,7승1무2패,1승,2028-03-26,2030-02-28
2021-09-29,5,121,59,57,5,0.509,10.5,3승3무4패,1승,2037-03-23,22-2-34
2021-09-29,6,121,56,56,9,0.5,11.5,4승3무3패,1승,2033-05-24,23-4-32
2021-09-29,7,116,55,57,4,0.491,12.5,2승0무8패,2승,2028-01-27,2027-03-30
2021-09-29,8,120,54,62,4,0.466,15.5,3승1무6패,2패,21-2-29,33-2-33
2021-09-29,9,115,44,65,6,0.404,22,4승0무6패,2패,26-2-30,18-4-35
2021-09-29,10,122,44,69,9,0.389,24,5승1무4패,1패,23-6-31,21-3-38
2021-09-30,1,119,68,46,5,0.596,0,4승1무5패,2패,2037-04-21,2031-01-25
2021-09-30,2,123,65,50,8,0.565,3.5,6승1무3패,1승,2037-03-23,2028-05-27
2021-09-30,3,115,62,48,5,0.564,4,6승1무3패,4승,2038-01-23,2024-04-25
2021-09-30,4,118,58,55,5,0.513,9.5,7승0무3패,1패,2028-03-26,30-2-29
2021-09-30,5,122,60,57,5,0.513,9.5,4승3무3패,2승,2037-03-23,23-2-34
2021-09-30,6,117,56,57,4,0.496,11.5,3승0무7패,3승,2029-01-27,2027-03-30
2021-09-30,6,122,56,57,9,0.496,11.5,4승3무3패,1패,2033-05-24,23-4-33
2021-09-30,8,121,55,62,4,0.47,14.5,4승1무5패,1승,22-2-29,33-2-33
2021-09-30,9,116,44,66,6,0.4,22,3승0무7패,3패,26-2-31,18-4-35
2021-09-30,10,123,44,70,9,0.386,24,4승1무5패,2패,23-6-31,21-3-39
2021-10-01,1,121,68,48,5,0.586,0,2승1무7패,4패,2037-04-21,2031-01-27
2021-10-01,2,124,65,51,8,0.56,3,5승1무4패,1패,2037-03-24,2028-05-27
2021-10-01,3,116,62,49,5,0.559,3.5,6승1무3패,1패,2038-01-24,2024-04-25
2021-10-01,4,119,59,55,5,0.518,8,7승0무3패,1승,2028-03-26,31-2-29
2021-10-01,5,123,60,58,5,0.508,9,4승2무4패,1패,2037-03-23,23-2-35
2021-10-01,6,118,56,57,5,0.496,10.5,3승1무6패,3승,2029-02-27,2027-03-30
2021-10-01,6,123,56,57,10,0.496,10.5,4승3무3패,1패,2033-05-24,23-5-33
2021-10-01,8,123,57,62,4,0.479,12.5,5승1무4패,3승,2024-02-29,33-2-33
2021-10-01,9,117,45,66,6,0.405,20.5,4승0무6패,1승,27-2-31,18-4-35
2021-10-01,10,124,45,70,9,0.391,22.5,4승1무5패,1승,23-6-31,22-3-39
2021-10-02,1,122,68,48,6,0.586,0,2승2무6패,4패,2037-04-21,2031-02-27
2021-10-02,2,117,63,49,5,0.563,3,6승1무3패,1승,2038-01-24,2025-04-25
2021-10-02,3,125,65,52,8,0.556,3.5,5승0무5패,2패,2037-03-24,2028-05-28
2021-10-02,4,120,60,55,5,0.522,7.5,7승0무3패,2승,2029-03-26,31-2-29
2021-10-02,5,124,60,59,5,0.504,9.5,4승2무4패,2패,2037-03-24,23-2-35
2021-10-02,6,119,56,57,6,0.496,10.5,3승2무5패,3승,2029-02-27,2027-04-30
2021-10-02,6,124,56,57,11,0.496,10.5,3승4무3패,1패,2033-06-24,23-5-33
2021-10-02,8,124,57,62,5,0.479,12.5,4승2무4패,3승,2024-03-29,33-2-33
2021-10-02,9,118,45,66,7,0.405,20.5,4승1무5패,1승,2027-03-31,18-4-35
2021-10-02,10,125,45,70,10,0.391,22.5,4승2무4패,1승,23-6-31,22-4-39
2021-10-03,1,123,69,48,6,0.59,0,2승2무6패,1승,2037-04-21,2032-02-27
2021-10-03,2,118,63,49,6,0.563,3.5,6승2무2패,1승,2038-01-24,2025-05-25
2021-10-03,3,126,66,52,8,0.559,3.5,5승0무5패,1승,2037-03-24,2029-05-28
2021-10-03,4,121,60,56,5,0.517,8.5,6승0무4패,1패,2029-03-27,31-2-29
2021-10-03,5,125,60,59,6,0.504,10,4승3무3패,2패,2037-04-24,23-2-35
2021-10-03,6,120,56,58,6,0.491,11.5,3승2무5패,1패,2029-02-27,27-4-31
2021-10-03,6,125,56,58,11,0.491,11.5,3승3무4패,2패,2033-06-25,23-5-33
2021-10-03,8,125,58,62,5,0.483,12.5,5승2무3패,4승,2025-03-29,33-2-33
2021-10-03,9,119,46,66,7,0.411,20.5,4승1무5패,2승,2028-03-31,18-4-35
2021-10-03,10,126,45,71,10,0.388,23.5,3승2무5패,1패,23-6-31,22-4-40
2021-10-05,1,124,69,48,7,0.59,0,2승3무5패,1승,2037-05-21,2032-02-27
2021-10-05,2,119,63,50,6,0.558,4,5승2무3패,1패,2038-01-25,2025-05-25
2021-10-05,3,127,66,53,8,0.555,4,5승0무5패,1패,2037-03-24,2029-05-29
2021-10-05,4,122,60,57,5,0.513,9,5승0무5패,2패,2029-03-27,31-2-30
2021-10-05,5,126,61,59,6,0.508,9.5,5승2무3패,1승,2038-04-24,23-2-35
2021-10-05,6,126,57,58,11,0.496,11,3승3무4패,1승,2033-06-25,24-5-33
2021-10-05,7,121,56,58,7,0.491,11.5,3승3무4패,1패,2029-02-27,2027-05-31
2021-10-05,8,126,59,62,5,0.488,12,6승2무2패,5승,2026-03-29,33-2-33
2021-10-05,9,120,46,67,7,0.407,21,4승1무5패,1패,2028-03-31,18-4-36
2021-10-05,10,127,46,71,10,0.393,23,4승2무4패,1승,24-6-31,22-4-40
2021-10-06,1,125,69,49,7,0.585,0,2승2무6패,1패,2037-05-22,2032-02-27
2021-10-06,2,128,67,53,8,0.558,3,5승0무5패,1승,2037-03-24,2030-05-29
2021-10-06,3,121,64,51,6,0.557,3.5,5승2무3패,1패,2039-01-26,2025-05-25
2021-10-06,4,123,61,57,5,0.517,8,5승0무5패,1승,2029-03-27,32-2-30
2021-10-06,5,127,61,60,6,0.504,9.5,4승2무4패,1패,2038-04-25,23-2-35
2021-10-06,6,128,58,59,11,0.496,10.5,3승2무5패,1승,2033-06-25,25-5-34
2021-10-06,7,122,57,58,7,0.496,10.5,4승3무3패,1승,2029-02-27,2028-05-31
2021-10-06,8,127,59,63,5,0.484,12,6승1무3패,1패,2026-03-30,33-2-33
2021-10-06,9,121,47,67,7,0.412,20,5승1무4패,1승,2028-03-31,19-4-36
2021-10-06,10,128,46,72,10,0.39,23,4승2무4패,1패,24-6-32,22-4-40
2021-10-07,1,126,70,49,7,0.588,0,3승2무5패,1승,2038-05-22,2032-02-27
2021-10-07,2,129,68,53,8,0.562,3,6승0무4패,2승,2037-03-24,2031-05-29
2021-10-07,3,122,65,51,6,0.56,3.5,6승1무3패,1승,2039-01-26,2026-05-25
2021-10-07,4,124,61,58,5,0.513,9,5승0무5패,1패,2029-03-28,32-2-30
2021-10-07,5,128,61,61,6,0.5,10.5,3승2무5패,2패,2038-04-25,23-2-36
2021-10-07,6,129,58,60,11,0.492,11.5,3승2무5패,1패,2033-06-25,25-5-35
2021-10-07,7,123,57,59,7,0.491,11.5,4승3무3패,1패,2029-02-28,2028-05-31
2021-10-07,8,128,60,63,5,0.488,12,6승1무3패,1승,2026-03-30,34-2-33
2021-10-07,9,122,47,68,7,0.409,21,4승1무5패,1패,28-3-32,19-4-36
2021-10-07,10,129,47,72,10,0.395,23,4승2무4패,1승,25-6-32,22-4-40
2021-10-08,1,126,70,49,7,0.588,0,3승2무5패,1승,2038-05-22,2032-02-27
2021-10-08,2,123,65,51,7,0.56,3.5,5승2무3패,1승,2039-01-26,2026-06-25
2021-10-08,3,130,68,54,8,0.557,3.5,5승0무5패,1패,2037-03-24,2031-05-30
2021-10-08,4,125,62,58,5,0.517,8.5,5승0무5패,1승,2030-03-28,32-2-30
2021-10-08,5,128,61,61,6,0.5,10.5,3승2무5패,2패,2038-04-25,23-2-36
2021-10-08,6,130,59,60,11,0.496,11,4승2무4패,1승,2033-06-25,26-5-35
2021-10-08,7,124,58,59,7,0.496,11,5승3무2패,1승,2030-02-28,2028-05-31
2021-10-08,8,129,60,64,5,0.484,12.5,6승1무3패,1패,2026-03-30,34-2-34
2021-10-08,9,123,47,68,8,0.409,21,3승2무5패,1패,28-4-32,19-4-36
2021-10-08,10,130,47,73,10,0.392,23.5,3승2무5패,1패,25-6-33,22-4-40
2021-10-09,1,127,70,50,7,0.583,0,2승2무6패,1패,2038-05-22,2032-02-28
2021-10-09,2,124,66,51,7,0.564,2.5,5승2무3패,2승,2040-01-26,2026-06-25
2021-10-09,3,130,68,54,8,0.557,3,5승0무5패,1패,2037-03-24,2031-05-30
2021-10-09,4,125,62,58,5,0.517,8,5승0무5패,1승,2030-03-28,32-2-30
2021-10-09,5,128,61,61,6,0.5,10,3승2무5패,2패,2038-04-25,23-2-36
2021-10-09,5,131,60,60,11,0.5,10,4승2무4패,2승,2034-06-25,26-5-35
2021-10-09,7,124,58,59,7,0.496,10.5,5승3무2패,1승,2030-02-28,2028-05-31
2021-10-09,8,130,60,65,5,0.48,12.5,6승1무3패,2패,2026-03-30,34-2-35
2021-10-09,9,124,48,68,8,0.414,20,4승2무4패,1승,28-4-32,20-4-36
2021-10-09,10,131,47,74,10,0.388,23.5,3승2무5패,2패,25-6-34,22-4-40
2021-10-10,1,127,70,50,7,0.583,0,2승2무6패,1패,2038-05-22,2032-02-28
2021-10-10,2,124,66,51,7,0.564,2.5,5승2무3패,2승,2040-01-26,2026-06-25
2021-10-10,3,130,68,54,8,0.557,3,5승0무5패,1패,2037-03-24,2031-05-30
2021-10-10,4,126,62,59,5,0.512,8.5,5승0무5패,1패,2030-03-28,32-2-31
2021-10-10,5,125,59,59,7,0.5,10,5승3무2패,2승,2031-02-28,2028-05-31
2021-10-10,5,128,61,61,6,0.5,10,3승2무5패,2패,2038-04-25,23-2-36
2021-10-10,5,131,60,60,11,0.5,10,4승2무4패,2승,2034-06-25,26-5-35
2021-10-10,8,130,60,65,5,0.48,12.5,6승1무3패,2패,2026-03-30,34-2-35
2021-10-10,9,126,50,68,8,0.424,19,6승2무2패,3승,28-4-32,22-4-36
2021-10-10,10,133,47,76,10,0.382,24.5,3승1무6패,4패,25-6-36,22-4-40
2021-10-11,1,128,71,50,7,0.587,0,3승2무5패,1승,2038-05-22,2033-02-28
2021-10-11,2,125,66,52,7,0.559,3.5,4승2무4패,1패,2040-01-27,2026-06-25
2021-10-11,3,130,68,54,8,0.557,3.5,5승0무5패,1패,2037-03-24,2031-05-30
2021-10-11,4,126,62,59,5,0.512,9,5승0무5패,1패,2030-03-28,32-2-31
2021-10-11,5,125,59,59,7,0.5,10.5,5승3무2패,2승,2031-02-28,2028-05-31
2021-10-11,5,128,61,61,6,0.5,10.5,3승2무5패,2패,2038-04-25,23-2-36
2021-10-11,5,131,60,60,11,0.5,10.5,4승2무4패,2승,2034-06-25,26-5-35
2021-10-11,8,130,60,65,5,0.48,13,6승1무3패,2패,2026-03-30,34-2-35
2021-10-11,9,126,50,68,8,0.424,19.5,6승2무2패,3승,28-4-32,22-4-36
2021-10-11,10,133,47,76,10,0.382,25,3승1무6패,4패,25-6-36,22-4-40
2021-10-12,1,129,71,51,7,0.582,0,3승2무5패,1패,2038-05-22,33-2-29
2021-10-12,2,131,69,54,8,0.561,2.5,5승0무5패,1승,2037-03-24,2032-05-30
2021-10-12,3,126,66,52,8,0.559,3,4승3무3패,1패,2040-01-27,2026-07-25
2021-10-12,4,127,63,59,5,0.516,8,5승0무5패,1승,2031-03-28,32-2-31
2021-10-12,5,129,62,61,6,0.504,9.5,4승2무4패,1승,2039-04-25,23-2-36
2021-10-12,6,132,60,60,12,0.5,10,4승3무3패,2승,2034-07-25,26-5-35
2021-10-12,7,126,59,60,7,0.496,10.5,4승3무3패,1패,2031-02-28,28-5-32
2021-10-12,8,130,60,65,5,0.48,12.5,6승1무3패,2패,2026-03-30,34-2-35
2021-10-12,9,127,50,69,8,0.42,19.5,5승2무3패,1패,28-4-33,22-4-36
2021-10-12,10,133,47,76,10,0.382,24.5,3승1무6패,4패,25-6-36,22-4-40
2021-10-13,1,130,71,52,7,0.577,0,3승2무5패,2패,2038-05-22,33-2-30
2021-10-13,2,132,70,54,8,0.565,1.5,6승0무4패,2승,2037-03-24,2033-05-30
2021-10-13,3,127,66,52,9,0.559,2.5,3승4무3패,1패,2040-01-27,2026-08-25
2021-10-13,4,128,64,59,5,0.52,7,6승0무4패,2승,2032-03-28,32-2-31
2021-10-13,5,130,63,61,6,0.508,8.5,4승2무4패,2승,2040-04-25,23-2-36
2021-10-13,6,132,60,60,12,0.5,9.5,4승3무3패,2승,2034-07-25,26-5-35
2021-10-13,7,127,59,61,7,0.492,10.5,3승3무4패,2패,2031-02-28,28-5-33
2021-10-13,8,131,60,65,6,0.48,12,5승2무3패,2패,2026-04-30,34-2-35
2021-10-13,9,128,50,70,8,0.417,19.5,5승1무4패,2패,28-4-34,22-4-36
2021-10-13,10,133,47,76,10,0.382,24,3승1무6패,4패,25-6-36,22-4-40
2021-10-14,1,131,72,52,7,0.581,0,4승2무4패,1승,2038-05-22,34-2-30
2021-10-14,2,128,67,52,9,0.563,2.5,4승3무3패,1승,2040-01-27,2027-08-25
2021-10-14,3,133,70,55,8,0.56,2.5,5승0무5패,1패,2037-03-24,2033-05-31
2021-10-14,4,129,64,60,5,0.516,8,5승0무5패,1패,2032-03-29,32-2-31
2021-10-14,5,131,63,62,6,0.504,9.5,4승1무5패,1패,2040-04-26,23-2-36
2021-10-14,6,132,60,60,12,0.5,10,4승3무3패,2승,2034-07-25,26-5-35
2021-10-14,7,128,60,61,7,0.496,10.5,4승2무4패,1승,2031-02-28,29-5-33
2021-10-14,8,132,60,66,6,0.476,13,4승2무4패,3패,26-4-31,34-2-35
2021-10-14,9,129,51,70,8,0.421,19.5,5승1무4패,1승,29-4-34,22-4-36
2021-10-14,10,133,47,76,10,0.382,24.5,3승1무6패,4패,25-6-36,22-4-40
2021-10-15,1,132,72,52,8,0.581,0,4승2무4패,1승,2038-06-22,34-2-30
2021-10-15,2,129,67,53,9,0.558,3,4승3무3패,1패,2040-01-27,2027-08-26
2021-10-15,3,134,70,56,8,0.556,3,5승0무5패,2패,2037-03-25,2033-05-31
2021-10-15,4,130,64,61,5,0.512,8.5,4승0무6패,2패,2032-03-30,32-2-31
2021-10-15,5,132,64,62,6,0.508,9,4승1무5패,1승,2040-04-26,24-2-36
2021-10-15,6,129,61,61,7,0.5,10,5승1무4패,2승,2031-02-28,30-5-33
2021-10-15,6,132,60,60,12,0.5,10,4승3무3패,2승,2034-07-25,26-5-35
2021-10-15,8,133,61,66,6,0.48,12.5,4승2무4패,1승,27-4-31,34-2-35
2021-10-15,9,130,51,70,9,0.421,19.5,5승2무3패,1승,29-4-34,22-5-36
2021-10-15,10,133,47,76,10,0.382,24.5,3승1무6패,4패,25-6-36,22-4-40
2021-10-16,1,133,73,52,8,0.584,0,4승2무4패,2승,2039-06-22,34-2-30
2021-10-16,2,136,72,56,8,0.563,2.5,6승0무4패,2승,2039-03-25,2033-05-31
2021-10-16,3,130,67,54,9,0.554,4,3승3무4패,2패,2040-01-27,2027-08-27
2021-10-16,4,131,64,62,5,0.508,9.5,4승0무6패,3패,2032-03-31,32-2-31
2021-10-16,5,133,61,60,12,0.504,10,5승2무3패,3승,2034-07-25,27-5-35
2021-10-16,6,130,62,61,7,0.504,10,6승1무3패,3승,2032-02-28,30-5-33
2021-10-16,7,134,64,64,6,0.5,10.5,4승1무5패,2패,2040-04-26,24-2-38
2021-10-16,8,134,61,67,6,0.477,13.5,4승1무5패,1패,27-4-32,34-2-35
2021-10-16,9,131,52,70,9,0.426,19.5,5승2무3패,2승,29-4-34,23-5-36
2021-10-16,10,134,47,77,10,0.379,25.5,2승1무7패,5패,25-6-36,22-4-41
2021-10-17,1,134,73,53,8,0.579,0,4승1무5패,1패,2039-06-23,34-2-30
2021-10-17,2,137,73,56,8,0.566,1.5,7승0무3패,3승,2040-03-25,2033-05-31
2021-10-17,3,132,69,54,9,0.561,2.5,4승3무3패,2승,2040-01-27,2029-08-27
2021-10-17,4,133,65,62,6,0.512,8.5,4승1무5패,1승,33-4-31,32-2-31
2021-10-17,5,135,62,61,12,0.504,9.5,6승1무3패,1패,2034-07-25,28-5-36
2021-10-17,6,135,64,65,6,0.496,10.5,4승0무6패,3패,2040-04-26,24-2-39
2021-10-17,7,132,62,63,7,0.496,10.5,5승0무5패,2패,32-2-30,30-5-33
2021-10-17,8,136,62,68,6,0.477,13,3승1무6패,1승,28-4-33,34-2-35
2021-10-17,9,133,52,71,10,0.423,19.5,5승2무3패,1패,29-4-34,23-6-37
2021-10-17,10,135,48,77,10,0.384,24.5,3승0무7패,1승,25-6-36,23-4-41
2021-10-19,1,135,73,54,8,0.575,0,4승1무5패,2패,2039-06-23,34-2-31
2021-10-19,2,138,73,57,8,0.562,1.5,6승0무4패,1패,2040-03-26,2033-05-31
2021-10-19,3,133,69,55,9,0.556,2.5,4승2무4패,1패,2040-01-28,2029-08-27
2021-10-19,4,134,66,62,6,0.516,7.5,5승1무4패,2승,33-4-31,33-2-31
2021-10-19,5,133,63,63,7,0.5,9.5,6승0무4패,1승,33-2-30,30-5-33
2021-10-19,5,136,65,65,6,0.5,9.5,4승0무6패,1승,2040-04-26,25-2-39
2021-10-19,5,136,62,62,12,0.5,9.5,5승1무4패,2패,2034-07-25,28-5-37
2021-10-19,8,136,62,68,6,0.477,12.5,3승1무6패,1승,28-4-33,34-2-35
2021-10-19,9,134,53,71,10,0.427,18.5,5승2무3패,1승,30-4-34,23-6-37
2021-10-19,10,135,48,77,10,0.384,24,3승0무7패,1승,25-6-36,23-4-41
2021-10-20,1,136,73,55,8,0.57,0,3승1무6패,3패,2039-06-23,34-2-32
2021-10-20,2,138,73,57,8,0.562,1,6승0무4패,1패,2040-03-26,2033-05-31
2021-10-20,3,134,69,56,9,0.552,2.5,3승2무5패,2패,2040-01-29,2029-08-27
2021-10-20,4,134,66,62,6,0.516,7,5승1무4패,2승,33-4-31,33-2-31
2021-10-20,5,137,66,65,6,0.504,8.5,5승0무5패,2승,2040-04-26,26-2-39
2021-10-20,6,134,63,63,8,0.5,9,5승1무4패,1승,33-2-30,30-6-33
2021-10-20,6,137,62,62,13,0.5,9,5승2무3패,2패,2034-08-25,28-5-37
2021-10-20,8,136,62,68,6,0.477,12,3승1무6패,1승,28-4-33,34-2-35
2021-10-20,9,135,54,71,10,0.432,17.5,5승2무3패,2승,31-4-34,23-6-37
2021-10-20,10,135,48,77,10,0.384,23.5,3승0무7패,1승,25-6-36,23-4-41
2021-10-21,1,136,73,55,8,0.57,0,3승1무6패,3패,2039-06-23,34-2-32
2021-10-21,2,138,73,57,8,0.562,1,6승0무4패,1패,2040-03-26,2033-05-31
2021-10-21,3,135,69,56,10,0.552,2.5,3승3무4패,2패,2040-02-29,2029-08-27
2021-10-21,4,135,66,63,6,0.512,7.5,4승1무5패,1패,33-4-31,33-2-32
2021-10-21,5,138,63,62,13,0.504,8.5,5승2무3패,1승,2035-08-25,28-5-37
2021-10-21,6,138,66,65,7,0.504,8.5,5승1무4패,2승,2040-04-26,26-3-39
2021-10-21,7,134,63,63,8,0.5,9,5승1무4패,1승,33-2-30,30-6-33
2021-10-21,8,136,62,68,6,0.477,12,3승1무6패,1승,28-4-33,34-2-35
2021-10-21,9,136,54,72,10,0.429,18,4승2무4패,1패,31-4-35,23-6-37
2021-10-21,10,136,49,77,10,0.389,23,4승0무6패,2승,25-6-36,24-4-41
2021-10-22,1,137,73,56,8,0.566,0,3승1무6패,4패,2039-06-23,34-2-33
2021-10-22,2,139,74,57,8,0.565,0,6승0무4패,1승,2041-03-26,2033-05-31
2021-10-22,3,135,69,56,10,0.552,2,3승3무4패,2패,2040-02-29,2029-08-27
2021-10-22,4,139,64,62,13,0.508,7.5,6승2무2패,2승,2036-08-25,28-5-37
2021-10-22,5,136,66,64,6,0.508,7.5,4승1무5패,2패,33-4-31,33-2-33
2021-10-22,6,138,66,65,7,0.504,8,5승1무4패,2승,2040-04-26,26-3-39
2021-10-22,7,135,63,64,8,0.496,9,4승1무5패,1패,33-2-31,30-6-33
2021-10-22,8,137,63,68,6,0.481,11,4승1무5패,2승,29-4-33,34-2-35
2021-10-22,9,137,55,72,10,0.433,17,5승2무3패,1승,31-4-35,24-6-37
2021-10-22,10,137,49,78,10,0.386,23,3승0무7패,1패,25-6-36,24-4-42
2021-10-23,1,140,75,57,8,0.568,0,7승0무3패,2승,2042-03-26,2033-05-31
2021-10-23,2,138,73,57,8,0.562,1,2승1무7패,5패,2039-06-23,34-2-34
2021-10-23,3,136,69,56,11,0.552,2.5,3승3무4패,2패,2040-02-29,2029-09-27
2021-10-23,4,139,64,62,13,0.508,8,6승2무2패,2승,2036-08-25,28-5-37
2021-10-23,5,137,66,64,7,0.508,8,3승2무5패,2패,2033-05-31,33-2-33
2021-10-23,6,138,66,65,7,0.504,8.5,5승1무4패,2승,2040-04-26,26-3-39
2021-10-23,7,137,64,65,8,0.496,9.5,5승1무4패,1승,34-2-32,30-6-33
2021-10-23,8,138,63,68,7,0.481,11.5,3승2무5패,2승,29-5-33,34-2-35
2021-10-23,9,139,56,73,10,0.434,17.5,5승2무3패,1패,31-4-35,25-6-38
2021-10-23,10,138,49,78,11,0.386,23.5,3승1무6패,1패,25-6-36,24-5-42
2021-10-24,1,141,75,57,9,0.568,0,6승1무3패,2승,2042-04-26,2033-05-31
2021-10-24,2,139,74,57,8,0.565,0.5,3승1무6패,1승,2040-06-23,34-2-34
2021-10-24,3,138,69,57,12,0.548,3,2승3무5패,3패,2040-02-29,2029-10-28
2021-10-24,4,139,67,64,8,0.511,7.5,3승3무4패,1승,34-6-31,33-2-33
2021-10-24,5,140,64,62,14,0.508,8,5승3무2패,2승,2036-08-25,28-6-37
2021-10-24,6,138,65,65,8,0.5,9,5승1무4패,2승,35-2-32,30-6-33
2021-10-24,6,139,66,66,7,0.5,9,4승1무5패,1패,2040-04-26,26-3-40
2021-10-24,8,139,64,68,7,0.485,11,4승2무4패,3승,30-5-33,34-2-35
2021-10-24,9,140,56,74,10,0.431,18,5승1무4패,2패,31-4-35,25-6-39
2021-10-24,10,139,49,79,11,0.383,24,2승1무7패,2패,25-6-36,24-5-43
2021-10-25,1,141,75,57,9,0.568,0,6승1무3패,2승,2042-04-26,2033-05-31
2021-10-25,2,139,74,57,8,0.565,0.5,3승1무6패,1승,2040-06-23,34-2-34
2021-10-25,3,139,69,57,13,0.548,3,2승4무4패,3패,2040-03-29,2029-10-28
2021-10-25,4,139,67,64,8,0.511,7.5,3승3무4패,1승,34-6-31,33-2-33
2021-10-25,5,140,64,62,14,0.508,8,5승3무2패,2승,2036-08-25,28-6-37
2021-10-25,6,140,67,66,7,0.504,8.5,4승1무5패,1승,2040-04-26,27-3-40
2021-10-25,7,138,65,65,8,0.5,9,5승1무4패,2승,35-2-32,30-6-33
2021-10-25,8,140,64,68,8,0.485,11,4승3무3패,3승,30-5-33,34-3-35
2021-10-25,9,140,56,74,10,0.431,18,5승1무4패,2패,31-4-35,25-6-39
2021-10-25,10,140,49,80,11,0.38,24.5,2승1무7패,3패,25-6-37,24-5-43
2021-10-26,1,141,75,57,9,0.568,0,6승1무3패,2승,2042-04-26,2033-05-31
