player_id,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
50150,손호영,LG,3루수,2,1,5,1,0,1,2,0,0.750,0,0,0,-
53105,송대현,LG,유격수,3,0,6,1,0,1,1,0,0.667,0,0,0,-
51111,송승기,LG,투수,1,0,1,0,0,0,1,0,1.000,0,0,0,-
73801,송은범,LG,투수,4,0,3 2/3,0,0,0,0,0,-,0,0,0,-
68110,송찬의,LG,1루수,5,3,20,0,0,16,1,1,1.000,0,0,0,-
68110,송찬의,LG,2루수,1,0,1,1,0,0,0,0,0.000,0,0,0,-
65207,신민재,LG,3루수,1,0,2,0,0,0,0,0,-,0,0,0,-
65207,신민재,LG,2루수,89,76,689 1/3,9,0,162,231,57,0.978,0,0,0,-
65207,신민재,LG,우익수,6,0,11,0,0,2,0,0,1.000,0,0,0,-
65207,신민재,LG,좌익수,10,0,19 2/3,0,0,4,0,0,1.000,0,0,0,-
65207,신민재,LG,중견수,7,0,10,0,0,3,0,0,1.000,0,0,0,-
65115,안익훈,LG,우익수,8,2,30 1/3,0,0,7,0,0,1.000,0,0,0,-
65115,안익훈,LG,좌익수,5,1,19 2/3,0,0,5,0,0,1.000,0,0,0,-
65115,안익훈,LG,중견수,1,1,6,0,0,1,0,0,1.000,0,0,0,-
67116,오석주,LG,투수,9,0,10,0,0,0,0,0,-,0,0,0,-
53123,오스틴,LG,1루수,114,113,930 1/3,14,0,832,72,88,0.985,0,0,0,-
53123,오스틴,LG,우익수,2,1,9,0,0,2,0,0,1.000,0,0,0,-
79109,오지환,LG,유격수,125,115,1010 2/3,14,0,176,275,64,0.97,0,0,0,-
50106,유영찬,LG,투수,67,0,68,1,0,7,11,2,0.947,0,0,0,-
63961,윤호솔,LG,투수,4,0,3 2/3,0,0,0,0,0,-,0,0,0,-
50126,이민호,LG,투수,5,5,19 2/3,1,0,0,6,0,0.857,0,0,0,-
65117,이상규,LG,투수,8,0,7 2/3,0,0,0,1,0,1.000,0,0,0,-
69168,이상영,LG,투수,6,2,11,0,1,0,3,0,1.000,0,0,0,-
61145,이우찬,LG,투수,38,0,38 1/3,0,1,2,13,1,1.0,0,0,0,-
68106,이재원,LG,좌익수,36,25,180 1/3,1,0,50,2,0,0.981,0,0,0,-
68106,이재원,LG,1루수,4,2,20,1,0,14,2,1,0.941,0,0,0,-
68106,이재원,LG,우익수,2,1,4 2/3,0,0,0,0,0,-,0,0,0,-
69134,이정용,LG,투수,37,13,86 2/3,1,0,3,8,0,0.917,0,0,0,-
69108,이지강,LG,투수,22,12,68,1,0,3,11,0,0.933,0,0,0,-
61186,이천웅,LG,좌익수,2,0,2,0,0,0,0,0,-,0,0,0,-
61101,임찬규,LG,투수,30,26,144 2/3,2,1,7,18,2,0.926,0,0,0,-
67123,전준호,LG,포수,2,0,3,0,0,4,0,0,1.000,0,1,0,0.0
69159,정우영,LG,투수,60,0,51 2/3,0,0,3,7,0,1.0,0,0,0,-
79150,정주현,LG,유격수,11,4,47,1,0,10,9,1,0.950,0,0,0,-
79150,정주현,LG,3루수,16,3,58 2/3,4,0,5,12,2,0.810,0,0,0,-
79150,정주현,LG,2루수,18,4,57,4,0,12,16,6,0.875,0,0,0,-
79150,정주현,LG,1루수,47,1,100,1,0,86,10,12,0.99,0,0,0,-
76650,진해수,LG,투수,19,0,14 2/3,0,0,2,4,0,1.000,0,0,0,-
79140,최동환,LG,투수,45,0,42 1/3,0,0,1,5,0,1.0,0,0,0,-
62146,최성훈,LG,투수,5,0,3,0,0,0,0,0,-,0,0,0,-
65905,최승민,LG,중견수,12,1,35,0,0,13,0,0,1.000,0,0,0,-
65905,최승민,LG,좌익수,8,0,16 1/3,0,0,2,0,0,1.000,0,0,0,-
65905,최승민,LG,우익수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
65320,최원태,LG,투수,26,26,146 2/3,2,0,10,23,1,0.943,0,0,0,-
69103,켈리,LG,투수,30,30,178 2/3,2,1,10,23,2,0.943,0,0,0,-
52145,플럿코,LG,투수,21,21,123 1/3,0,0,9,10,1,1.000,0,0,0,-
63248,함덕주,LG,투수,57,0,55 2/3,0,0,1,8,0,1.0,0,0,0,-
77243,허도환,LG,포수,45,21,212,0,0,168,8,2,1.0,0,20,3,13.0
66108,홍창기,LG,중견수,12,6,53 2/3,0,0,14,0,0,1.000,0,0,0,-
66108,홍창기,LG,좌익수,27,27,228,0,0,64,0,0,1.000,0,0,0,-
66108,홍창기,LG,우익수,104,97,841 2/3,2,0,198,7,3,0.99,0,0,0,-
