player_id,name,team,start_date,end_date
78148,정찬헌,키움,2021-07-27,2025-12-31
68242,정철원,두산,2022-01-01,2024-12-31
68242,정철원,롯데,2025-01-01,2025-12-31
50662,정해영,KIA,2021-01-01,2025-12-31
53659,정해원,KIA,2025-01-01,2025-12-31
63450,정현,SSG,2021-01-01,2021-05-20
63450,정현,NC,2021-05-21,2021-12-31
54537,정현수,롯데,2024-01-01,2025-12-31
54815,정현승,SSG,2024-01-01,2025-12-31
55313,정현우,키움,2025-01-01,2025-12-31
55926,정현창,NC,2025-01-01,2025-07-27
55926,정현창,KIA,2025-07-28,2025-12-31
60523,정훈,롯데,2021-01-01,2025-12-31
54295,제러드,두산,2024-01-01,2024-12-31
50211,제환유,두산,2023-01-01,2023-12-31
50211,제환유,두산,2025-01-01,2025-12-31
68089,조대현,KT,2022-01-01,2022-12-31
68089,조대현,KT,2024-01-01,2025-12-31
54768,조동욱,한화,2024-01-01,2025-12-31
65067,조무근,롯데,2022-01-01,2022-12-31
52903,조민석,NC,2022-01-01,2023-12-31
52903,조민석,NC,2025-01-01,2025-12-31
52405,조민성,삼성,2022-01-01,2023-12-31
51897,조병현,SSG,2021-01-01,2021-12-31
51897,조병현,SSG,2024-01-01,2025-12-31
63342,조상우,키움,2021-01-01,2021-12-31
63342,조상우,키움,2024-01-01,2024-12-31
63342,조상우,KIA,2025-01-01,2025-12-31
68848,조성훈,SSG,2023-01-01,2023-12-31
52516,조세진,롯데,2022-01-01,2022-12-31
52516,조세진,롯데,2025-01-01,2025-12-31
66209,조수행,두산,2021-01-01,2025-12-31
69360,조영건,키움,2021-01-01,2021-12-31
69360,조영건,키움,2023-01-01,2025-12-31
51809,조요한,SSG,2021-01-01,2022-12-31
64868,조용호,KT,2021-01-01,2024-12-31
52149,조원태,LG,2022-01-01,2022-12-31
64768,조이현,SSG,2021-01-01,2021-12-31
64768,조이현,KT,2023-01-01,2025-12-31
50296,조제영,두산,2021-01-01,2021-12-31
69705,조한민,한화,2021-01-01,2021-12-31
64047,조현우,KT,2021-01-01,2023-12-31
51701,조현진,NC,2023-01-01,2023-12-31
51865,조형우,SSG,2022-01-01,2025-12-31
65060,주권,KT,2021-01-01,2025-12-31
69332,주성원,키움,2023-01-01,2025-12-31
52330,주승우,키움,2022-01-01,2025-12-31
65707,주현상,한화,2021-01-01,2025-12-31
66354,주효상,KIA,2023-01-01,2023-12-31
66354,주효상,KIA,2025-01-01,2025-12-31
51060,지명성,KT,2021-01-01,2022-12-31
73306,지석훈,NC,2021-01-01,2021-12-31
64717,지시완,롯데,2021-01-01,2023-12-31
79545,진명호,롯데,2021-01-01,2022-12-31
52558,진승현,롯데,2022-01-01,2024-12-31
54148,진우영,LG,2024-01-01,2024-12-31
76650,진해수,LG,2021-01-01,2023-12-31
76650,진해수,롯데,2024-01-01,2024-12-31
64615,차명진,KIA,2021-01-01,2021-12-31
55435,차승준,삼성,2025-01-01,2025-12-31
76455,차우찬,LG,2021-01-01,2021-12-31
65241,채원후,LG,2021-01-01,2023-07-17
65241,채원후,NC,2023-07-18,2024-12-31
79192,채은성,LG,2021-01-01,2022-12-31
79192,채은성,한화,2023-01-01,2025-12-31
69804,채현우,SSG,2023-01-01,2025-12-31
50054,천성호,KT,2021-01-01,2021-12-31
50054,천성호,KT,2024-01-01,2025-06-24
50054,천성호,LG,2025-06-25,2025-12-31
67905,천재환,NC,2022-01-01,2025-12-31
52208,천현재,두산,2025-01-01,2025-12-31
69802,최경모,SSG,2022-01-01,2024-12-31
62966,최금강,NC,2021-01-01,2021-12-31
79140,최동환,LG,2021-01-01,2024-12-31
79140,최동환,KT,2025-01-01,2025-12-31
54112,최명경,LG,2024-01-01,2024-12-31
55268,최민석,두산,2025-01-01,2025-12-31
63895,최민재,롯데,2021-01-01,2021-12-31
68856,최민준,SSG,2021-01-01,2025-12-31
65157,최민창,LG,2021-01-01,2022-12-31
65157,최민창,SSG,2024-01-01,2024-12-31
68909,최보성,NC,2021-01-01,2021-12-31
68909,최보성,NC,2023-01-01,2023-12-31
68805,최상민,SSG,2022-01-01,2025-12-31
64718,최설우,롯데,2021-01-01,2023-12-31
51007,최성민,KT,2025-01-01,2025-12-31
66920,최성영,NC,2023-01-01,2025-12-31
62146,최성훈,LG,2021-01-01,2023-12-31
62146,최성훈,삼성,2024-01-01,2025-12-31
50298,최세창,두산,2021-01-01,2021-12-31
65905,최승민,NC,2021-01-01,2023-07-17
65905,최승민,LG,2023-07-18,2025-12-31
51264,최승용,두산,2021-01-01,2025-12-31
61197,최영진,삼성,2021-01-01,2022-12-31
64213,최용제,두산,2021-01-01,2022-12-31
50650,최용준,KIA,2021-01-01,2021-12-31
50650,최용준,KT,2025-01-01,2025-12-31
54903,최우석,NC,2024-01-01,2025-12-31
66963,최우재,NC,2021-01-01,2021-12-31
52103,최원영,LG,2024-01-01,2025-12-31
67263,최원준,두산,2021-01-01,2025-12-31
66606,최원준,KIA,2021-01-01,2021-12-31
66606,최원준,KIA,2023-01-01,2025-07-27
66606,최원준,NC,2025-07-28,2025-12-31
65320,최원태,키움,2021-01-01,2023-07-28
65320,최원태,LG,2023-07-29,2024-12-31
65320,최원태,삼성,2025-01-01,2025-12-31
68036,최이준,롯데,2022-01-01,2024-12-31
50707,최인호,한화,2021-01-01,2021-12-31
50707,최인호,한화,2023-01-01,2025-12-31
78288,최재훈,한화,2021-01-01,2025-12-31
75847,최정,SSG,2021-01-01,2025-12-31
62893,최정민,KIA,2021-01-01,2021-12-31
65464,최정용,KIA,2021-01-01,2025-12-31
69992,최정원,NC,2021-01-01,2021-12-31
69992,최정원,NC,2023-01-01,2025-12-31
51574,최종은,롯데,2021-01-01,2021-12-31
50206,최종인,두산,2024-01-01,2025-12-31
76267,최주환,SSG,2021-01-01,2023-12-31
76267,최주환,키움,2024-01-01,2025-12-31
50556,최준용,롯데,2021-01-01,2025-12-31
68868,최준우,SSG,2022-01-01,2025-12-31
53259,최준호,두산,2024-01-01,2025-12-31
52206,최지강,두산,2022-01-01,2025-12-31
67421,최지광,삼성,2021-01-01,2021-12-31
67421,최지광,삼성,2023-01-01,2024-12-31
52639,최지민,KIA,2022-01-01,2025-12-31
50854,최지훈,SSG,2021-01-01,2025-12-31
68419,최채흥,삼성,2021-01-01,2021-12-31
68419,최채흥,삼성,2023-01-01,2024-12-31
68419,최채흥,LG,2025-01-01,2025-12-31
66451,최충연,삼성,2022-01-01,2023-12-31
66451,최충연,삼성,2025-01-01,2025-12-31
68501,최하늘,삼성,2022-01-01,2024-12-31
62884,최항,SSG,2021-01-01,2023-12-31
62884,최항,롯데,2024-01-01,2025-12-31
54803,최현석,SSG,2024-01-01,2025-12-31
72443,최형우,KIA,2021-01-01,2025-12-31
51817,추신수,SSG,2021-01-01,2024-12-31
68362,추재현,롯데,2021-01-01,2022-12-31
68362,추재현,롯데,2024-01-01,2024-12-31
68362,추재현,두산,2025-01-01,2025-12-31
55146,치리노스,LG,2025-01-01,2025-12-31
54444,카디네스,삼성,2024-01-01,2024-12-31
54444,카디네스,키움,2025-01-01,2025-12-31
54920,카스타노,NC,2024-01-01,2024-12-31
51722,카펜터,한화,2021-01-01,2022-12-31
55208,케이브,두산,2025-01-01,2025-12-31
69103,켈리,LG,2021-01-01,2024-12-31
54452,코너,삼성,2024-01-01,2024-12-31
55138,코엔 윈,LG,2025-01-01,2025-12-31
55257,콜어빈,두산,2025-01-01,2025-12-31
69032,쿠에바스,KT,2021-01-01,2025-12-31
51309,크레익,키움,2021-01-01,2021-12-31
54612,크로우,KIA,2024-01-01,2024-12-31
52827,크론,SSG,2022-01-01,2022-12-31
50815,킹험,한화,2021-01-01,2022-12-31
53909,태너,NC,2023-01-01,2023-12-31
69652,터커,KIA,2021-01-01,2021-12-31
52712,터크먼,한화,2022-01-01,2022-12-31
55130,톨허스트,LG,2025-01-01,2025-12-31
52606,파노니,KIA,2022-01-01,2023-12-31
51967,파슨스,NC,2021-01-01,2022-12-31
55032,패트릭,KT,2025-01-01,2025-12-31
52720,페냐,한화,2022-01-01,2024-12-31
53913,페디,NC,2023-01-01,2023-12-31
54730,페라자,한화,2024-01-01,2024-12-31
51714,페레즈,한화,2021-01-01,2021-12-31
69209,페르난데스,두산,2021-01-01,2022-12-31
55730,폰세,한화,2025-01-01,2025-12-31
51863,폰트,SSG,2021-01-01,2022-12-31
52366,푸이그,키움,2022-01-01,2022-12-31
52366,푸이그,키움,2025-01-01,2025-12-31
51567,프랑코,롯데,2021-01-01,2021-12-31
51324,프레이타스,키움,2021-01-01,2021-12-31
52145,플럿코,LG,2022-01-01,2023-12-31
55734,플로리얼,한화,2025-01-01,2025-12-31
51463,피렐라,삼성,2021-01-01,2023-12-31
52526,피터스,롯데,2022-01-01,2022-12-31
64350,하영민,키움,2022-01-01,2025-12-31
69813,하재훈,SSG,2021-01-01,2025-12-31
62700,하주석,한화,2021-01-01,2025-12-31
69991,하준수,NC,2022-01-01,2023-12-31
68639,하준영,NC,2022-01-01,2023-12-31
68639,하준영,NC,2025-01-01,2025-12-31
78517,하준호,KT,2021-01-01,2024-12-31
54930,하트,NC,2024-01-01,2024-12-31
52710,한경빈,한화,2024-01-01,2024-12-31
68525,한동희,롯데,2021-01-01,2024-12-31
68092,한두솔,SSG,2022-01-01,2025-12-31
64101,한석현,LG,2021-01-01,2022-12-31
64101,한석현,NC,2023-01-01,2025-12-31
50726,한승주,한화,2022-01-01,2024-12-31
63722,한승택,KIA,2021-01-01,2025-12-31
66557,한승혁,롯데,2021-01-01,2021-12-31
61666,한승혁,KIA,2021-01-01,2022-12-31
61666,한승혁,한화,2023-01-01,2025-12-31
55506,한승현,롯데,2025-01-01,2025-12-31
62895,한유섬,SSG,2021-01-01,2025-12-31
51994,한재승,NC,2022-01-01,2025-07-27
51994,한재승,KIA,2025-07-28,2025-12-31
50903,한재환,NC,2024-01-01,2025-12-31
68646,한준수,KIA,2023-01-01,2025-12-31
51058,한차현,KT,2021-01-01,2021-12-31
51058,한차현,KT,2024-01-01,2025-12-31
52568,한태양,롯데,2022-01-01,2022-12-31
52568,한태양,롯데,2025-01-01,2025-12-31
62363,한현희,키움,2021-01-01,2022-12-31
62363,한현희,롯데,2023-01-01,2025-12-31
63248,함덕주,LG,2021-01-01,2025-12-31
55440,함수호,삼성,2025-01-01,2025-12-31
50108,함창건,LG,2024-01-01,2025-12-31
79240,허경민,두산,2021-01-01,2024-12-31
79240,허경민,KT,2025-01-01,2025-12-31
69706,허관회,한화,2021-01-01,2023-12-31
77243,허도환,KT,2021-01-01,2021-12-31
77243,허도환,LG,2022-01-01,2024-12-31
50449,허윤동,삼성,2021-01-01,2023-12-31
52764,허인서,한화,2022-01-01,2022-12-31
52764,허인서,한화,2025-01-01,2025-12-31
65399,허정협,키움,2021-01-01,2021-12-31
52119,허준혁,LG,2022-01-01,2022-12-31
54354,헤이수스,키움,2024-01-01,2024-12-31
54354,헤이수스,KT,2025-01-01,2025-12-31
68260,현도훈,두산,2021-01-01,2021-12-31
68260,현도훈,롯데,2024-01-01,2024-12-31
50840,현원회,SSG,2024-01-01,2025-12-31
68730,호잉,KT,2021-01-01,2021-12-31
61643,홍건희,두산,2021-01-01,2025-12-31
55897,홍대인,SSG,2025-01-01,2025-12-31
55267,홍민규,두산,2025-01-01,2025-12-31
50596,홍민기,롯데,2021-01-01,2021-12-31
50596,홍민기,롯데,2024-01-01,2025-12-31
78247,홍상삼,KIA,2021-01-01,2022-12-31
62655,홍성민,NC,2021-01-01,2021-12-31
62655,홍성민,키움,2023-01-01,2023-12-31
66233,홍성호,두산,2022-01-01,2025-12-31
69643,홍원빈,KIA,2025-01-01,2025-12-31
50430,홍원표,삼성,2023-01-01,2025-12-31
65496,홍정우,삼성,2021-01-01,2024-12-31
50600,홍종표,KIA,2023-01-01,2025-07-27
50600,홍종표,NC,2025-07-28,2025-12-31
66108,홍창기,LG,2021-01-01,2025-12-31
67005,홍현빈,KT,2021-01-01,2024-12-31
67005,홍현빈,삼성,2025-01-01,2025-12-31
55855,화이트,SSG,2025-01-01,2025-12-31
66207,황경태,두산,2021-01-01,2021-12-31
65610,황대인,KIA,2021-01-01,2025-12-31
50441,황동재,삼성,2022-01-01,2025-12-31
52641,황동하,KIA,2023-01-01,2025-12-31
50500,황성빈,롯데,2022-01-01,2025-12-31
64760,황영국,한화,2021-01-01,2021-12-31
54795,황영묵,한화,2024-01-01,2025-12-31
62908,황윤호,KIA,2021-01-01,2021-12-31
76313,황재균,KT,2021-01-01,2025-12-31
54729,황준서,한화,2024-01-01,2025-12-31
53375,후라도,키움,2023-01-01,2024-12-31
53375,후라도,삼성,2025-01-01,2025-12-31
51725,힐리,한화,2021-01-01,2021-12-31
