선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
박주홍,키움,중견수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
박주홍,키움,1루수,9,9,55,0,0,51,2,7,1.000,0,0,0,-
박주홍,키움,좌익수,10,7,51,0,0,10,0,0,1.000,0,0,0,-
박준태,키움,우익수,8,4,41,0,0,6,0,0,1.000,0,0,0,-
박준태,키움,중견수,1,0,1,0,0,0,0,0,-,0,0,0,-
박준태,키움,좌익수,4,0,7 2/3,1,0,1,0,0,0.500,0,0,0,-
박찬혁,키움,우익수,2,2,15,0,0,1,0,0,1.000,0,0,0,-
박찬혁,키움,좌익수,27,24,203,1,0,50,1,0,0.981,0,0,0,-
변시원,키움,투수,4,0,2 1/3,0,0,0,0,0,-,0,0,0,-
송성문,키움,3루수,88,74,685 2/3,8,0,73,128,16,0.962,0,0,0,-
송성문,키움,1루수,26,18,145 2/3,2,0,134,12,12,0.986,0,0,0,-
송성문,키움,2루수,6,1,16 2/3,0,0,4,1,0,1.000,0,0,0,-
송재선,키움,우익수,2,1,10,0,0,0,0,0,-,0,0,0,-
송재선,키움,중견수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
송재선,키움,좌익수,2,0,2,0,0,0,0,0,-,0,0,0,-
신준우,키움,2루수,8,0,14,0,0,2,5,1,1.000,0,0,0,-
신준우,키움,3루수,1,0,1,0,0,0,0,0,-,0,0,0,-
신준우,키움,유격수,14,4,37,2,0,9,13,3,0.917,0,0,0,-
안우진,키움,투수,24,24,150 2/3,0,0,6,21,1,1.000,0,0,0,-
양지율,키움,투수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
양현,키움,투수,54,0,57,0,1,3,11,2,1.0,0,0,0,-
예진원,키움,좌익수,7,4,38 2/3,0,0,9,1,0,1.000,0,0,0,-
예진원,키움,중견수,3,0,5,0,0,0,0,0,-,0,0,0,-
예진원,키움,우익수,5,3,25,0,0,5,0,0,1.000,0,0,0,-
오상원,키움,투수,11,1,15,0,0,1,0,0,1.000,0,0,0,-
요키시,키움,투수,12,12,65 2/3,0,0,3,8,1,1.000,0,0,0,-
원종현,키움,투수,20,0,18 2/3,0,0,2,1,0,1.000,0,0,0,-
윤석원,키움,투수,21,0,24,0,0,3,6,0,1.000,0,0,0,-
윤정현,키움,투수,5,0,6,0,0,0,1,1,1.000,0,0,0,-
이명종,키움,투수,45,2,57,0,0,2,8,0,1.0,0,0,0,-
이병규,키움,우익수,1,0,1,0,0,0,0,0,-,0,0,0,-
이병규,키움,1루수,4,3,24,0,0,22,1,3,1.000,0,0,0,-
이승원,키움,유격수,4,2,11,1,0,2,3,1,0.833,0,0,0,-
이승호,키움,투수,4,1,5,0,0,0,0,0,-,0,0,0,-
이영준,키움,투수,2,0,1 2/3,0,0,0,0,0,-,0,0,0,-
이용규,키움,좌익수,33,28,244 2/3,0,0,49,0,0,1.0,0,0,0,-
이용규,키움,우익수,4,2,12,0,0,4,0,0,1.000,0,0,0,-
이원석,키움,1루수,47,41,351 1/3,7,0,322,30,31,0.981,0,0,0,-
이원석,키움,3루수,18,16,131 2/3,3,0,13,18,3,0.912,0,0,0,-
이정후,키움,중견수,81,80,698,1,0,204,5,1,0.995,0,0,0,-
이종민,키움,투수,11,2,13 2/3,1,0,1,0,0,0.500,0,0,0,-
이주형,키움,좌익수,7,2,29,0,0,5,0,0,1.000,0,0,0,-
이주형,키움,우익수,9,6,61,0,0,16,0,0,1.000,0,0,0,-
이주형,키움,중견수,25,24,207,0,0,75,0,0,1.000,0,0,0,-
이지영,키움,포수,78,69,539,4,0,467,32,3,0.992,0,52,14,21.2
이형종,키움,우익수,77,61,571 2/3,2,0,117,5,0,0.984,0,0,0,-
임병욱,키움,우익수,27,20,180,1,0,45,0,0,0.978,0,0,0,-
임병욱,키움,중견수,18,13,124,1,0,40,1,0,0.976,0,0,0,-
임병욱,키움,좌익수,23,15,150,1,0,29,1,0,0.968,0,0,0,-
임지열,키움,1루수,43,30,278 2/3,6,0,254,21,22,0.979,0,0,0,-
임지열,키움,우익수,7,6,46 1/3,0,0,9,0,0,1.000,0,0,0,-
임지열,키움,좌익수,21,10,101,0,0,26,2,0,1.000,0,0,0,-
임창민,키움,투수,51,0,46 2/3,0,0,2,2,0,1.0,0,0,0,-
장재영,키움,투수,23,17,71 2/3,1,0,3,9,1,0.923,0,0,0,-
전병우,키움,3루수,6,0,9,0,0,0,3,1,1.000,0,0,0,-
전병우,키움,1루수,32,11,143,2,0,144,7,16,0.987,0,0,0,-
정찬헌,키움,투수,14,14,72,0,0,2,6,0,1.000,0,0,0,-
조영건,키움,투수,6,0,7 2/3,0,0,1,0,0,1.000,0,0,0,-
주성원,키움,좌익수,4,4,29,0,0,8,0,0,1.000,0,0,0,-
주성원,키움,우익수,17,16,115,1,0,27,2,0,0.967,0,0,0,-
주승우,키움,투수,11,2,16,0,0,2,2,1,1.000,0,0,0,-
하영민,키움,투수,57,0,52 1/3,3,0,1,11,1,0.8,0,0,0,-
홍성민,키움,투수,2,0,2,0,0,0,0,0,-,0,0,0,-
후라도,키움,투수,30,30,183 2/3,0,1,13,37,0,1.0,0,0,0,-
