player_id,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
68614,오정환,KIA,3루수,1,1,8,1,0,0,2,0,0.667,0,0,0,-
68614,오정환,KIA,2루수,3,2,23,0,0,4,7,2,1.000,0,0,0,-
62265,유민상,KIA,1루수,15,14,118,0,0,106,7,15,1.000,0,0,0,-
68619,윤중현,KIA,투수,30,13,82 2/3,0,0,3,12,1,1.0,0,0,0,-
65616,이민우,KIA,투수,16,12,57,0,0,4,7,0,1.000,0,0,0,-
51668,이승재,KIA,투수,25,0,24,0,0,0,4,0,1.0,0,0,0,-
63260,이우성,KIA,우익수,2,1,10,0,0,3,0,0,1.000,0,0,0,-
63260,이우성,KIA,좌익수,60,19,247 2/3,1,0,58,1,1,0.983,0,0,0,-
51648,이의리,KIA,투수,19,19,94 2/3,1,1,3,6,0,0.900,0,0,0,-
67644,이정훈,KIA,포수,4,4,33,2,0,24,2,0,0.929,1,3,0,0.0
65665,이준영,KIA,투수,50,1,35 2/3,0,0,1,6,2,1.0,0,0,0,-
66657,이진영,KIA,중견수,12,8,76,0,0,20,0,0,1.000,0,0,0,-
66657,이진영,KIA,우익수,4,3,31,0,0,5,0,0,1.000,0,0,0,-
64560,이창진,KIA,우익수,3,0,8,0,0,5,0,0,1.000,0,0,0,-
64560,이창진,KIA,좌익수,22,5,65,1,0,24,0,0,0.96,0,0,0,-
64560,이창진,KIA,중견수,82,67,558 1/3,0,0,168,1,0,1.0,0,0,0,-
62754,임기영,KIA,투수,28,28,153,3,0,4,21,2,0.893,0,0,0,-
51665,장민기,KIA,투수,21,0,23 1/3,0,0,0,2,0,1.000,0,0,0,-
69645,장지수,KIA,투수,9,0,14 1/3,0,0,3,2,0,1.000,0,0,0,-
63950,장현식,KIA,투수,69,0,76 2/3,1,0,1,9,0,0.909,0,0,0,-
66609,전상현,KIA,투수,15,0,13,0,0,2,0,0,1.000,0,0,0,-
50662,정해영,KIA,투수,64,0,65 1/3,1,1,3,10,2,0.929,0,0,0,-
64615,차명진,KIA,투수,4,3,10 2/3,0,0,0,0,0,-,0,0,0,-
50650,최용준,KIA,투수,3,2,6 1/3,0,0,0,0,0,-,0,0,0,-
66606,최원준,KIA,우익수,140,133,1163 1/3,7,0,291,10,2,0.977,0,0,0,-
66606,최원준,KIA,중견수,13,10,80 2/3,0,0,21,0,0,1.000,0,0,0,-
62893,최정민,KIA,3루수,1,0,1,0,0,0,0,0,-,0,0,0,-
62893,최정민,KIA,우익수,1,0,2,0,0,0,0,0,-,0,0,0,-
62893,최정민,KIA,2루수,6,0,9,0,0,2,1,1,1.000,0,0,0,-
62893,최정민,KIA,중견수,9,1,30,0,0,9,0,0,1.000,0,0,0,-
62893,최정민,KIA,좌익수,5,2,17,0,0,2,0,0,1.000,0,0,0,-
65464,최정용,KIA,2루수,22,6,77 1/3,0,0,19,27,6,1.000,0,0,0,-
65464,최정용,KIA,3루수,6,2,24,2,0,3,5,1,0.800,0,0,0,-
65464,최정용,KIA,투수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
72443,최형우,KIA,좌익수,2,1,10,0,0,4,0,0,1.000,0,0,0,-
69652,터커,KIA,좌익수,91,88,693,1,0,143,1,1,0.993,0,0,0,-
69652,터커,KIA,우익수,10,7,52 2/3,1,0,11,0,0,0.917,0,0,0,-
69652,터커,KIA,1루수,28,27,244 2/3,1,0,212,17,20,0.996,0,0,0,-
63722,한승택,KIA,포수,82,68,589,5,3,489,53,8,0.991,5,29,16,35.6
61666,한승혁,KIA,투수,8,5,23 2/3,0,1,1,4,0,1.000,0,0,0,-
78247,홍상삼,KIA,투수,49,0,36,0,0,1,0,0,1.0,0,0,0,-
65610,황대인,KIA,1루수,71,64,546,3,0,502,28,48,0.994,0,0,0,-
62908,황윤호,KIA,2루수,2,1,11,0,0,0,4,0,1.000,0,0,0,-
62908,황윤호,KIA,3루수,4,3,29 2/3,2,0,2,4,0,0.750,0,0,0,-
62908,황윤호,KIA,투수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
