game_id,date,stadium,team_away,team_home,status,crowd,time_start,time_end,time_run,score_away,score_home
20210511NCHH0,2021-05-11,한밭,NC,한화,finished,1065,18:30,21:44,194,7,2
20210511WOOB0,2021-05-11,잠실,키움,두산,finished,1606,18:31,21:45,194,2,3
20210511SKLT0,2021-05-11,사직,SSG,롯데,finished,1915,18:29,21:53,204,7,6
20210511SSKT0,2021-05-11,수원,삼성,KT,finished,1646,18:30,22:11,221,6,9
20210511LGHT0,2021-05-11,광주,LG,KIA,finished,1047,18:30,21:49,199,1,7
20210512NCHH0,2021-05-12,한밭,NC,한화,finished,1007,18:30,21:48,198,6,3
20210512WOOB0,2021-05-12,잠실,키움,두산,finished,1628,18:31,21:07,156,3,0
20210512SKLT0,2021-05-12,사직,SSG,롯데,finished,1529,18:30,21:55,205,9,2
20210512SSKT0,2021-05-12,수원,삼성,KT,finished,1608,18:29,21:34,185,7,5
20210512LGHT0,2021-05-12,광주,LG,KIA,finished,1337,18:30,22:03,213,3,5
20210513NCHH0,2021-05-13,한밭,NC,한화,finished,1103,18:30,22:02,212,4,2
20210513WOOB0,2021-05-13,잠실,키움,두산,finished,1896,18:31,22:39,248,14,13
20210513SKLT0,2021-05-13,사직,SSG,롯데,finished,1823,18:29,21:56,207,4,5
20210513SSKT0,2021-05-13,수원,삼성,KT,finished,1956,18:30,21:43,193,4,0
20210513LGHT0,2021-05-13,광주,LG,KIA,finished,1168,18:30,21:54,204,8,3
20210514SSLG0,2021-05-14,잠실,삼성,LG,finished,2472,18:30,21:13,163,3,4
20210514OBSK0,2021-05-14,문학,두산,SSG,finished,2300,18:29,22:10,221,6,3
20210514KTLT0,2021-05-14,사직,KT,롯데,finished,1816,18:30,21:38,188,9,1
20210514HHWO0,2021-05-14,고척,한화,키움,finished,1563,18:30,22:06,216,6,1
20210514HTNC0,2021-05-14,창원,KIA,NC,finished,2329,19:00,22:25,205,2,5
20210515HTNC0,2021-05-15,창원,KIA,NC,finished,1590,14:00,17:07,187,3,7
20210515HHWO0,2021-05-15,고척,한화,키움,finished,1674,14:00,17:20,200,1,15
20210515SSLG0,2021-05-15,잠실,삼성,LG,finished,2455,17:40,20:55,195,4,14
20210515OBSK0,2021-05-15,잠실,두산,SSG,canceled,,,,,,
20210515KTLT0,2021-05-15,사직,KT,롯데,finished,1365,16:59,20:23,204,5,4
20210516SSLG0,2021-05-16,잠실,삼성,LG,canceled,,,,,,
20210516KTLT0,2021-05-16,사직,KT,롯데,canceled,,,,,,
20210516HTNC0,2021-05-16,창원,KIA,NC,canceled,,,,,,
20210516HHWO0,2021-05-16,고척,한화,키움,finished,1674,14:00,16:29,149,1,5
20210516OBSK0,2021-05-16,고척,두산,SSG,canceled,,,,,,
20210516OBSK1,2021-05-17,잠실,삼성,LG,finished,1975,18:30,21:37,187,3,1
20210517SSLG0,2021-05-17,문학,두산,SSG,finished,1664,18:30,21:52,202,8,3
20210517OBSK0,2021-05-17,문학,KT,롯데,canceled,,,,,,
20210517KTLT0,2021-05-17,문학,KIA,NC,canceled,,,,,,
20210517HTNC0,2021-05-18,한밭,롯데,한화,finished,1927,18:30,21:58,208,4,3
20210518LTHH0,2021-05-18,잠실,NC,LG,finished,2428,18:30,21:48,198,0,1
20210518NCLG0,2021-05-18,대구,키움,삼성,finished,4225,18:31,21:57,206,15,3
20210518WOSS0,2021-05-18,수원,두산,KT,finished,1722,18:31,21:31,180,0,1
20210518OBKT0,2021-05-18,광주,SSG,KIA,finished,2446,18:29,21:56,207,7,5
20210518SKHT0,2021-05-19,한밭,롯데,한화,finished,3900,14:00,17:08,188,2,12
20210519LTHH0,2021-05-19,잠실,NC,LG,finished,2472,14:00,17:40,220,5,6
20210519NCLG0,2021-05-19,대구,키움,삼성,finished,7033,14:00,17:15,195,9,2
20210519WOSS0,2021-05-19,수원,두산,KT,finished,1956,13:59,17:10,191,5,6
20210519OBKT0,2021-05-19,광주,SSG,KIA,finished,3378,13:59,17:48,229,11,5
20210519SKHT0,2021-05-20,한밭,롯데,한화,canceled,,,,,,
20210520LTHH0,2021-05-20,잠실,NC,LG,finished,1929,18:30,21:17,167,11,1
20210520NCLG0,2021-05-20,잠실,키움,삼성,canceled,,,,,,
20210520WOSS0,2021-05-20,잠실,두산,KT,canceled,,,,,,
20210520OBKT0,2021-05-20,잠실,SSG,KIA,canceled,,,,,,
20210520SKHT0,2021-05-21,한밭,KT,한화,finished,948,18:30,21:45,195,0,4
20210521KTHH0,2021-05-21,잠실,롯데,두산,finished,2427,18:31,21:26,175,9,1
20210521LTOB0,2021-05-21,문학,LG,SSG,finished,2300,18:31,22:32,241,5,6
20210521LGSK0,2021-05-21,대구,KIA,삼성,finished,3495,18:30,21:48,198,3,5
20210521HTSS0,2021-05-21,고척,NC,키움,finished,1009,18:30,21:17,167,0,2
20210521NCWO0,2021-05-22,한밭,KT,한화,finished,3103,17:00,19:53,173,0,5
20210522KTHH0,2021-05-22,잠실,롯데,두산,finished,2427,17:00,20:38,218,3,4
20210522LTOB0,2021-05-22,문학,LG,SSG,finished,2300,17:00,20:00,180,3,8
20210522LGSK0,2021-05-22,대구,KIA,삼성,finished,7033,17:00,20:02,182,9,4
20210522HTSS0,2021-05-22,고척,NC,키움,finished,1674,17:00,20:22,202,6,13
20210522NCWO0,2021-05-23,한밭,KT,한화,finished,2516,14:00,17:53,233,8,1
20210523KTHH0,2021-05-23,잠실,롯데,두산,finished,2427,14:00,17:03,183,0,4
20210523LTOB0,2021-05-23,문학,LG,SSG,finished,2300,14:00,17:02,182,0,8
20210523LGSK0,2021-05-23,대구,KIA,삼성,finished,6780,14:00,17:25,205,5,7
20210523HTSS0,2021-05-23,고척,NC,키움,finished,1618,14:00,17:28,208,4,7
20210523NCWO0,2021-05-25,잠실,한화,두산,canceled,,,,,,
20210525HHOB0,2021-05-25,사직,LG,롯데,canceled,,,,,,
20210525LGLT0,2021-05-25,창원,삼성,NC,canceled,,,,,,
20210525SSNC0,2021-05-25,수원,SSG,KT,canceled,,,,,,
20210525SKKT0,2021-05-25,광주,키움,KIA,canceled,,,,,,
20210525WOHT0,2021-05-26,잠실,한화,두산,finished,2385,18:30,22:07,217,3,9
20210526HHOB0,2021-05-26,사직,LG,롯데,finished,1536,18:31,21:42,191,5,3
20210526LGLT0,2021-05-26,창원,삼성,NC,finished,2199,18:30,21:36,186,7,1
20210526SSNC0,2021-05-26,수원,SSG,KT,finished,1420,18:31,23:31,300,9,5
20210526SKKT0,2021-05-26,광주,키움,KIA,finished,1003,18:29,21:02,153,2,3
20210526WOHT0,2021-05-27,잠실,한화,두산,finished,2085,18:31,21:53,202,3,0
20210527HHOB0,2021-05-27,사직,LG,롯데,finished,1310,18:30,21:41,191,8,1
20210527LGLT0,2021-05-27,창원,삼성,NC,finished,1763,18:30,21:43,193,3,6
20210527SSNC0,2021-05-27,수원,SSG,KT,finished,1141,18:30,22:27,237,5,6
20210527SKKT0,2021-05-27,광주,키움,KIA,finished,1047,18:29,21:52,203,4,5
20210527WOHT0,2021-05-28,한밭,SSG,한화,finished,1663,18:30,22:12,222,12,3
20210528SKHH0,2021-05-28,잠실,키움,LG,finished,2409,18:30,21:32,182,1,3
20210528WOLG0,2021-05-28,잠실,NC,롯데,canceled,,,,,,
20210528NCLT0,2021-05-28,대구,두산,삼성,finished,4027,18:32,21:56,204,9,4
20210528OBSS0,2021-05-28,광주,KT,KIA,finished,1032,18:29,22:28,239,6,7
20210528KTHT0,2021-05-29,한밭,SSG,한화,finished,3900,17:00,20:37,217,6,2
20210529SKHH0,2021-05-29,잠실,키움,LG,finished,2429,17:00,20:51,231,7,2
20210529WOLG0,2021-05-29,대구,두산,삼성,finished,7033,17:00,20:33,213,4,16
20210529OBSS0,2021-05-29,광주,KT,KIA,finished,2352,16:59,21:10,251,7,5
20210529KTHT0,2021-05-29,사직,NC,롯데,finished,1544,13:59,17:28,209,10,10
20210529NCLT1,2021-05-29,사직,NC,롯데,finished,3527,18:02,21:07,185,6,2
20210529NCLT2,2021-05-30,한밭,SSG,한화,finished,2987,14:01,17:33,212,5,1
20210530SKHH0,2021-05-30,잠실,키움,LG,finished,2472,14:00,16:43,163,2,8
20210530WOLG0,2021-05-30,사직,NC,롯데,finished,2874,14:00,17:49,229,5,4
20210530NCLT0,2021-05-30,대구,두산,삼성,finished,6500,14:00,17:03,183,4,2
20210530OBSS0,2021-05-30,광주,KT,KIA,finished,3179,14:00,16:57,177,4,3
20210530KTHT0,2021-06-01,한밭,KIA,한화,finished,1133,18:30,21:45,195,1,9
20210601HTHH0,2021-06-01,잠실,KT,LG,finished,1656,18:30,21:21,171,8,1
20210601KTLG0,2021-06-01,문학,삼성,SSG,finished,2300,18:30,21:02,152,0,1
20210601SSSK0,2021-06-01,창원,두산,NC,finished,1414,18:30,21:52,202,4,3
20210601OBNC0,2021-06-01,고척,롯데,키움,finished,1090,18:30,21:27,177,3,0
20210601LTWO0,2021-06-02,한밭,KIA,한화,finished,1474,18:30,22:02,212,5,3
20210602HTHH0,2021-06-02,잠실,KT,LG,finished,1820,18:30,21:17,167,5,6
20210602KTLG0,2021-06-02,문학,삼성,SSG,finished,2300,18:30,22:23,233,8,7
20210602SSSK0,2021-06-02,창원,두산,NC,finished,1354,18:31,21:54,203,5,9
20210602OBNC0,2021-06-02,고척,롯데,키움,finished,1048,18:30,21:17,167,4,2
20210602LTWO0,2021-06-03,한밭,KIA,한화,canceled,,,,,,
20210603HTHH0,2021-06-03,잠실,KT,LG,canceled,,,,,,
20210603KTLG0,2021-06-03,문학,삼성,SSG,canceled,,,,,,
20210603SSSK0,2021-06-03,창원,두산,NC,canceled,,,,,,
20210603OBNC0,2021-06-03,고척,롯데,키움,finished,1197,18:30,21:48,198,4,9
20210603LTWO0,2021-06-04,잠실,SSG,두산,finished,2427,18:31,21:46,195,2,3
20210604SKOB0,2021-06-04,수원,롯데,KT,finished,1709,18:31,21:37,186,15,0
20210604LTKT0,2021-06-04,광주,LG,KIA,finished,1230,18:33,22:17,224,3,4
20210604LGHT0,2021-06-04,고척,삼성,키움,finished,1585,18:30,21:35,185,6,3
20210604SSWO0,2021-06-04,창원,한화,NC,finished,1742,18:59,22:25,206,3,6
20210604HHNC0,2021-06-05,잠실,SSG,두산,finished,2427,17:00,20:40,220,5,8
20210605SKOB0,2021-06-05,창원,한화,NC,finished,3365,17:00,20:07,187,1,6
20210605HHNC0,2021-06-05,수원,롯데,KT,finished,2000,16:59,19:46,167,1,8
20210605LTKT0,2021-06-05,광주,LG,KIA,finished,2983,16:59,20:30,211,8,2
20210605LGHT0,2021-06-05,고척,삼성,키움,finished,1674,17:00,19:54,174,2,6
20210605SSWO0,2021-06-06,잠실,SSG,두산,finished,2427,17:02,19:56,174,4,1
20210606SKOB0,2021-06-06,창원,한화,NC,finished,2296,17:01,21:19,258,13,10
20210606HHNC0,2021-06-06,수원,롯데,KT,finished,2000,17:00,21:19,259,8,7
20210606LTKT0,2021-06-06,광주,LG,KIA,finished,1807,17:01,19:50,169,10,0
20210606LGHT0,2021-06-06,고척,삼성,키움,finished,1674,17:00,20:14,194,3,1
20210606SSWO0,2021-06-08,한밭,키움,한화,finished,936,18:30,21:44,194,2,4
20210608WOHH0,2021-06-08,잠실,NC,LG,finished,1847,18:30,21:45,195,1,2
20210608NCLG0,2021-06-08,문학,KT,SSG,finished,1902,18:30,21:30,180,4,2
20210608KTSK0,2021-06-08,사직,두산,롯데,finished,1285,18:30,22:21,231,9,18
20210608OBLT0,2021-06-08,대구,KIA,삼성,finished,1241,18:31,21:41,190,0,7
20210608HTSS0,2021-06-09,한밭,키움,한화,finished,920,18:30,21:38,188,6,2
20210609WOHH0,2021-06-09,잠실,NC,LG,finished,1736,18:30,22:04,214,3,6
20210609NCLG0,2021-06-09,문학,KT,SSG,finished,1792,18:31,21:43,192,7,3
20210609KTSK0,2021-06-09,사직,두산,롯데,finished,1308,18:29,22:07,218,14,8
20210609OBLT0,2021-06-09,대구,KIA,삼성,finished,1341,18:29,22:19,230,7,5
20210609HTSS0,2021-06-10,한밭,키움,한화,finished,872,18:30,22:42,171,0,1
20210610WOHH0,2021-06-10,잠실,NC,LG,finished,1624,18:30,21:31,181,6,0
20210610NCLG0,2021-06-10,잠실,KT,SSG,canceled,,,,,,
20210610KTSK0,2021-06-10,사직,두산,롯데,finished,1422,18:30,21:36,186,4,5
20210610OBLT0,2021-06-10,대구,KIA,삼성,finished,1597,18:29,21:28,179,2,4
20210610HTSS0,2021-06-11,잠실,두산,LG,finished,2472,18:30,21:47,197,1,3
20210611OBLG0,2021-06-11,문학,키움,SSG,finished,2231,18:29,21:38,189,6,8
