player_id,구분,H,2B,3B,HR,BB,HBP,SO,WP,BK,AVG
72523,0-2,5,0,0,0,0,0,3,0,0,0.455
72523,1-2,8,1,0,0,0,0,26,1,0,0.167
72523,2-2,5,0,0,0,0,0,18,1,0,0.135
72523,3-2,5,0,0,2,24,0,19,1,0,0.122
72523,5회,0,0,0,0,0,0,2,0,0,0.000
72523,6회,11,0,0,0,6,0,6,1,0,0.333
72523,7회,22,3,0,1,20,1,23,2,0,0.278
72523,8회,14,0,0,2,11,2,28,0,0,0.179
72523,9회,2,0,0,0,5,0,6,0,0,0.118
72523,연장,0,0,0,0,0,0,1,0,0,0.000
72523,4~6회,11,0,0,0,6,0,8,1,0,0.306
72523,7회이후,38,3,0,3,36,3,58,2,0,0.217
72523,1번타자,5,0,0,1,6,1,6,0,0,0.200
72523,2번타자,6,0,0,0,6,0,10,2,0,0.200
72523,3번타자,8,0,0,0,9,0,3,1,0,0.320
72523,4번타자,7,1,0,0,3,1,10,0,0,0.280
72523,5번타자,4,1,0,2,4,0,6,0,0,0.182
72523,6번타자,6,0,0,0,2,1,11,0,0,0.231
72523,7번타자,5,0,0,0,4,0,5,0,0,0.263
72523,8번타자,3,0,0,0,3,0,6,0,0,0.158
72523,9번타자,5,1,0,0,5,0,9,0,0,0.250
72523,상위(1~2번),11,0,0,1,12,1,16,2,0,0.200
72523,중심(3~5번),19,2,0,2,16,1,19,1,0,0.264
72523,하위(6~9번),19,1,0,0,14,1,31,0,0,0.226
72523,좌타자,33,3,0,1,25,1,32,2,0,0.289
72523,우타자,16,0,0,2,17,2,34,1,0,0.165
72523,0아웃,15,0,0,1,10,0,20,0,0,0.242
72523,1아웃,16,2,0,0,12,1,21,1,0,0.225
72523,2아웃,18,1,0,2,20,2,25,2,0,0.231
53609,주자없음,5,2,0,0,2,1,7,0,0,0.278
53609,1루,1,0,0,0,2,0,3,1,0,0.111
53609,"1,2루",1,0,0,0,3,0,1,0,0,0.333
53609,만루,3,0,0,0,1,0,2,0,0,0.375
53609,"1,3루",1,0,0,0,0,0,1,0,0,0.333
53609,2루,1,0,0,0,1,0,0,0,0,0.500
